"","X1.x","sampledate","depth.x","o2.x","deck","light","frlight","avsnow","totice","whiteice","extcoef","blueice","surflite","X1.y","Genus","Transect Cell Count","Magnification","Biovolume","CellBioVol","PerBioVol","# of Transects","Cell Count per cm2","Transect Length (cm)","Start XY","Taxa","WaterCol","Functional","X15","X16","X17","X18","X19","End XY","Notes","Field of View scope","Field of View #","Total Cell Count","Estimated Total","Estimated Mucilage Percent Coverage","X1_1","lakeid","year4","group","depth.y","ph","alk","dic","tic","doc","toc","no3no2","no2","nh4","o2.y","totnf","totnuf","totpf","totpuf","drsif"
"650",420,2002-09-26,0,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7951,"SP",2002,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
"651",421,2002-10-09,0,9.9,357,219.8,0.616,NA,NA,NA,NA,NA,0.615686274509804,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7971,"SP",2002,"iceoff",0,8.06,NA,1.76,8.04,0.6,3.32,0,NA,34,9.9,176,247,5,5,2299
"652",422,2002-10-24,0,9.7,344,285.9,0.831,NA,NA,NA,NA,NA,0.831104651162791,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7993,"SP",2002,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
"653",423,2002-11-07,0,10,435,234.5,0.539,NA,NA,NA,NA,NA,0.539080459770115,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8013,"SP",2002,"iceoff",0,7.39,665,8.66,8.73,3.27,3.12,7,NA,43,10,222,256,5,13,3131
"654",424,2002-11-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8013,"SP",2002,"iceoff",0,7.39,665,8.66,8.73,3.27,3.12,7,NA,43,10,222,256,5,13,3131
"655",423,2002-11-07,0,10,435,234.5,0.539,NA,NA,NA,NA,NA,0.539080459770115,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8014,"SP",2002,"iceoff",0,7.4,661,8.66,8.74,3.28,3.16,3,NA,30,10,218,256,4,10,3067
"656",424,2002-11-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8014,"SP",2002,"iceoff",0,7.4,661,8.66,8.74,3.28,3.16,3,NA,30,10,218,256,4,10,3067
"657",423,2002-11-07,0,10,435,234.5,0.539,NA,NA,NA,NA,NA,0.539080459770115,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8015,"SP",2002,"iceoff",0,7.39,665,8.66,8.73,3.27,3.12,7,NA,43,NA,222,256,5,13,3131
"658",424,2002-11-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8015,"SP",2002,"iceoff",0,7.39,665,8.66,8.73,3.27,3.12,7,NA,43,NA,222,256,5,13,3131
"659",423,2002-11-07,0,10,435,234.5,0.539,NA,NA,NA,NA,NA,0.539080459770115,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8016,"SP",2002,"iceoff",0,7.4,661,8.66,8.74,3.28,3.16,3,NA,30,NA,218,256,4,10,3067
"660",424,2002-11-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8016,"SP",2002,"iceoff",0,7.4,661,8.66,8.74,3.28,3.16,3,NA,30,NA,218,256,4,10,3067
"661",425,2003-01-15,0,16.1,NA,NA,NA,1,45,0,NA,45,NA,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8035,"SP",2003,"iceon",0,7.73,NA,10.79,10.87,3.98,3.9,9,NA,31,16.1,272,302,3,4,3266
"662",426,2003-03-06,0,14.2,1236,13.97,0.011,17.5,61,0,0.238,61,0.0113025889967638,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8057,"SP",2003,"iceon",0,7.7,763,10.32,10.71,4.08,4.14,33,NA,149,14.2,379,312,7,10,2904
"663",427,2003-04-02,0,10.8,294,17.54,0.06,7.5,48,0,0.411,48,0.0596598639455782,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8079,"SP",2003,"iceon",0,7.79,NA,5.77,6.22,2.42,2.33,41,NA,26,10.8,175,314,3,20,1518
"664",428,2003-04-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8079,"SP",2003,"iceon",0,7.79,NA,5.77,6.22,2.42,2.33,41,NA,26,10.8,175,314,3,20,1518
"665",427,2003-04-02,0,10.8,294,17.54,0.06,7.5,48,0,0.411,48,0.0596598639455782,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8080,"SP",2003,"iceon",0,7.66,NA,5.74,5.97,2.43,2.3,36,NA,18,10.8,170,286,3,20,1578
"666",428,2003-04-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8080,"SP",2003,"iceon",0,7.66,NA,5.74,5.97,2.43,2.3,36,NA,18,10.8,170,286,3,20,1578
"667",427,2003-04-02,0,10.8,294,17.54,0.06,7.5,48,0,0.411,48,0.0596598639455782,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8081,"SP",2003,"iceon",0,7.79,NA,5.77,6.22,2.42,2.33,41,NA,26,NA,175,314,3,20,1518
"668",428,2003-04-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8081,"SP",2003,"iceon",0,7.79,NA,5.77,6.22,2.42,2.33,41,NA,26,NA,175,314,3,20,1518
"669",427,2003-04-02,0,10.8,294,17.54,0.06,7.5,48,0,0.411,48,0.0596598639455782,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8082,"SP",2003,"iceon",0,7.66,NA,5.74,5.97,2.43,2.3,36,NA,18,NA,170,286,3,20,1578
"670",428,2003-04-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8082,"SP",2003,"iceon",0,7.66,NA,5.74,5.97,2.43,2.3,36,NA,18,NA,170,286,3,20,1578
"671",429,2003-04-29,0,12,642,428.1,0.667,NA,NA,NA,NA,NA,0.666822429906542,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8101,"SP",2003,"iceoff",0,7.5,640,8.61,8.81,3.24,3.13,7,NA,36,12,401,428,9,10,2603
"672",430,2003-05-14,0,11.1,1309,960,0.733,NA,NA,NA,NA,NA,0.733384262796028,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8123,"SP",2003,"iceoff",0,7.74,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA
"673",431,2003-05-30,0,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8143,"SP",2003,"iceoff",0,8.06,NA,8.01,8.07,3.49,3.42,1,NA,16,10.4,193,274,6,7,2371
"674",432,2003-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8143,"SP",2003,"iceoff",0,8.06,NA,8.01,8.07,3.49,3.42,1,NA,16,10.4,193,274,6,7,2371
"675",431,2003-05-30,0,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8144,"SP",2003,"iceoff",0,8.05,NA,8.17,8.28,3.62,3.54,3,NA,23,10.4,226,269,5,8,2584
"676",432,2003-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8144,"SP",2003,"iceoff",0,8.05,NA,8.17,8.28,3.62,3.54,3,NA,23,10.4,226,269,5,8,2584
"677",431,2003-05-30,0,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8145,"SP",2003,"iceoff",0,8.06,NA,8.01,8.07,3.49,3.42,1,NA,16,NA,193,274,6,7,2371
"678",432,2003-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8145,"SP",2003,"iceoff",0,8.06,NA,8.01,8.07,3.49,3.42,1,NA,16,NA,193,274,6,7,2371
"679",431,2003-05-30,0,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8146,"SP",2003,"iceoff",0,8.05,NA,8.17,8.28,3.62,3.54,3,NA,23,NA,226,269,5,8,2584
"680",432,2003-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8146,"SP",2003,"iceoff",0,8.05,NA,8.17,8.28,3.62,3.54,3,NA,23,NA,226,269,5,8,2584
"681",433,2003-06-09,0,9.4,1238,738,0.596,NA,NA,NA,NA,NA,0.596122778675283,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8165,"SP",2003,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
"682",434,2003-06-23,0,8.8,288,155.6,0.54,NA,NA,NA,NA,NA,0.540277777777778,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8185,"SP",2003,"iceoff",0,7.99,NA,7.94,8.02,3.94,3.97,3,NA,14,8.8,184,256,3,4,2318
"683",435,2003-07-07,0,8.5,2400,1648,0.687,NA,NA,NA,NA,NA,0.686666666666667,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8208,"SP",2003,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
"684",436,2003-07-21,0,8.5,625,361.4,0.578,NA,NA,NA,NA,NA,0.57824,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8228,"SP",2003,"iceoff",0,7.94,NA,8.26,8.32,3.61,3.54,1,NA,7,8.5,172,195,2,3,2106
"685",437,2003-08-04,0,8.6,1652,1246,0.754,NA,NA,NA,NA,NA,0.754237288135593,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8250,"SP",2003,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
"686",438,2003-08-20,0,8,745,399.6,0.536,NA,NA,NA,NA,NA,0.536375838926175,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8270,"SP",2003,"iceoff",0,8.33,643,8.35,8.35,3.97,3.79,0,NA,11,8,186,213,3,4,1890
"687",439,2003-09-03,0,8.5,574,361.9,0.63,NA,NA,NA,NA,NA,0.630487804878049,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8292,"SP",2003,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
"688",440,2003-09-16,0,8.6,1125,751,0.668,NA,NA,NA,NA,NA,0.667555555555556,516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8312,"SP",2003,"iceoff",0,8.12,NA,8.32,8.33,3.44,3.49,1,NA,10,8.6,298,307,4,5,2116
"689",441,2003-10-01,0,9.3,312,129.5,0.415,NA,NA,NA,NA,NA,0.415064102564103,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8334,"SP",2003,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
"690",442,2003-10-14,0,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8354,"SP",2003,"iceoff",0,7.98,NA,8.74,8.81,3.8,4.05,2,NA,24,9.8,285,403,0,5,2060
"691",443,2003-10-28,0,9.1,123,53.83,0.438,NA,NA,NA,NA,NA,0.437642276422764,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8376,"SP",2003,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
"692",444,2003-11-13,0,10.5,544,272.6,0.501,NA,NA,NA,NA,NA,0.501102941176471,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8396,"SP",2003,"iceoff",0,7.26,672,7.33,6.92,5.27,5.54,3,NA,25,10.5,306,258,3,7,2569
"693",445,2004-01-12,0,13.6,134,4.49,0.034,10,37,8,NA,29,0.0335074626865672,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8418,"SP",2004,"iceon",0,7.55,NA,8.96,NA,3.18,NA,17,NA,44,13.6,324,357,3,7,2899
"694",446,2004-01-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8418,"SP",2004,"iceon",0,7.55,NA,8.96,NA,3.18,NA,17,NA,44,13.6,324,357,3,7,2899
"695",445,2004-01-12,0,13.6,134,4.49,0.034,10,37,8,NA,29,0.0335074626865672,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8419,"SP",2004,"iceon",0,7.54,NA,8.75,9.32,3.11,3.04,19,NA,44,13.6,282,344,2,7,2841
"696",446,2004-01-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8419,"SP",2004,"iceon",0,7.54,NA,8.75,9.32,3.11,3.04,19,NA,44,13.6,282,344,2,7,2841
"697",445,2004-01-12,0,13.6,134,4.49,0.034,10,37,8,NA,29,0.0335074626865672,523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8420,"SP",2004,"iceon",0,7.55,NA,8.96,NA,3.18,NA,17,NA,44,NA,324,357,3,7,2899
"698",446,2004-01-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8420,"SP",2004,"iceon",0,7.55,NA,8.96,NA,3.18,NA,17,NA,44,NA,324,357,3,7,2899
"699",445,2004-01-12,0,13.6,134,4.49,0.034,10,37,8,NA,29,0.0335074626865672,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8421,"SP",2004,"iceon",0,7.54,NA,8.75,9.32,3.11,3.04,19,NA,44,NA,282,344,2,7,2841
"700",446,2004-01-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8421,"SP",2004,"iceon",0,7.54,NA,8.75,9.32,3.11,3.04,19,NA,44,NA,282,344,2,7,2841
"701",447,2004-02-18,0,12.8,906,0,0,29.7,42,7,NA,35,0,525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8440,"SP",2004,"iceon",0,7.39,733,10.06,10.01,3.39,3.33,33,NA,37,12.8,282,296,3,7,2956
"702",448,2004-04-07,0,11.3,937,417.4,0.445,0,39,6,0.25,33,0.445464247598719,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8462,"SP",2004,"iceon",0,7.52,NA,4.19,NA,1.8,NA,170,NA,118,11.3,424,388,2,0,1116
"703",449,2004-04-30,0,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8484,"SP",2004,"iceoff",0,7.47,637,8.78,8.94,3.19,3.2,57,NA,13,11.2,334,325,11,10,2841
"704",450,2004-05-10,0,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8506,"SP",2004,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA
"705",451,2004-05-24,0,10.8,523,310.1,0.593,NA,NA,NA,NA,NA,0.592925430210325,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8526,"SP",2004,"iceoff",0,7.98,NA,8.02,8.27,3.32,3.21,2,NA,104,10.8,242,268,2,6,2474
"706",452,2004-06-07,0,11,2075,1049,0.506,NA,NA,NA,NA,NA,0.505542168674699,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8548,"SP",2004,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
"707",453,2004-06-22,0,9.4,573,269.6,0.471,NA,NA,NA,NA,NA,0.470506108202443,531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8568,"SP",2004,"iceoff",0,8.13,NA,8.21,8.31,3.55,3.47,1,NA,39,9.4,239,239,1,5,2405
"708",454,2004-07-06,0,8.6,260,134.9,0.519,NA,NA,NA,NA,NA,0.518846153846154,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8590,"SP",2004,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
"709",455,2004-07-21,0,8.7,224,145.6,0.65,NA,NA,NA,NA,NA,0.65,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8610,"SP",2004,"iceoff",0,7.96,NA,8.43,8.37,3.82,3.53,1,NA,20,8.7,201,234,1,3,2519
"710",456,2004-08-02,0,8.3,523,365.7,0.699,NA,NA,NA,NA,NA,0.699235181644359,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8632,"SP",2004,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
"711",457,2004-08-16,0,8.9,650,562.5,0.865,NA,NA,NA,NA,NA,0.865384615384615,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8652,"SP",2004,"iceoff",0,8.25,642,8.28,8.2,3.65,3.65,0,NA,47,8.9,221,211,2,5,2461
"712",458,2004-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8652,"SP",2004,"iceoff",0,8.25,642,8.28,8.2,3.65,3.65,0,NA,47,8.9,221,211,2,5,2461
"713",457,2004-08-16,0,8.9,650,562.5,0.865,NA,NA,NA,NA,NA,0.865384615384615,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8653,"SP",2004,"iceoff",0,8.15,680,8.15,8.2,3.59,3.52,1,NA,40,8.9,226,191,4,6,2461
"714",458,2004-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8653,"SP",2004,"iceoff",0,8.15,680,8.15,8.2,3.59,3.52,1,NA,40,8.9,226,191,4,6,2461
"715",457,2004-08-16,0,8.9,650,562.5,0.865,NA,NA,NA,NA,NA,0.865384615384615,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8654,"SP",2004,"iceoff",0,8.25,642,8.28,8.2,3.65,3.65,0,NA,47,NA,221,211,2,5,2461
"716",458,2004-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8654,"SP",2004,"iceoff",0,8.25,642,8.28,8.2,3.65,3.65,0,NA,47,NA,221,211,2,5,2461
"717",457,2004-08-16,0,8.9,650,562.5,0.865,NA,NA,NA,NA,NA,0.865384615384615,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8655,"SP",2004,"iceoff",0,8.15,680,8.15,8.2,3.59,3.52,1,NA,40,NA,226,191,4,6,2461
"718",458,2004-08-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8655,"SP",2004,"iceoff",0,8.15,680,8.15,8.2,3.59,3.52,1,NA,40,NA,226,191,4,6,2461
"719",459,2004-08-30,0,9.3,521,381.7,0.733,NA,NA,NA,NA,NA,0.732629558541267,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8674,"SP",2004,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
"720",460,2004-09-13,0,9.3,1287,1101,0.855,NA,NA,NA,NA,NA,0.855477855477855,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8694,"SP",2004,"iceoff",0,8.17,NA,8.18,8.16,3.45,3.41,1,NA,2,9.3,212,189,3,5,2461
"721",461,2004-09-29,0,9.3,942,832,0.883,NA,NA,NA,NA,NA,0.883227176220807,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8716,"SP",2004,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
"722",462,2004-10-11,0,12.2,531,445.2,0.838,NA,NA,NA,NA,NA,0.838418079096045,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8735,"SP",2004,"iceoff",0,7.89,NA,8.58,8.59,3.49,3.33,4,NA,32,12.2,196,216,3,4,2461
