,X1.x,sampledate,depth.x,o2.x,deck,light,frlight,avsnow,totice,whiteice,extcoef,blueice,surflite,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1.y,lakeid,year4,group,depth.y,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2.y,totnf,totnuf,totpf,totpuf,drsif,year4frac,lakeid.y,year4.y,rep,sta,depth,surfchlor,wtemp,o2,o2sat,cond,frlight.y,chlor,phaeo,ph.y,phair,alk.y,dic.y,tic.y,doc.y,toc.y,no3no2.y,no2.y,nh4.y,totnf.y,totnuf.y,totpf.y,totpuf.y,drsif.y,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,SP,2000,1,1,0,2.6,15.01,7.77,83.88,NA,0.22,2.85,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,SP,2000,1,1,0,1.1,13.61,7.85,81.83,NA,0.22,3.13,1.61,7.37,7.75,NA,9.17,9.64,3.08,3.03,1.46,NA,42.98,247.59,289.99,4.64,9.99,2876.2,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,SP,2000,1,1,0,2.2,10.14,8.53,80.85,NA,0.17,2.47,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,SP,2000,1,1,0,2.9,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,SP,2000,1,1,0,1.6,3.39,12,95.22,NA,0.25,4.46,1.04,7.56,7.92,NA,8.99,9.08,2.86,2.69,102.74,NA,23.57,326.57,331.26,4.19,9.52,3845.71,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,SP,2000,1,1,0,3,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,SP,2000,1,1,0,6,4.38,10.54,86.22,NA,0.18,3.13,0.08,6.67,6.82,NA,5.79,5.54,1.86,1.76,69.09,NA,51.99,196.36,206.73,1.49,4.6,2499.59,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.058,SP,2001,1,1,0,5.5,4.38,10.54,86.22,NA,0.18,3.13,0.08,6.67,6.82,NA,5.79,5.54,1.86,1.76,69.09,NA,51.99,196.36,206.73,1.49,4.6,2499.59,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,1,1,0,1.9,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,1,1,0,1.9,9.26,11.05,102.34,NA,0.14,7.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,1,1,0,1.9,10.72,10.32,99.03,NA,0.17,5.05,0.64,7.6,7.85,NA,7.68,7.95,2.86,2.83,1.67,NA,5.77,214.71,271.2,3.27,9.96,3366.27,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,1,1,0,1.9,12.69,9.69,97.28,NA,0.18,4.07,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,1,1,0,1.9,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,1,1,0,1.9,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,1,1,0,1.9,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,1,1,0,1.9,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,2,1,0,2.2,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,2,1,0,2.2,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,2,1,0,2.2,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,2,1,0,2.2,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,2,1,0,2.2,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,2,1,0,2.2,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,2,1,0,2.2,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.159,SP,2001,2,1,0,2.2,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.252,SP,2001,1,1,0,3,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,1,1,0,14.3,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,1,1,0,14.3,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,1,1,0,14.3,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,1,1,0,14.3,16.08,8.91,96.55,NA,0.17,4.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,1,1,0,14.3,16.37,8.69,94.72,NA,0.18,3.38,1.04,7.58,7.93,NA,8.18,8.4,3.34,2.97,6.45,NA,30.65,231.71,295.05,5.77,11.35,3113.91,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,1,1,0,14.3,16.95,9.24,102.09,NA,0.18,3.29,0.8,7.53,7.98,NA,8.12,8.23,3.13,3.15,NA,NA,NA,NA,NA,NA,NA,3147.26,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,1,1,0,14.3,16.95,9.24,102.09,NA,0.18,3.29,0.8,7.53,7.98,NA,8.12,8.23,3.13,3.15,NA,NA,NA,NA,NA,NA,NA,3147.26,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,1,1,0,14.3,18.2,9.71,109.91,NA,0.2,2.61,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,2,1,0,11,18.94,8.52,97.98,103.3,0.25,2.83,1.03,7.51,8.03,686.59,8.06,8.23,2.97,2.93,26.45,NA,2.15,199.86,224.94,3.59,8.4,3419.82,NA,NA,0.29,6.6,2.31,11.78,3.36,3.09,0.71,0.03,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,2,1,0,11,16.87,8.17,91.07,NA,0.18,2.47,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,2,1,0,11,16.9,7.92,89.04,NA,0.16,3.9,1.01,7.38,7.97,NA,8.41,8.68,3.21,3,2.76,NA,34.52,206.42,241.86,6.31,11.2,3430.56,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,2,1,0,11,15.17,7.86,85.39,NA,0.19,3.55,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,2,1,0,11,14.55,7.73,82.62,NA,0.16,4.54,1.42,7.42,7.88,NA,8.63,8.82,2.31,2.29,9.47,NA,44.18,285.92,357.99,4.28,11.71,3289.67,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,2,1,0,11,12.22,8.2,82.35,NA,0.13,6.24,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,2,1,0,11,8.3,10.13,91.46,104,0.08,3.84,0.72,7.53,7.87,687.43,8.4,8.57,2.98,2.86,4.91,NA,16.68,239.17,269.17,2.68,8.15,3018.99,NA,NA,0.07,6.31,2.22,11.95,3.41,3.13,0.72,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.326,SP,2001,2,1,0,11,3.16,10.59,83.5,NA,0,1.59,1.03,7.34,8.02,NA,9.19,9.54,3.24,3.11,20.2,NA,82.82,344.58,340.93,3.57,7.38,3317.68,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.364,SP,2001,1,1,0,1.9,3.16,10.59,83.5,NA,0,1.59,1.03,7.34,8.02,NA,9.19,9.54,3.24,3.11,20.2,NA,82.82,344.58,340.93,3.57,7.38,3317.68,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.405,SP,2001,1,1,0,0.5,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.441,SP,2001,1,1,0,1.7,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.482,SP,2001,1,1,0,1.1,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.518,SP,2001,1,1,0,0.7,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.559,SP,2001,1,1,0,0.9,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.595,SP,2001,1,1,0,0.7,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,1,1,0,1,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,1,1,0,1,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,1,1,0,1,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,1,1,0,1,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,1,1,0,1,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,1,1,0,1,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,1,1,0,1,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,1,1,0,1,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,2,1,0,1.2,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,2,1,0,1.2,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,2,1,0,1.2,3.18,9.04,70.94,NA,0,1.41,0.66,7.19,7.83,NA,11.71,11.8,3.09,3.03,63.23,NA,372.1,644.89,653.07,68.73,71.6,3270.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,2,1,0,1.2,7.12,10.51,92.52,103,0.16,4.12,1.21,7.36,7.94,684,8.92,9.05,3.3,3.23,60.95,NA,18.81,260.87,292.84,3.74,8.48,3471.21,NA,NA,0.15,4.88,1.45,11.88,3.34,3.03,0.66,0.02,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,2,1,0,1.2,8.62,10.76,98.48,NA,0.19,2.59,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.633,SP,2001,2,1,0,1.2,11.02,10.17,98.8,NA,0.2,5.8,0.36,7.55,8.01,NA,7.54,8.22,3.11,3.11,16.38,NA,16.13,197.45,246.56,6.34,8.57,3137.42,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
