,sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1,lakeid,year4,group,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
565,09/19/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9088,SP,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
566,10/03/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9107,SP,2005,iceoff,0,8.03,NA,8.8,8.92,3.29,3.52,0,NA,1,9.2,220,235,3,3,2653
567,10/17/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9129,SP,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
568,11/15/2005,Peanut,39,NA,84.9851,3314.4189,0.087753182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9149,SP,2005,iceoff,0,7.4,669,9.06,9.33,3.45,3.53,2,NA,20,9.2,207,256,6,10,2933
569,11/15/2005,Peanut,39,NA,84.9851,3314.4189,0.087753182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9150,SP,2005,iceoff,0,7.42,669,9.12,9.23,3.16,3.08,2,NA,21,9.2,191,255,4,10,2793
570,11/15/2005,Peanut,39,NA,84.9851,3314.4189,0.087753182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9151,SP,2005,iceoff,0,7.4,669,9.06,9.33,3.45,3.53,2,NA,20,NA,207,256,6,10,2933
571,11/15/2005,Peanut,39,NA,84.9851,3314.4189,0.087753182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9152,SP,2005,iceoff,0,7.42,669,9.12,9.23,3.16,3.08,2,NA,21,NA,191,255,4,10,2793
572,01/17/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9171,SP,2006,iceon,0,7.81,NA,8.29,8.29,2.96,2.77,12,NA,55,13.7,238,254,4,4,3219
573,02/13/2006,Peanut,6,NA,84.9851,509.9106,0.037925026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9193,SP,2006,iceon,0,7.73,722,3.17,3.16,8.92,9.12,12,NA,49,13.6,0,303,2,8,3036
574,02/13/2006,Peanut,6,NA,84.9851,509.9106,0.037925026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9194,SP,2006,iceon,0,7.73,730,3.21,3.27,8.93,9.31,7,NA,147,13.6,281,293,2,6,3195
575,02/13/2006,Peanut,6,NA,84.9851,509.9106,0.037925026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9195,SP,2006,iceon,0,7.73,722,3.17,3.16,8.92,9.12,12,NA,49,NA,0,303,2,8,3036
576,02/13/2006,Peanut,6,NA,84.9851,509.9106,0.037925026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9196,SP,2006,iceon,0,7.73,730,3.21,3.27,8.93,9.31,7,NA,147,NA,281,293,2,6,3195
577,03/31/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9215,SP,2006,iceon,0,7.8,NA,4.22,3.26,1.58,1.09,103,NA,118,15,330,334,4,7,1566
578,03/31/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9216,SP,2006,iceon,0,7.85,NA,4.46,3.41,1.71,1.29,93,NA,120,15,338,393,6,9,1542
579,03/31/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9217,SP,2006,iceon,0,7.8,NA,4.22,3.26,1.58,1.09,103,NA,118,NA,330,334,4,7,1566
580,03/31/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9218,SP,2006,iceon,0,7.85,NA,4.46,3.41,1.71,1.29,93,NA,120,NA,338,393,6,9,1542
581,04/20/2006,Peanut,18,NA,84.9851,1529.7318,0.014440668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9237,SP,2006,iceoff,0,NA,651,7.79,7.9,2.77,2.58,16,NA,15,NA,216,251,4,11,3056
582,05/02/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9258,SP,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
583,05/18/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9278,SP,2006,iceoff,0,7.83,NA,7.61,7.86,3.23,3.22,0,NA,8,10.9,191,255,4,9,2930
584,05/18/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9279,SP,2006,iceoff,0,7.83,NA,9.06,7.83,3.22,3.19,0,NA,2,10.9,223,280,3,9,2935
585,05/18/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9280,SP,2006,iceoff,0,7.83,NA,7.61,7.86,3.23,3.22,0,NA,8,NA,191,255,4,9,2930
586,05/18/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9281,SP,2006,iceoff,0,7.83,NA,9.06,7.83,3.22,3.19,0,NA,2,NA,223,280,3,9,2935
587,05/31/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9300,SP,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
588,06/15/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9320,SP,2006,iceoff,0,8.11,NA,NA,NA,NA,NA,0,NA,5,9.2,183,258,3,8,2565
589,06/28/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9342,SP,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
590,07/12/2006,Peanut,1,NA,84.9851,84.9851,0.001525055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9362,SP,2006,iceoff,0,8.38,NA,NA,7.63,NA,3.34,1,NA,18,8.8,214,208,3,3,2698
591,07/26/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9384,SP,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA
592,08/09/2006,Peanut,6,NA,84.9851,509.9106,0.027476598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9404,SP,2006,iceoff,0,8.32,654,7.64,7.75,3.21,3.13,1,NA,46,8.5,182,182,1,4,2667
593,08/24/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9426,SP,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
594,09/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9446,SP,2006,iceoff,0,8.33,NA,7.55,7.68,2.95,2.99,0,NA,11,8.8,172,168,5,5,2613
595,09/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9447,SP,2006,iceoff,0,8.22,NA,7.34,7.48,2.96,3.02,1,NA,5,8.8,164,168,3,4,2669
596,09/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9448,SP,2006,iceoff,0,8.33,NA,7.55,7.68,2.95,2.99,0,NA,11,NA,172,168,5,5,2613
597,09/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9449,SP,2006,iceoff,0,8.22,NA,7.34,7.48,2.96,3.02,1,NA,5,NA,164,168,3,4,2669
598,09/21/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9468,SP,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
599,10/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9487,SP,2006,iceoff,0,7.79,NA,8.84,9.01,3.2,3.09,1,NA,6,9.4,209,240,1,5,2593
600,10/19/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9508,SP,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
601,10/30/2006,Peanut,4,NA,84.9851,339.9404,0.006896999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9527,SP,2006,iceoff,0,7.38,643,8.54,8.58,3,2.99,2,NA,44,9.4,213,248,8,8,2834
602,01/15/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9548,SP,2007,iceon,0,8.71,NA,8.49,9.25,3.42,3.12,65,NA,12,17.3,295,274,5,9,3823
603,02/20/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9569,SP,2007,iceon,0,7.95,792,8.71,9.07,3.21,3.01,4,NA,11,16.1,201,228,4,4,3856
604,03/28/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9590,SP,2007,iceon,0,6.34,NA,0.53,0.41,0.49,0.48,49,NA,119,12,150,186,1,0,160
605,03/28/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9591,SP,2007,iceon,0,6.31,NA,0.55,0.44,0.44,0.49,56,NA,130,12,157,215,0,0,169
606,03/28/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9592,SP,2007,iceon,0,6.34,NA,0.53,0.41,0.49,0.48,49,NA,119,NA,150,186,1,0,160
607,03/28/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9593,SP,2007,iceon,0,6.31,NA,0.55,0.44,0.44,0.49,56,NA,130,NA,157,215,0,0,169
608,04/24/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9612,SP,2007,iceoff,0,7.7,674,7.8,7.9,2.84,2.77,3,NA,8,11.9,196,221,2,5,3532
609,05/09/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9633,SP,2007,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA
610,05/21/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9653,SP,2007,iceoff,0,7.95,NA,7.38,7.56,2.87,2.69,2,NA,2,10.1,239,257,3,5,3362
611,06/06/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9675,SP,2007,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
612,06/19/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9695,SP,2007,iceoff,0,8.05,NA,7.83,7.78,3.02,2.95,3,NA,10,8.4,210,242,3,8,3066
613,06/19/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9696,SP,2007,iceoff,0,8.06,NA,7.41,7.63,3.01,2.93,4,NA,16,8.4,174,254,0,7,3051
614,06/19/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9697,SP,2007,iceoff,0,8.05,NA,7.83,7.78,3.02,2.95,3,NA,10,NA,210,242,3,8,3066
615,06/19/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9698,SP,2007,iceoff,0,8.06,NA,7.41,7.63,3.01,2.93,4,NA,16,NA,174,254,0,7,3051
616,07/02/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9717,SP,2007,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
617,07/16/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9737,SP,2007,iceoff,0,8.3,NA,7.71,7.98,3.26,2.97,3,NA,6,8.4,229,268,5,8,2810
618,07/23/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9759,SP,2007,iceoff,0,8.2,NA,7.53,7.63,3.26,3.71,NA,NA,NA,8.7,NA,NA,NA,NA,3013
619,07/23/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9760,SP,2007,iceoff,0,8.11,NA,7.61,8.02,3.39,2.98,NA,NA,NA,8.7,NA,NA,NA,NA,2810
620,07/23/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9761,SP,2007,iceoff,0,8.2,NA,7.53,7.63,3.26,3.71,NA,NA,NA,NA,NA,NA,NA,NA,3013
621,07/23/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9762,SP,2007,iceoff,0,8.11,NA,7.61,8.02,3.39,2.98,NA,NA,NA,NA,NA,NA,NA,NA,2810
622,07/30/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9781,SP,2007,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
623,08/13/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9801,SP,2007,iceoff,0,8.26,701,7.87,7.67,3.12,2.83,10,NA,1,8.2,181,249,3,4,3040
624,08/27/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9822,SP,2007,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
625,09/11/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9841,SP,2007,iceoff,0,8.16,NA,7.84,8,3.24,3.04,2,NA,26,8.5,141,180,4,6,3134
626,09/24/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9862,SP,2007,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
627,10/10/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9881,SP,2007,iceoff,0,7.91,NA,NA,NA,NA,NA,18,NA,14,9.3,232,271,2,4,2889
628,10/23/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9901,SP,2007,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
629,11/12/2007,Peanut,1,NA,84.9851,84.9851,0.00122759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9921,SP,2007,iceoff,0,7.53,678,8.38,8.53,2.97,2.79,6,NA,19,10.5,237,262,3,8,2982
630,01/17/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9942,SP,2008,iceon,0,7.78,NA,9.03,9.58,3.51,3.37,7,NA,32,14.3,335,325,5,9,3243
631,01/17/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9943,SP,2008,iceon,0,7.78,NA,9.03,9.58,3.51,3.37,7,NA,32,NA,335,325,5,9,3243
632,03/03/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9964,SP,2008,iceon,0,7.63,813,9.9,9.99,3.35,3.27,15,NA,59,14.6,241,269,5,7,3348
633,03/03/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9965,SP,2008,iceon,0,7.63,801,9.92,10.12,3.46,3.4,12,NA,9,14.6,220,242,2,8,3627
634,03/03/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9966,SP,2008,iceon,0,7.63,813,9.9,9.99,3.35,3.27,15,NA,59,NA,241,269,5,7,3348
635,03/03/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9967,SP,2008,iceon,0,7.63,801,9.92,10.12,3.46,3.4,12,NA,9,NA,220,242,2,8,3627
636,03/27/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9983,SP,2008,iceon,0,7.56,NA,9.8,9.76,3.41,3.38,14,NA,20,13.7,279,255,6,7,3282
637,05/13/2008,Peanut,1,NA,84.9851,84.9851,0.000836318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10005,SP,2008,iceoff,0,7.62,688,8.51,8.7,3.27,3.18,42,NA,20,11.3,246,270,3,7,3449
638,05/19/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10027,SP,2008,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
639,06/02/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10047,SP,2008,iceoff,0,8.07,NA,7.84,7.78,3.16,3.1,4,NA,8,10.3,156,196,7,0,3166
640,06/18/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10069,SP,2008,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
641,07/01/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10089,SP,2008,iceoff,0,8.24,NA,7.83,7.96,3.18,3.05,1,NA,2,9,209,240,15,18,3405
642,07/15/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10111,SP,2008,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
643,07/29/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10131,SP,2008,iceoff,0,8.27,NA,7.67,7.81,3.27,3.27,4,NA,0,8.6,185,196,4,5,3093
644,08/12/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10153,SP,2008,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
645,08/25/2008,Peanut,10,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10173,SP,2008,iceoff,0,8.24,717,8.31,8.11,3.5,3.35,2,NA,1,8.2,185,196,4,5,2782
646,08/25/2008,Peanut,10,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10174,SP,2008,iceoff,0,8.18,717,8.25,8.23,3.49,3.33,2,NA,2,8.2,204,208,4,5,2770
647,08/25/2008,Peanut,10,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10175,SP,2008,iceoff,0,8.24,717,8.31,8.11,3.5,3.35,2,NA,1,NA,185,196,4,5,2782
648,08/25/2008,Peanut,10,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10176,SP,2008,iceoff,0,8.18,717,8.25,8.23,3.49,3.33,2,NA,2,NA,204,208,4,5,2770
649,09/08/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10195,SP,2008,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
650,09/23/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10215,SP,2008,iceoff,0,8.09,NA,7.95,7.85,3.05,3.08,2,NA,1,9.3,284,290,3,5,2776
651,10/07/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10237,SP,2008,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
652,10/20/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10257,SP,2008,iceoff,0,7.75,NA,8.3,8.28,3.22,2.92,5,NA,0,11.6,1653,1640,0,0,2989
653,11/12/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10279,SP,2008,iceoff,0,7.5,691,8.46,8.54,3.2,3.12,18,NA,27,10.1,212,257,2,8,3191
654,01/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10301,SP,2009,iceon,0,7.85,NA,9.59,9.53,3.46,3.21,8,NA,9,15.3,295,0,8,9,NA
655,02/24/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10324,SP,2009,iceon,0,7.64,836,10.12,10.39,3.48,3.3,6,NA,0,14.5,135,223,4,10,3869
656,03/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10346,SP,2009,iceon,0,7.72,NA,5.28,4.61,2.15,1.93,135,NA,153,13.1,454,303,3,2,1857
657,03/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10347,SP,2009,iceon,0,7.72,NA,5.14,4.46,2.25,2,132,NA,144,13.1,368,303,9,6,1625
658,03/20/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10348,SP,2009,iceon,0,7.72,NA,5.28,4.61,2.15,1.93,135,NA,153,NA,454,303,3,2,1857
