lakeid,year4,sample_date,species_code,species_name,density,individuals_measured,avg_length
SP,2003,10/01/2003,63004,POLYARTHRA REMATA,28.6,,
SP,2003,10/01/2003,63005,POLYARTHRA VULGARIS,16.2,,
SP,2003,10/01/2003,63603,TRICHOCERCA CYLINDRICA,0.3,,
SP,2003,10/14/2003,10000,COPEPOD NAUPLII,17.1,,
SP,2003,10/14/2003,20302,DIACYCLOPS THOMASI,29.1,,
SP,2003,10/14/2003,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.8,,
SP,2003,10/14/2003,30000,CALANOID,1.7,,
SP,2003,10/14/2003,30402,LEPTODIAPTOMUS MINUTUS,0.9,,
SP,2003,10/14/2003,30801,SKISTODIAPTOMUS OREGONENSIS,0.6,,
SP,2003,10/14/2003,50700,BOSMINIDAE,0.8,,
SP,2003,10/14/2003,51000,CHYDORUS,0.6,,
SP,2003,10/14/2003,51103,DAPHNIA MENDOTAE,1.4,,
SP,2003,10/14/2003,51104,DAPHNIA LONGIREMIS,0.6,,
SP,2003,10/14/2003,60200,ASCOMORPHA,0.8,,
SP,2003,10/14/2003,60202,ASCOMORPHA OVALIS,0.3,,
SP,2003,10/14/2003,60600,COLLOTHECA,0.6,,
SP,2003,10/14/2003,60900,CONOCHILUS,1.7,,
SP,2003,10/14/2003,61402,FILINIA TERMINALIS,1.7,,
SP,2003,10/14/2003,61502,GASTROPUS STYLIFER,1.1,,
SP,2003,10/14/2003,61702,KELLICOTTIA LONGISPINA,14,,
SP,2003,10/14/2003,61801,KERATELLA COCHLEARIS,2.5,,
SP,2003,10/14/2003,61803,KERATELLA CRASSA,2.2,,
SP,2003,10/14/2003,61804,KERATELLA EARLINAE,11.5,,
SP,2003,10/14/2003,61806,KERATELLA QUADRATA,6.7,,
SP,2003,10/14/2003,61808,KERATELLA TAUROCEPHALA,0.3,,
SP,2003,10/14/2003,63004,POLYARTHRA REMATA,18.2,,
SP,2003,10/14/2003,63005,POLYARTHRA VULGARIS,11.2,,
SP,2003,10/28/2003,10000,COPEPOD NAUPLII,16.5,,
SP,2003,10/28/2003,20302,DIACYCLOPS THOMASI,31.7,,
SP,2003,10/28/2003,30000,CALANOID,2.1,,
SP,2003,10/28/2003,30402,LEPTODIAPTOMUS MINUTUS,0.3,,
SP,2003,10/28/2003,30801,SKISTODIAPTOMUS OREGONENSIS,1.9,,
SP,2003,10/28/2003,50700,BOSMINIDAE,0.3,,
SP,2003,10/28/2003,51000,CHYDORUS,0.6,,
SP,2003,10/28/2003,51104,DAPHNIA LONGIREMIS,0.8,,
SP,2003,10/28/2003,60200,ASCOMORPHA,0.3,,
SP,2003,10/28/2003,60600,COLLOTHECA,2.2,,
SP,2003,10/28/2003,60900,CONOCHILUS,5,,
SP,2003,10/28/2003,61402,FILINIA TERMINALIS,1.1,,
SP,2003,10/28/2003,61502,GASTROPUS STYLIFER,1.4,,
SP,2003,10/28/2003,61702,KELLICOTTIA LONGISPINA,12.6,,
SP,2003,10/28/2003,61801,KERATELLA COCHLEARIS,3.6,,
SP,2003,10/28/2003,61803,KERATELLA CRASSA,2,,
SP,2003,10/28/2003,61804,KERATELLA EARLINAE,19.3,,
SP,2003,10/28/2003,61806,KERATELLA QUADRATA,5,,
SP,2003,10/28/2003,63004,POLYARTHRA REMATA,13.4,,
SP,2003,10/28/2003,63005,POLYARTHRA VULGARIS,6.4,,
SP,2003,10/28/2003,63400,SYNCHAETA,0.6,,
SP,2003,10/28/2003,63603,TRICHOCERCA CYLINDRICA,0.6,,
SP,2003,11/13/2003,10000,COPEPOD NAUPLII,19.9,,
SP,2003,11/13/2003,20302,DIACYCLOPS THOMASI,17.6,,
SP,2003,11/13/2003,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.4,,
SP,2003,11/13/2003,30000,CALANOID,0.3,,
SP,2003,11/13/2003,30402,LEPTODIAPTOMUS MINUTUS,0.3,,
SP,2003,11/13/2003,30801,SKISTODIAPTOMUS OREGONENSIS,2.2,,
SP,2003,11/13/2003,50700,BOSMINIDAE,1.4,,
SP,2003,11/13/2003,51000,CHYDORUS,0.6,,
SP,2003,11/13/2003,51104,DAPHNIA LONGIREMIS,1.4,,
SP,2003,11/13/2003,51801,HOLOPEDIUM GIBBERUM,0.3,,
SP,2003,11/13/2003,60600,COLLOTHECA,0.3,,
SP,2003,11/13/2003,60900,CONOCHILUS,0.6,,
SP,2003,11/13/2003,61402,FILINIA TERMINALIS,2.5,,
SP,2003,11/13/2003,61502,GASTROPUS STYLIFER,0.8,,
SP,2003,11/13/2003,61702,KELLICOTTIA LONGISPINA,14.8,,
SP,2003,11/13/2003,61801,KERATELLA COCHLEARIS,6.7,,
SP,2003,11/13/2003,61803,KERATELLA CRASSA,2,,
SP,2003,11/13/2003,61804,KERATELLA EARLINAE,21.6,,
SP,2003,11/13/2003,61806,KERATELLA QUADRATA,5,,
SP,2003,11/13/2003,62400,MONOSTYLA,0.3,,
SP,2003,11/13/2003,63004,POLYARTHRA REMATA,4.8,,
SP,2003,11/13/2003,63005,POLYARTHRA VULGARIS,6.4,,
SP,2003,11/13/2003,63400,SYNCHAETA,0.6,,
SP,2004,02/18/2004,10000,COPEPOD NAUPLII,37.2,,
SP,2004,02/18/2004,20302,DIACYCLOPS THOMASI,3.7,,
SP,2004,02/18/2004,30801,SKISTODIAPTOMUS OREGONENSIS,0.3,,
SP,2004,02/18/2004,50700,BOSMINIDAE,0.8,,
SP,2004,02/18/2004,51104,DAPHNIA LONGIREMIS,3.6,,
SP,2004,02/18/2004,60300,ASPLANCHNA,0.3,,
SP,2004,02/18/2004,60800,CONOCHILOIDES,10.9,,
SP,2004,02/18/2004,60900,CONOCHILUS,17.6,,
SP,2004,02/18/2004,61402,FILINIA TERMINALIS,9.5,,
SP,2004,02/18/2004,61502,GASTROPUS STYLIFER,1.1,,
SP,2004,02/18/2004,61702,KELLICOTTIA LONGISPINA,43.1,,
SP,2004,02/18/2004,61801,KERATELLA COCHLEARIS,6.7,,
SP,2004,02/18/2004,61803,KERATELLA CRASSA,2.5,,
SP,2004,02/18/2004,61804,KERATELLA EARLINAE,7.3,,
SP,2004,02/18/2004,61806,KERATELLA QUADRATA,4.8,,
SP,2004,02/18/2004,63005,POLYARTHRA VULGARIS,17.6,,
SP,2004,04/30/2004,10000,COPEPOD NAUPLII,17.4,,
SP,2004,04/30/2004,20302,DIACYCLOPS THOMASI,10.5,,
SP,2004,04/30/2004,30801,SKISTODIAPTOMUS OREGONENSIS,0.3,,
SP,2004,04/30/2004,51104,DAPHNIA LONGIREMIS,3.4,,
SP,2004,04/30/2004,61402,FILINIA TERMINALIS,2.5,,
SP,2004,04/30/2004,61702,KELLICOTTIA LONGISPINA,22.7,,
SP,2004,04/30/2004,61801,KERATELLA COCHLEARIS,5,,
SP,2004,04/30/2004,61804,KERATELLA EARLINAE,7,,
SP,2004,04/30/2004,61805,KERATELLA HIEMALIS,0.3,,
SP,2004,04/30/2004,61806,KERATELLA QUADRATA,0.3,,
SP,2004,04/30/2004,63001,POLYARTHRA DOLICHOPTERA,1.1,,
SP,2004,04/30/2004,63003,POLYARTHRA MAJOR,1.1,,
SP,2004,04/30/2004,63004,POLYARTHRA REMATA,0.3,,
SP,2004,04/30/2004,63005,POLYARTHRA VULGARIS,10.4,,
SP,2004,04/30/2004,63400,SYNCHAETA,0.8,,
SP,2004,05/24/2004,10000,COPEPOD NAUPLII,72.2,,
SP,2004,05/24/2004,20302,DIACYCLOPS THOMASI,19.5,,
SP,2004,05/24/2004,30201,EPISCHURA LACUSTRIS,0.3,,
SP,2004,05/24/2004,30402,LEPTODIAPTOMUS MINUTUS,9.8,,
SP,2004,05/24/2004,51104,DAPHNIA LONGIREMIS,2.8,,
SP,2004,05/24/2004,60203,ASCOMORPHA SALTANS,0.6,,
SP,2004,05/24/2004,60300,ASPLANCHNA,2.2,,
SP,2004,05/24/2004,60900,CONOCHILUS,9,,
SP,2004,05/24/2004,61402,FILINIA TERMINALIS,4.5,,
SP,2004,05/24/2004,61702,KELLICOTTIA LONGISPINA,163.5,,
SP,2004,05/24/2004,61801,KERATELLA COCHLEARIS,66.1,,
SP,2004,05/24/2004,61803,KERATELLA CRASSA,1.7,,
SP,2004,05/24/2004,61804,KERATELLA EARLINAE,22.4,,
SP,2004,05/24/2004,61805,KERATELLA HIEMALIS,4.5,,
SP,2004,05/24/2004,61806,KERATELLA QUADRATA,6.2,,
SP,2004,05/24/2004,63001,POLYARTHRA DOLICHOPTERA,68.3,,
SP,2004,05/24/2004,63004,POLYARTHRA REMATA,19,,
SP,2004,05/24/2004,63005,POLYARTHRA VULGARIS,70.6,,
SP,2004,06/07/2004,10000,COPEPOD NAUPLII,45.9,,
SP,2004,06/07/2004,20302,DIACYCLOPS THOMASI,25.1,,
SP,2004,06/07/2004,30000,CALANOID,5.5,,
SP,2004,06/07/2004,30402,LEPTODIAPTOMUS MINUTUS,3.7,,
SP,2004,06/07/2004,30801,SKISTODIAPTOMUS OREGONENSIS,1.7,,
SP,2004,06/07/2004,51000,CHYDORUS,1.4,,
SP,2004,06/07/2004,51103,DAPHNIA MENDOTAE,0.6,,
SP,2004,06/07/2004,51104,DAPHNIA LONGIREMIS,2.2,,
SP,2004,06/07/2004,60300,ASPLANCHNA,7.8,,
SP,2004,06/07/2004,60900,CONOCHILUS,45.9,,
SP,2004,06/07/2004,61402,FILINIA TERMINALIS,6.2,,
SP,2004,06/07/2004,61702,KELLICOTTIA LONGISPINA,192.6,,
SP,2004,06/07/2004,61801,KERATELLA COCHLEARIS,259.3,,
SP,2004,06/07/2004,61803,KERATELLA CRASSA,0.6,,
SP,2004,06/07/2004,61804,KERATELLA EARLINAE,34.2,,
SP,2004,06/07/2004,61805,KERATELLA HIEMALIS,0.6,,
SP,2004,06/07/2004,61806,KERATELLA QUADRATA,11.8,,
SP,2004,06/07/2004,63001,POLYARTHRA DOLICHOPTERA,84.6,,
SP,2004,06/07/2004,63004,POLYARTHRA REMATA,7.8,,
SP,2004,06/07/2004,63005,POLYARTHRA VULGARIS,71.7,,
SP,2004,06/22/2004,10000,COPEPOD NAUPLII,46.5,,
SP,2004,06/22/2004,20302,DIACYCLOPS THOMASI,10.9,,
SP,2004,06/22/2004,30000,CALANOID,3.6,,
SP,2004,06/22/2004,30402,LEPTODIAPTOMUS MINUTUS,1.9,,
SP,2004,06/22/2004,30801,SKISTODIAPTOMUS OREGONENSIS,0.3,,
SP,2004,06/22/2004,50700,BOSMINIDAE,1.4,,
SP,2004,06/22/2004,51000,CHYDORUS,4.2,,
SP,2004,06/22/2004,51103,DAPHNIA MENDOTAE,3.6,,
SP,2004,06/22/2004,51104,DAPHNIA LONGIREMIS,1.7,,
SP,2004,06/22/2004,51202,DIAPHANOSOMA BIRGEI,1.1,,
SP,2004,06/22/2004,51801,HOLOPEDIUM GIBBERUM,0.3,,
SP,2004,06/22/2004,60300,ASPLANCHNA,7.8,,
SP,2004,06/22/2004,60600,COLLOTHECA,1.7,,
SP,2004,06/22/2004,60800,CONOCHILOIDES,0.6,,
SP,2004,06/22/2004,60900,CONOCHILUS,65.5,,
SP,2004,06/22/2004,61402,FILINIA TERMINALIS,3.4,,
SP,2004,06/22/2004,61702,KELLICOTTIA LONGISPINA,38.1,,
SP,2004,06/22/2004,61801,KERATELLA COCHLEARIS,72.8,,
SP,2004,06/22/2004,61803,KERATELLA CRASSA,0.6,,
SP,2004,06/22/2004,61804,KERATELLA EARLINAE,7.3,,
SP,2004,06/22/2004,61806,KERATELLA QUADRATA,1.7,,
SP,2004,06/22/2004,63001,POLYARTHRA DOLICHOPTERA,9,,
SP,2004,06/22/2004,63004,POLYARTHRA REMATA,8.4,,
SP,2004,06/22/2004,63005,POLYARTHRA VULGARIS,5.6,,
SP,2004,06/22/2004,88888,UNKNOWN ROTIFER,0.6,,
SP,2004,07/06/2004,10000,COPEPOD NAUPLII,40,,
SP,2004,07/06/2004,20302,DIACYCLOPS THOMASI,8.5,,
SP,2004,07/06/2004,30000,CALANOID,1.6,,
SP,2004,07/06/2004,30402,LEPTODIAPTOMUS MINUTUS,1.9,,
SP,2004,07/06/2004,30801,SKISTODIAPTOMUS OREGONENSIS,2,,
SP,2004,07/06/2004,51000,CHYDORUS,2,,
SP,2004,07/06/2004,51103,DAPHNIA MENDOTAE,6.2,,
SP,2004,07/06/2004,51104,DAPHNIA LONGIREMIS,2,,
SP,2004,07/06/2004,51801,HOLOPEDIUM GIBBERUM,0.3,,
SP,2004,07/06/2004,60300,ASPLANCHNA,0.3,,
SP,2004,07/06/2004,60600,COLLOTHECA,0.3,,
SP,2004,07/06/2004,60900,CONOCHILUS,3.9,,
SP,2004,07/06/2004,61402,FILINIA TERMINALIS,2,,
SP,2004,07/06/2004,61502,GASTROPUS STYLIFER,5.6,,
SP,2004,07/06/2004,61702,KELLICOTTIA LONGISPINA,13.4,,
SP,2004,07/06/2004,61801,KERATELLA COCHLEARIS,52.1,,
SP,2004,07/06/2004,61803,KERATELLA CRASSA,1.1,,
SP,2004,07/06/2004,61804,KERATELLA EARLINAE,2.2,,
SP,2004,07/06/2004,61806,KERATELLA QUADRATA,3.9,,
SP,2004,07/06/2004,62901,PLOESOMA HUDSONI,0.6,,
SP,2004,07/06/2004,63001,POLYARTHRA DOLICHOPTERA,0.3,,
SP,2004,07/06/2004,63004,POLYARTHRA REMATA,4.5,,
SP,2004,07/06/2004,63005,POLYARTHRA VULGARIS,5.9,,
SP,2004,07/06/2004,88888,UNKNOWN ROTIFER,1.4,,
SP,2004,07/21/2004,10000,COPEPOD NAUPLII,9,,
SP,2004,07/21/2004,20302,DIACYCLOPS THOMASI,4.2,,
SP,2004,07/21/2004,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.3,,
SP,2004,07/21/2004,30402,LEPTODIAPTOMUS MINUTUS,2,,
SP,2004,07/21/2004,50000,CLADOCERAN,0.3,,
SP,2004,07/21/2004,50700,BOSMINIDAE,0.6,,
SP,2004,07/21/2004,51000,CHYDORUS,2,,
SP,2004,07/21/2004,51103,DAPHNIA MENDOTAE,6.7,,
SP,2004,07/21/2004,51104,DAPHNIA LONGIREMIS,1.1,,
SP,2004,07/21/2004,51801,HOLOPEDIUM GIBBERUM,1.1,,
SP,2004,07/21/2004,60200,ASCOMORPHA,0.8,,
SP,2004,07/21/2004,60202,ASCOMORPHA OVALIS,3.9,,
SP,2004,07/21/2004,60300,ASPLANCHNA,0.3,,
SP,2004,07/21/2004,60600,COLLOTHECA,1.7,,
SP,2004,07/21/2004,60900,CONOCHILUS,2.2,,
SP,2004,07/21/2004,61402,FILINIA TERMINALIS,0.3,,
SP,2004,07/21/2004,61502,GASTROPUS STYLIFER,5,,
SP,2004,07/21/2004,61702,KELLICOTTIA LONGISPINA,8.1,,
SP,2004,07/21/2004,61801,KERATELLA COCHLEARIS,37,,
SP,2004,07/21/2004,61803,KERATELLA CRASSA,0.6,,
SP,2004,07/21/2004,61804,KERATELLA EARLINAE,1.7,,
SP,2004,07/21/2004,61806,KERATELLA QUADRATA,1.4,,
SP,2004,07/21/2004,63004,POLYARTHRA REMATA,4.5,,
SP,2004,07/21/2004,63005,POLYARTHRA VULGARIS,3.6,,
SP,2004,07/21/2004,63602,TRICHOCERCA BIROSTRIS,1.4,,
SP,2004,08/02/2004,10000,COPEPOD NAUPLII,7,,
SP,2004,08/02/2004,20302,DIACYCLOPS THOMASI,3.3,,
SP,2004,08/02/2004,30000,CALANOID,1.2,,
SP,2004,08/02/2004,30402,LEPTODIAPTOMUS MINUTUS,0.3,,
SP,2004,08/02/2004,30801,SKISTODIAPTOMUS OREGONENSIS,0.3,,
SP,2004,08/02/2004,51000,CHYDORUS,2.8,,
SP,2004,08/02/2004,51103,DAPHNIA MENDOTAE,0.8,,
SP,2004,08/02/2004,51104,DAPHNIA LONGIREMIS,0.3,,
SP,2004,08/02/2004,51801,HOLOPEDIUM GIBBERUM,2.5,,
SP,2004,08/02/2004,60200,ASCOMORPHA,0.3,,
SP,2004,08/02/2004,60202,ASCOMORPHA OVALIS,2,,
SP,2004,08/02/2004,60300,ASPLANCHNA,0.3,,
SP,2004,08/02/2004,60600,COLLOTHECA,1.1,,
SP,2004,08/02/2004,60900,CONOCHILUS,3.4,,
SP,2004,08/02/2004,61402,FILINIA TERMINALIS,0.8,,
SP,2004,08/02/2004,61502,GASTROPUS STYLIFER,12,,
SP,2004,08/02/2004,61702,KELLICOTTIA LONGISPINA,4.8,,
SP,2004,08/02/2004,61801,KERATELLA COCHLEARIS,17.4,,
SP,2004,08/02/2004,61803,KERATELLA CRASSA,0.6,,
SP,2004,08/02/2004,61804,KERATELLA EARLINAE,3.1,,
SP,2004,08/02/2004,61806,KERATELLA QUADRATA,1.1,,
SP,2004,08/02/2004,63004,POLYARTHRA REMATA,7.8,,
SP,2004,08/02/2004,63005,POLYARTHRA VULGARIS,10.9,,
SP,2004,08/02/2004,63602,TRICHOCERCA BIROSTRIS,0.6,,
SP,2004,08/16/2004,10000,COPEPOD NAUPLII,6.4,,
SP,2004,08/16/2004,20302,DIACYCLOPS THOMASI,0.9,,
SP,2004,08/16/2004,51000,CHYDORUS,2.5,,
SP,2004,08/16/2004,51104,DAPHNIA LONGIREMIS,0.6,,
SP,2004,08/16/2004,51801,HOLOPEDIUM GIBBERUM,0.8,,
SP,2004,08/16/2004,60200,ASCOMORPHA,0.3,,
SP,2004,08/16/2004,60600,COLLOTHECA,0.8,,
SP,2004,08/16/2004,60900,CONOCHILUS,2,,
SP,2004,08/16/2004,61402,FILINIA TERMINALIS,0.8,,
SP,2004,08/16/2004,61502,GASTROPUS STYLIFER,4.8,,
SP,2004,08/16/2004,61702,KELLICOTTIA LONGISPINA,1.4,,
SP,2004,08/16/2004,61801,KERATELLA COCHLEARIS,3.4,,
SP,2004,08/16/2004,61803,KERATELLA CRASSA,0.6,,
SP,2004,08/16/2004,61804,KERATELLA EARLINAE,0.6,,
SP,2004,08/16/2004,61806,KERATELLA QUADRATA,0.3,,
SP,2004,08/16/2004,62900,PLOESOMA,0.3,,
SP,2004,08/16/2004,63004,POLYARTHRA REMATA,2.5,,
SP,2004,08/16/2004,63005,POLYARTHRA VULGARIS,7.6,,
SP,2004,09/13/2004,10000,COPEPOD NAUPLII,10.1,,
SP,2004,09/13/2004,20302,DIACYCLOPS THOMASI,3.9,,
SP,2004,09/13/2004,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.3,,
SP,2004,09/13/2004,30801,SKISTODIAPTOMUS OREGONENSIS,1.8,,
SP,2004,09/13/2004,51000,CHYDORUS,6.7,,
SP,2004,09/13/2004,51801,HOLOPEDIUM GIBBERUM,0.3,,
SP,2004,09/13/2004,60200,ASCOMORPHA,0.8,,
SP,2004,09/13/2004,60300,ASPLANCHNA,0.3,,
SP,2004,09/13/2004,60600,COLLOTHECA,4.5,,
SP,2004,09/13/2004,60800,CONOCHILOIDES,0.6,,
SP,2004,09/13/2004,60900,CONOCHILUS,8.1,,
SP,2004,09/13/2004,61402,FILINIA TERMINALIS,3.1,,
SP,2004,09/13/2004,61502,GASTROPUS STYLIFER,0.6,,
SP,2004,09/13/2004,61702,KELLICOTTIA LONGISPINA,2.5,,
SP,2004,09/13/2004,61801,KERATELLA COCHLEARIS,3.9,,
SP,2004,09/13/2004,61804,KERATELLA EARLINAE,1.4,,
SP,2004,09/13/2004,61805,KERATELLA HIEMALIS,0.6,,
SP,2004,09/13/2004,61806,KERATELLA QUADRATA,0.8,,
SP,2004,09/13/2004,62900,PLOESOMA,0.3,,
SP,2004,09/13/2004,63004,POLYARTHRA REMATA,2.2,,
SP,2004,09/13/2004,63005,POLYARTHRA VULGARIS,1.7,,
SP,2004,09/13/2004,63400,SYNCHAETA,0.6,,
SP,2004,09/13/2004,63603,TRICHOCERCA CYLINDRICA,0.3,,
SP,2004,10/11/2004,10000,COPEPOD NAUPLII,12.3,,
SP,2004,10/11/2004,20302,DIACYCLOPS THOMASI,2.8,,
SP,2004,10/11/2004,60600,COLLOTHECA,2.2,,
SP,2004,10/11/2004,60900,CONOCHILUS,7.3,,
SP,2004,10/11/2004,61402,FILINIA TERMINALIS,4.5,,
SP,2004,10/11/2004,61702,KELLICOTTIA LONGISPINA,15.7,,
SP,2004,10/11/2004,61801,KERATELLA COCHLEARIS,66.6,,
SP,2004,10/11/2004,61803,KERATELLA CRASSA,0.6,,
SP,2004,10/11/2004,61804,KERATELLA EARLINAE,21.8,,
SP,2004,10/11/2004,63004,POLYARTHRA REMATA,8.4,,
SP,2004,10/11/2004,63005,POLYARTHRA VULGARIS,9,,
SP,2004,10/11/2004,63400,SYNCHAETA,11.2,,
SP,2004,10/11/2004,63603,TRICHOCERCA CYLINDRICA,0.6,,
SP,2004,11/10/2004,10000,COPEPOD NAUPLII,2.2,,
SP,2004,11/10/2004,20000,CYCLOPOID,0.9,,
SP,2004,11/10/2004,50300,ALONA,0.3,,
SP,2004,11/10/2004,60200,ASCOMORPHA,0.3,,
SP,2004,11/10/2004,60600,COLLOTHECA,1.4,,
SP,2004,11/10/2004,60900,CONOCHILUS,4.2,,
SP,2004,11/10/2004,61402,FILINIA TERMINALIS,2,,
SP,2004,11/10/2004,61502,GASTROPUS STYLIFER,0.6,,
SP,2004,11/10/2004,61702,KELLICOTTIA LONGISPINA,3.9,,
SP,2004,11/10/2004,61801,KERATELLA COCHLEARIS,19.9,,
SP,2004,11/10/2004,61803,KERATELLA CRASSA,0.8,,
SP,2004,11/10/2004,61804,KERATELLA EARLINAE,24.1,,
SP,2004,11/10/2004,63004,POLYARTHRA REMATA,29.1,,
SP,2004,11/10/2004,63005,POLYARTHRA VULGARIS,7,,
SP,2004,11/10/2004,63400,SYNCHAETA,11.5,,
SP,2005,02/25/2005,10000,COPEPOD NAUPLII,49.3,,
SP,2005,02/25/2005,20302,DIACYCLOPS THOMASI,6.5,,
SP,2005,02/25/2005,51000,CHYDORUS,0.3,,
SP,2005,02/25/2005,60200,ASCOMORPHA,29.7,,
SP,2005,02/25/2005,60300,ASPLANCHNA,6.2,,
SP,2005,02/25/2005,60900,CONOCHILUS,8.4,,
SP,2005,02/25/2005,61402,FILINIA TERMINALIS,16.8,,
SP,2005,02/25/2005,61502,GASTROPUS STYLIFER,0.6,,
SP,2005,02/25/2005,61701,KELLICOTTIA BOSTONIENSIS,0.6,,
SP,2005,02/25/2005,61702,KELLICOTTIA LONGISPINA,56,,
SP,2005,02/25/2005,61801,KERATELLA COCHLEARIS,34.2,,
SP,2005,02/25/2005,61804,KERATELLA EARLINAE,129.4,,
SP,2005,02/25/2005,61805,KERATELLA HIEMALIS,1.1,,
SP,2005,02/25/2005,61806,KERATELLA QUADRATA,0.6,,
SP,2005,02/25/2005,63001,POLYARTHRA DOLICHOPTERA,2.8,,
SP,2005,02/25/2005,63004,POLYARTHRA REMATA,112.6,,
SP,2005,02/25/2005,63005,POLYARTHRA VULGARIS,34.7,,
SP,2005,04/20/2005,10000,COPEPOD NAUPLII,53.2,,
SP,2005,04/20/2005,20302,DIACYCLOPS THOMASI,10.1,,
SP,2005,04/20/2005,51000,CHYDORUS,0.3,,
SP,2005,04/20/2005,60200,ASCOMORPHA,17.6,,
SP,2005,04/20/2005,60300,ASPLANCHNA,2.5,,
SP,2005,04/20/2005,60500,CEPHALODELLA,0.3,,
SP,2005,04/20/2005,60900,CONOCHILUS,6.7,,
SP,2005,04/20/2005,61402,FILINIA TERMINALIS,37.5,,
SP,2005,04/20/2005,61702,KELLICOTTIA LONGISPINA,34.2,,
SP,2005,04/20/2005,61801,KERATELLA COCHLEARIS,12.6,,
SP,2005,04/20/2005,61803,KERATELLA CRASSA,1.1,,
SP,2005,04/20/2005,61804,KERATELLA EARLINAE,31.9,,
SP,2005,04/20/2005,61805,KERATELLA HIEMALIS,1.1,,
SP,2005,04/20/2005,61806,KERATELLA QUADRATA,0.8,,
SP,2005,04/20/2005,63001,POLYARTHRA DOLICHOPTERA,5.3,,
SP,2005,04/20/2005,63004,POLYARTHRA REMATA,9.5,,
SP,2005,04/20/2005,63005,POLYARTHRA VULGARIS,14,,
SP,2005,04/20/2005,63400,SYNCHAETA,4.8,,
SP,2005,05/19/2005,10000,COPEPOD NAUPLII,10.1,,
SP,2005,05/19/2005,20302,DIACYCLOPS THOMASI,19.1,,
SP,2005,05/19/2005,30000,CALANOID,0.9,,
SP,2005,05/19/2005,60300,ASPLANCHNA,17.4,,
SP,2005,05/19/2005,60900,CONOCHILUS,3.4,,
SP,2005,05/19/2005,61402,FILINIA TERMINALIS,31.4,,
SP,2005,05/19/2005,61502,GASTROPUS STYLIFER,1.1,,
SP,2005,05/19/2005,61702,KELLICOTTIA LONGISPINA,107.5,,
SP,2005,05/19/2005,61801,KERATELLA COCHLEARIS,11.8,,
SP,2005,05/19/2005,61803,KERATELLA CRASSA,0.6,,
SP,2005,05/19/2005,61804,KERATELLA EARLINAE,71.1,,
SP,2005,05/19/2005,61805,KERATELLA HIEMALIS,0.6,,
SP,2005,05/19/2005,61806,KERATELLA QUADRATA,2.2,,
SP,2005,05/19/2005,63001,POLYARTHRA DOLICHOPTERA,10.6,,
SP,2005,05/19/2005,63004,POLYARTHRA REMATA,55.4,,
SP,2005,05/19/2005,63005,POLYARTHRA VULGARIS,59.9,,
SP,2005,05/19/2005,63400,SYNCHAETA,4.5,,
SP,2005,06/13/2005,10000,COPEPOD NAUPLII,34.2,,
SP,2005,06/13/2005,20000,CYCLOPOID,1.4,,
SP,2005,06/13/2005,30000,CALANOID,0.3,,
SP,2005,06/13/2005,50700,BOSMINIDAE,0.3,,
SP,2005,06/13/2005,51801,HOLOPEDIUM GIBBERUM,0.3,,
SP,2005,06/13/2005,60300,ASPLANCHNA,9.5,,
SP,2005,06/13/2005,60900,CONOCHILUS,14.6,,
SP,2005,06/13/2005,61402,FILINIA TERMINALIS,1.1,,
SP,2005,06/13/2005,61702,KELLICOTTIA LONGISPINA,62.7,,
SP,2005,06/13/2005,61801,KERATELLA COCHLEARIS,37,,
SP,2005,06/13/2005,61803,KERATELLA CRASSA,1.1,,
SP,2005,06/13/2005,61804,KERATELLA EARLINAE,266,,
SP,2005,06/13/2005,61806,KERATELLA QUADRATA,6.7,,
SP,2005,06/13/2005,63001,POLYARTHRA DOLICHOPTERA,10.6,,
SP,2005,06/13/2005,63004,POLYARTHRA REMATA,110.3,,
SP,2005,06/13/2005,63005,POLYARTHRA VULGARIS,48.2,,
SP,2005,06/13/2005,63400,SYNCHAETA,26.3,,
SP,2005,06/13/2005,88888,UNKNOWN ROTIFER,0.6,,
SP,2005,07/12/2005,10000,COPEPOD NAUPLII,12.9,,
SP,2005,07/12/2005,20302,DIACYCLOPS THOMASI,7.9,,
SP,2005,07/12/2005,30402,LEPTODIAPTOMUS MINUTUS,8.7,,
SP,2005,07/12/2005,30801,SKISTODIAPTOMUS OREGONENSIS,0.3,,
SP,2005,07/12/2005,50700,BOSMINIDAE,5.3,,
SP,2005,07/12/2005,51000,CHYDORUS,0.3,,
SP,2005,07/12/2005,51202,DIAPHANOSOMA BIRGEI,0.6,,
SP,2005,07/12/2005,51801,HOLOPEDIUM GIBBERUM,1.7,,
SP,2005,07/12/2005,60200,ASCOMORPHA,0.6,,
SP,2005,07/12/2005,60300,ASPLANCHNA,9,,
SP,2005,07/12/2005,60600,COLLOTHECA,4.5,,
SP,2005,07/12/2005,60900,CONOCHILUS,19.6,,
SP,2005,07/12/2005,61402,FILINIA TERMINALIS,0.8,,
SP,2005,07/12/2005,61501,GASTROPUS HYPTOPUS,0.3,,
SP,2005,07/12/2005,61702,KELLICOTTIA LONGISPINA,18.2,,
SP,2005,07/12/2005,61801,KERATELLA COCHLEARIS,15.1,,
