,X1.x,sampledate,depth.x,o2.x,deck,light,frlight,avsnow,totice,whiteice,extcoef,blueice,surflite,X1.y,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,Taxa,WaterCol,Functional,year4,group,depth.y,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2.y,totnf,totnuf,totpf,totpuf,drsif
708,454,7/6/04,0,8.6,260,134.9,0.519,NA,NA,NA,NA,NA,0.518846154,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
709,455,7/21/04,0,8.7,224,145.6,0.65,NA,NA,NA,NA,NA,0.65,533,Limnothrix,347,NA,5.642771,1958.041537,0.050319934,NA,NA,NA,2004,iceoff,0,7.96,NA,8.43,8.37,3.82,3.53,1,NA,20,8.7,201,234,1,3,2519
710,456,8/2/04,0,8.3,523,365.7,0.699,NA,NA,NA,NA,NA,0.699235182,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
711,457,8/16/04,0,8.9,650,562.5,0.865,NA,NA,NA,NA,NA,0.865384615,535,Limnothrix,273,NA,5.642771,1540.476483,0.044247264,NA,NA,NA,2004,iceoff,0,8.25,642,8.28,8.2,3.65,3.65,0,NA,47,8.9,221,211,2,5,2461
712,458,8/16/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,Limnothrix,273,NA,5.642771,1540.476483,0.044247264,NA,NA,NA,2004,iceoff,0,8.25,642,8.28,8.2,3.65,3.65,0,NA,47,8.9,221,211,2,5,2461
713,457,8/16/04,0,8.9,650,562.5,0.865,NA,NA,NA,NA,NA,0.865384615,536,Limnothrix,273,NA,5.642771,1540.476483,0.044247264,NA,NA,NA,2004,iceoff,0,8.15,680,8.15,8.2,3.59,3.52,1,NA,40,8.9,226,191,4,6,2461
714,458,8/16/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,Limnothrix,273,NA,5.642771,1540.476483,0.044247264,NA,NA,NA,2004,iceoff,0,8.15,680,8.15,8.2,3.59,3.52,1,NA,40,8.9,226,191,4,6,2461
715,457,8/16/04,0,8.9,650,562.5,0.865,NA,NA,NA,NA,NA,0.865384615,537,Limnothrix,273,NA,5.642771,1540.476483,0.044247264,NA,NA,NA,2004,iceoff,0,8.25,642,8.28,8.2,3.65,3.65,0,NA,47,NA,221,211,2,5,2461
716,458,8/16/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537,Limnothrix,273,NA,5.642771,1540.476483,0.044247264,NA,NA,NA,2004,iceoff,0,8.25,642,8.28,8.2,3.65,3.65,0,NA,47,NA,221,211,2,5,2461
717,457,8/16/04,0,8.9,650,562.5,0.865,NA,NA,NA,NA,NA,0.865384615,538,Limnothrix,273,NA,5.642771,1540.476483,0.044247264,NA,NA,NA,2004,iceoff,0,8.15,680,8.15,8.2,3.59,3.52,1,NA,40,NA,226,191,4,6,2461
718,458,8/16/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,Limnothrix,273,NA,5.642771,1540.476483,0.044247264,NA,NA,NA,2004,iceoff,0,8.15,680,8.15,8.2,3.59,3.52,1,NA,40,NA,226,191,4,6,2461
719,459,8/30/04,0,9.3,521,381.7,0.733,NA,NA,NA,NA,NA,0.732629559,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
720,460,9/13/04,0,9.3,1287,1101,0.855,NA,NA,NA,NA,NA,0.855477855,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,iceoff,0,8.17,NA,8.18,8.16,3.45,3.41,1,NA,2,9.3,212,189,3,5,2461
721,461,9/29/04,0,9.3,942,832,0.883,NA,NA,NA,NA,NA,0.883227176,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
722,462,10/11/04,0,12.2,531,445.2,0.838,NA,NA,NA,NA,NA,0.838418079,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,iceoff,0,7.89,NA,8.58,8.59,3.49,3.33,4,NA,32,12.2,196,216,3,4,2461
723,463,10/25/04,0,9.9,87,72.2,0.83,NA,NA,NA,NA,NA,0.829885057,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
724,464,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,544,Limnothrix,41,NA,5.642771,231.353611,0.005763407,NA,NA,NA,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,9.8,177,226,3,8,2783
725,465,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544,Limnothrix,41,NA,5.642771,231.353611,0.005763407,NA,NA,NA,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,9.8,177,226,3,8,2783
726,464,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,545,Limnothrix,41,NA,5.642771,231.353611,0.005763407,NA,NA,NA,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,9.8,205,237,4,8,2783
727,465,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,Limnothrix,41,NA,5.642771,231.353611,0.005763407,NA,NA,NA,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,9.8,205,237,4,8,2783
728,464,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,546,Limnothrix,41,NA,5.642771,231.353611,0.005763407,NA,NA,NA,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,NA,177,226,3,8,2783
729,465,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,Limnothrix,41,NA,5.642771,231.353611,0.005763407,NA,NA,NA,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,NA,177,226,3,8,2783
730,464,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,547,Limnothrix,41,NA,5.642771,231.353611,0.005763407,NA,NA,NA,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,NA,205,237,4,8,2783
731,465,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,Limnothrix,41,NA,5.642771,231.353611,0.005763407,NA,NA,NA,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,NA,205,237,4,8,2783
732,466,1/19/05,0,16.6,347,6.59,0.019,11.2,43,0,NA,43,0.018991354,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceon,0,7.84,NA,9.43,9.52,3.3,3.28,11,NA,208,16.6,207,266,3,6,3248
733,467,2/25/05,0,16.3,545,15.32,0.028,10,54,5,0.509,49,0.028110092,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceon,0,7.96,775,9.35,9.43,3.6,3.71,3,NA,74,16.3,217,233,3,3,3172
734,468,4/6/05,0,11.4,125,94.08,0.753,0,42,0,0.397,42,0.75264,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceon,0,7.35,NA,7.37,6.29,2.6,2.26,32,NA,49,11.4,185,243,2,5,2484
735,469,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,551,Limnothrix,21,NA,5.642771,118.498191,0.000980158,NA,NA,NA,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,12.2,167,201,3,7,2943
736,470,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551,Limnothrix,21,NA,5.642771,118.498191,0.000980158,NA,NA,NA,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,12.2,167,201,3,7,2943
737,469,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,552,Limnothrix,21,NA,5.642771,118.498191,0.000980158,NA,NA,NA,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,12.2,197,197,3,7,2866
738,470,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,Limnothrix,21,NA,5.642771,118.498191,0.000980158,NA,NA,NA,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,12.2,197,197,3,7,2866
739,469,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,553,Limnothrix,21,NA,5.642771,118.498191,0.000980158,NA,NA,NA,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,NA,167,201,3,7,2943
740,470,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,Limnothrix,21,NA,5.642771,118.498191,0.000980158,NA,NA,NA,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,NA,167,201,3,7,2943
741,469,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,554,Limnothrix,21,NA,5.642771,118.498191,0.000980158,NA,NA,NA,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,NA,197,197,3,7,2866
742,470,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,Limnothrix,21,NA,5.642771,118.498191,0.000980158,NA,NA,NA,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,NA,197,197,3,7,2866
743,471,5/2/05,0,12.6,1514,1259.4,0.832,NA,NA,NA,NA,NA,0.831836196,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA
744,472,5/19/05,0,11.5,496,278.97,0.562,NA,NA,NA,NA,NA,0.562439516,556,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,7.9,NA,8.53,8.71,3.51,3.95,2,NA,28,11.5,187,194,4,7,2877
745,473,6/1/05,0,10.3,1352,1241.8,0.918,NA,NA,NA,NA,NA,0.918491124,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
746,474,6/13/05,0,8.8,586,447.62,0.764,NA,NA,NA,NA,NA,0.763856655,558,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,7.98,NA,9.1,9.21,3.64,3.67,2,NA,26,8.8,210,208,2,3,2712
747,475,6/27/05,0,8.8,817,642.98,0.787,NA,NA,NA,NA,NA,0.787001224,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
748,476,7/12/05,0,8.6,2026,1600.7,0.79,NA,NA,NA,NA,NA,0.790078973,560,Limnothrix,30,NA,5.642771,169.28313,0.002544675,NA,NA,NA,2005,iceoff,0,8.2,NA,8.72,8.74,3.6,3.39,4,NA,68,8.6,210,198,4,2,2556
749,477,7/25/05,0,8.5,950,900.41,0.948,NA,NA,NA,NA,NA,0.9478,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
750,478,8/9/05,0,8.6,468,342.45,0.732,NA,NA,NA,NA,NA,0.731730769,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,8.25,637,8.58,8.66,3.52,3.62,2,NA,9,8.6,185,248,2,4,2723
751,479,8/22/05,0,8.5,1630,759.14,0.466,NA,NA,NA,NA,NA,0.465730061,563,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
752,480,9/8/05,0,8.6,536,388.57,0.725,NA,NA,NA,NA,NA,0.72494403,564,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,8.16,NA,8.67,8.81,3.31,3.27,1,NA,2,8.6,203,225,0,2,2583
753,481,9/19/05,0,8.6,90,71.71,0.797,NA,NA,NA,NA,NA,0.796777778,565,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
754,482,10/3/05,0,9.2,226,160.07,0.708,NA,NA,NA,NA,NA,0.708274336,566,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,8.03,NA,8.8,8.92,3.29,3.52,0,NA,1,9.2,220,235,3,3,2653
755,483,10/17/05,0,9.8,1320,1070.2,0.811,NA,NA,NA,NA,NA,0.810757576,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
756,484,11/15/05,0,9.2,143,104.86,0.733,NA,NA,NA,NA,NA,0.733286713,568,Limnothrix,13,NA,5.642771,73.356023,0.001942188,NA,NA,NA,2005,iceoff,0,7.4,669,9.06,9.33,3.45,3.53,2,NA,20,9.2,207,256,6,10,2933
757,485,11/15/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568,Limnothrix,13,NA,5.642771,73.356023,0.001942188,NA,NA,NA,2005,iceoff,0,7.4,669,9.06,9.33,3.45,3.53,2,NA,20,9.2,207,256,6,10,2933
758,484,11/15/05,0,9.2,143,104.86,0.733,NA,NA,NA,NA,NA,0.733286713,569,Limnothrix,13,NA,5.642771,73.356023,0.001942188,NA,NA,NA,2005,iceoff,0,7.42,669,9.12,9.23,3.16,3.08,2,NA,21,9.2,191,255,4,10,2793
759,485,11/15/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569,Limnothrix,13,NA,5.642771,73.356023,0.001942188,NA,NA,NA,2005,iceoff,0,7.42,669,9.12,9.23,3.16,3.08,2,NA,21,9.2,191,255,4,10,2793
760,484,11/15/05,0,9.2,143,104.86,0.733,NA,NA,NA,NA,NA,0.733286713,570,Limnothrix,13,NA,5.642771,73.356023,0.001942188,NA,NA,NA,2005,iceoff,0,7.4,669,9.06,9.33,3.45,3.53,2,NA,20,NA,207,256,6,10,2933
761,485,11/15/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,Limnothrix,13,NA,5.642771,73.356023,0.001942188,NA,NA,NA,2005,iceoff,0,7.4,669,9.06,9.33,3.45,3.53,2,NA,20,NA,207,256,6,10,2933
762,484,11/15/05,0,9.2,143,104.86,0.733,NA,NA,NA,NA,NA,0.733286713,571,Limnothrix,13,NA,5.642771,73.356023,0.001942188,NA,NA,NA,2005,iceoff,0,7.42,669,9.12,9.23,3.16,3.08,2,NA,21,NA,191,255,4,10,2793
763,485,11/15/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571,Limnothrix,13,NA,5.642771,73.356023,0.001942188,NA,NA,NA,2005,iceoff,0,7.42,669,9.12,9.23,3.16,3.08,2,NA,21,NA,191,255,4,10,2793
764,486,1/17/06,0,13.7,179,4.07,0.023,12.5,29,6,NA,23,0.02273743,572,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceon,0,7.81,NA,8.29,8.29,2.96,2.77,12,NA,55,13.7,238,254,4,4,3219
765,487,2/13/06,0,13.6,655,17.43,0.027,23.6,33,12,NA,21,0.026610687,573,Limnothrix,13,NA,5.642771,73.356023,0.005455915,NA,NA,NA,2006,iceon,0,7.73,722,3.17,3.16,8.92,9.12,12,NA,49,13.6,0,303,2,8,3036
766,488,2/13/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,Limnothrix,13,NA,5.642771,73.356023,0.005455915,NA,NA,NA,2006,iceon,0,7.73,722,3.17,3.16,8.92,9.12,12,NA,49,13.6,0,303,2,8,3036
767,487,2/13/06,0,13.6,655,17.43,0.027,23.6,33,12,NA,21,0.026610687,574,Limnothrix,13,NA,5.642771,73.356023,0.005455915,NA,NA,NA,2006,iceon,0,7.73,730,3.21,3.27,8.93,9.31,7,NA,147,13.6,281,293,2,6,3195
768,488,2/13/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,Limnothrix,13,NA,5.642771,73.356023,0.005455915,NA,NA,NA,2006,iceon,0,7.73,730,3.21,3.27,8.93,9.31,7,NA,147,13.6,281,293,2,6,3195
769,487,2/13/06,0,13.6,655,17.43,0.027,23.6,33,12,NA,21,0.026610687,575,Limnothrix,13,NA,5.642771,73.356023,0.005455915,NA,NA,NA,2006,iceon,0,7.73,722,3.17,3.16,8.92,9.12,12,NA,49,NA,0,303,2,8,3036
770,488,2/13/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,Limnothrix,13,NA,5.642771,73.356023,0.005455915,NA,NA,NA,2006,iceon,0,7.73,722,3.17,3.16,8.92,9.12,12,NA,49,NA,0,303,2,8,3036
771,487,2/13/06,0,13.6,655,17.43,0.027,23.6,33,12,NA,21,0.026610687,576,Limnothrix,13,NA,5.642771,73.356023,0.005455915,NA,NA,NA,2006,iceon,0,7.73,730,3.21,3.27,8.93,9.31,7,NA,147,NA,281,293,2,6,3195
772,488,2/13/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,Limnothrix,13,NA,5.642771,73.356023,0.005455915,NA,NA,NA,2006,iceon,0,7.73,730,3.21,3.27,8.93,9.31,7,NA,147,NA,281,293,2,6,3195
773,489,3/31/06,0,15,522,209.78,0.402,0,41,21,0.272,20,0.401877395,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceon,0,7.8,NA,4.22,3.26,1.58,1.09,103,NA,118,15,330,334,4,7,1566
774,490,3/31/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceon,0,7.8,NA,4.22,3.26,1.58,1.09,103,NA,118,15,330,334,4,7,1566
775,489,3/31/06,0,15,522,209.78,0.402,0,41,21,0.272,20,0.401877395,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceon,0,7.85,NA,4.46,3.41,1.71,1.29,93,NA,120,15,338,393,6,9,1542
776,490,3/31/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceon,0,7.85,NA,4.46,3.41,1.71,1.29,93,NA,120,15,338,393,6,9,1542
777,489,3/31/06,0,15,522,209.78,0.402,0,41,21,0.272,20,0.401877395,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceon,0,7.8,NA,4.22,3.26,1.58,1.09,103,NA,118,NA,330,334,4,7,1566
778,490,3/31/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceon,0,7.8,NA,4.22,3.26,1.58,1.09,103,NA,118,NA,330,334,4,7,1566
779,489,3/31/06,0,15,522,209.78,0.402,0,41,21,0.272,20,0.401877395,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceon,0,7.85,NA,4.46,3.41,1.71,1.29,93,NA,120,NA,338,393,6,9,1542
780,490,3/31/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceon,0,7.85,NA,4.46,3.41,1.71,1.29,93,NA,120,NA,338,393,6,9,1542
781,491,4/20/06,0,NA,1642,1490.3,0.908,NA,NA,NA,NA,NA,0.907612667,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,NA,651,7.79,7.9,2.77,2.58,16,NA,15,NA,216,251,4,11,3056
782,492,5/2/06,0,11.6,961,735.9,0.766,NA,NA,NA,NA,NA,0.765764828,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
783,493,5/18/06,0,10.9,771,578.79,0.751,NA,NA,NA,NA,NA,0.750700389,583,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,7.83,NA,7.61,7.86,3.23,3.22,0,NA,8,10.9,191,255,4,9,2930
784,494,5/18/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,7.83,NA,7.61,7.86,3.23,3.22,0,NA,8,10.9,191,255,4,9,2930
785,493,5/18/06,0,10.9,771,578.79,0.751,NA,NA,NA,NA,NA,0.750700389,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,7.83,NA,9.06,7.83,3.22,3.19,0,NA,2,10.9,223,280,3,9,2935
786,494,5/18/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,7.83,NA,9.06,7.83,3.22,3.19,0,NA,2,10.9,223,280,3,9,2935
787,493,5/18/06,0,10.9,771,578.79,0.751,NA,NA,NA,NA,NA,0.750700389,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,7.83,NA,7.61,7.86,3.23,3.22,0,NA,8,NA,191,255,4,9,2930
788,494,5/18/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,7.83,NA,7.61,7.86,3.23,3.22,0,NA,8,NA,191,255,4,9,2930
789,493,5/18/06,0,10.9,771,578.79,0.751,NA,NA,NA,NA,NA,0.750700389,586,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,7.83,NA,9.06,7.83,3.22,3.19,0,NA,2,NA,223,280,3,9,2935
790,494,5/18/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,7.83,NA,9.06,7.83,3.22,3.19,0,NA,2,NA,223,280,3,9,2935
791,495,5/31/06,0,9.4,1584,1528.1,0.965,NA,NA,NA,NA,NA,0.964709596,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
792,496,6/15/06,0,9.2,1367,1099,0.804,NA,NA,NA,NA,NA,0.803950256,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,8.11,NA,NA,NA,NA,NA,0,NA,5,9.2,183,258,3,8,2565
793,497,6/28/06,0,8.8,1621,1261.2,0.778,NA,NA,NA,NA,NA,0.778038248,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
794,498,7/12/06,0,8.8,766,595.79,0.778,NA,NA,NA,NA,NA,0.777793734,590,Limnothrix,51,NA,5.642771,287.781321,0.005164228,NA,NA,NA,2006,iceoff,0,8.38,NA,NA,7.63,NA,3.34,1,NA,18,8.8,214,208,3,3,2698
795,499,7/26/06,0,8.1,1542,1366.3,0.886,NA,NA,NA,NA,NA,0.886057069,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA
796,500,8/9/06,0,8.5,1963,1480.9,0.754,NA,NA,NA,NA,NA,0.754406521,592,Limnothrix,118,NA,5.642771,665.846978,0.035879249,NA,NA,NA,2006,iceoff,0,8.32,654,7.64,7.75,3.21,3.13,1,NA,46,8.5,182,182,1,4,2667
797,501,8/24/06,0,9.1,1227,700.11,0.571,NA,NA,NA,NA,NA,0.570586797,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
798,502,9/8/06,0,8.8,51,34.06,0.668,NA,NA,NA,NA,NA,0.667843137,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,8.33,NA,7.55,7.68,2.95,2.99,0,NA,11,8.8,172,168,5,5,2613
799,503,9/8/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,8.33,NA,7.55,7.68,2.95,2.99,0,NA,11,8.8,172,168,5,5,2613
800,502,9/8/06,0,8.8,51,34.06,0.668,NA,NA,NA,NA,NA,0.667843137,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,8.22,NA,7.34,7.48,2.96,3.02,1,NA,5,8.8,164,168,3,4,2669
801,503,9/8/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,8.22,NA,7.34,7.48,2.96,3.02,1,NA,5,8.8,164,168,3,4,2669
802,502,9/8/06,0,8.8,51,34.06,0.668,NA,NA,NA,NA,NA,0.667843137,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,8.33,NA,7.55,7.68,2.95,2.99,0,NA,11,NA,172,168,5,5,2613
803,503,9/8/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,8.33,NA,7.55,7.68,2.95,2.99,0,NA,11,NA,172,168,5,5,2613
804,502,9/8/06,0,8.8,51,34.06,0.668,NA,NA,NA,NA,NA,0.667843137,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,8.22,NA,7.34,7.48,2.96,3.02,1,NA,5,NA,164,168,3,4,2669
805,503,9/8/06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,8.22,NA,7.34,7.48,2.96,3.02,1,NA,5,NA,164,168,3,4,2669
806,504,9/21/06,0,9.1,885,561.65,0.635,NA,NA,NA,NA,NA,0.634632768,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
807,505,10/4/06,0,9.4,1357,734.23,0.541,NA,NA,NA,NA,NA,0.541068534,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,7.79,NA,8.84,9.01,3.2,3.09,1,NA,6,9.4,209,240,1,5,2593
808,506,10/19/06,0,9.3,NA,68.72,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
809,507,10/30/06,0,9.4,NA,380.01,NA,NA,NA,NA,NA,NA,NA,601,Limnothrix,53,NA,5.642771,299.066863,0.006067722,NA,NA,NA,2006,iceoff,0,7.38,643,8.54,8.58,3,2.99,2,NA,44,9.4,213,248,8,8,2834
810,508,1/15/07,0,17.3,415,10.41,0.025,6.8,29,8,0.53,21,0.025084337,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,iceon,0,8.71,NA,8.49,9.25,3.42,3.12,65,NA,12,17.3,295,274,5,9,3823
811,509,2/20/07,0,16.1,1138,25.11,0.022,8.7,42,5,0.315,37,0.022065026,603,Limnothrix,9,NA,5.642771,50.784939,0.001166427,NA,NA,NA,2007,iceon,0,7.95,792,8.71,9.07,3.21,3.01,4,NA,11,16.1,201,228,4,4,3856
