,X1.x,daynum,sampledate,depth.x,o2.x,deck,light,frlight.x,avsnow,totice,whiteice,extcoef,blueice,surflite,X1.y,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1_1,lakeid,year4.x,group,depth.y,ph.x,alk.x,dic.x,tic.x,doc.x,toc.x,no3no2.x,no2.x,nh4.x,o2.y,totnf.x,totnuf.x,totpf.x,totpuf.x,drsif.x,X1,lakeid.x,wtemp,o2,o2sat,cond,frlight.y,chlor,phaeo,ph.y,phair,alk.y,dic.y,tic.y,doc.y,toc.y,no3no2.y,no2.y,nh4.y,totnf.y,totnuf.y,totpf.y,totpuf.y,drsif.y,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh,year4frac,lakeid.y,year4.y,rep,sta,depth,surfchlor
947,465,,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8775,SP,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,9.8,177,226,3,8,2783,437,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,1,1,0,4.3
948,464,,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,545,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8776,SP,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,9.8,205,237,4,8,2783,437,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,1,1,0,4.3
949,465,,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8776,SP,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,9.8,205,237,4,8,2783,437,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,1,1,0,4.3
950,464,,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,546,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8777,SP,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,NA,177,226,3,8,2783,437,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,1,1,0,4.3
951,465,,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8777,SP,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,NA,177,226,3,8,2783,437,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,1,1,0,4.3
952,464,,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,547,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8778,SP,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,NA,205,237,4,8,2783,437,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,1,1,0,4.3
953,465,,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8778,SP,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,NA,205,237,4,8,2783,437,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,1,1,0,4.3
954,464,,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,544,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8775,SP,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,9.8,177,226,3,8,2783,438,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,2,1,0,4.8
955,465,,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8775,SP,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,9.8,177,226,3,8,2783,438,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,2,1,0,4.8
956,464,,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,545,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8776,SP,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,9.8,205,237,4,8,2783,438,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,2,1,0,4.8
957,465,,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8776,SP,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,9.8,205,237,4,8,2783,438,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,2,1,0,4.8
958,464,,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,546,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8777,SP,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,NA,177,226,3,8,2783,438,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,2,1,0,4.8
959,465,,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8777,SP,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,NA,177,226,3,8,2783,438,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,2,1,0,4.8
960,464,,11/10/04,0,9.8,31,21.39,0.69,NA,NA,NA,NA,NA,0.69,547,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8778,SP,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,NA,205,237,4,8,2783,438,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,2,1,0,4.8
961,465,,11/10/04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,Dinobryon,3,NA,1034.087,3102.261,0.07728253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8778,SP,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,NA,205,237,4,8,2783,438,SP,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858,SP,2004,2,1,0,4.8
962,466,,1/19/05,0,16.6,347,6.59,0.019,11.2,43,0,NA,43,0.018991354,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8796,SP,2005,iceon,0,7.84,NA,9.43,9.52,3.3,3.28,11,NA,208,16.6,207,266,3,6,3248,439,SP,1.99,12.89,98.57,NA,0.15,5.21,0.49,7.36,7.82,NA,9.45,9.6,3.05,2.99,12.73,NA,175.64,286.24,348.1,2.65,13.57,3185.3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.049,SP,2005,1,1,0,15.6
963,467,,2/25/05,0,16.3,545,15.32,0.028,10,54,5,0.509,49,0.028110092,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8818,SP,2005,iceon,0,7.96,775,9.35,9.43,3.6,3.71,3,NA,74,16.3,217,233,3,3,3172,440,SP,2.23,11.88,91.34,105.18,0.21,4.31,0.91,6.98,7.59,757.34,9.53,9.51,3.34,3.19,63.54,NA,213.7,555.74,584.99,15.09,19.69,3506.75,NA,NA,0,6.53,2.29,11.16,3.15,2.78,0.71,1.88,0.07,NA,NA,NA,NA,NA,NA,2005.151,SP,2005,1,1,0,5.1
964,468,,4/6/05,0,11.4,125,94.08,0.753,0,42,0,0.397,42,0.75264,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8840,SP,2005,iceon,0,7.35,NA,7.37,6.29,2.6,2.26,32,NA,49,11.4,185,243,2,5,2484,441,SP,3.15,11.22,88.74,NA,0.22,3.98,0.5,7.31,7.52,NA,9.34,9.52,3.07,2.92,27.28,NA,315.52,445.71,574.15,46.12,66.41,3247.35,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.26,SP,2005,1,1,0,0.5
965,469,,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,551,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8862,SP,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,12.2,167,201,3,7,2943,442,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,1,1,0,4.7
966,470,,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8862,SP,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,12.2,167,201,3,7,2943,442,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,1,1,0,4.7
967,469,,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,552,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8863,SP,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,12.2,197,197,3,7,2866,442,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,1,1,0,4.7
968,470,,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8863,SP,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,12.2,197,197,3,7,2866,442,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,1,1,0,4.7
969,469,,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,553,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8864,SP,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,NA,167,201,3,7,2943,442,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,1,1,0,4.7
970,470,,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8864,SP,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,NA,167,201,3,7,2943,442,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,1,1,0,4.7
971,469,,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,554,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8865,SP,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,NA,197,197,3,7,2866,442,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,1,1,0,4.7
972,470,,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8865,SP,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,NA,197,197,3,7,2866,442,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,1,1,0,4.7
973,469,,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,551,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8862,SP,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,12.2,167,201,3,7,2943,443,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,2,1,0,6.4
974,470,,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8862,SP,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,12.2,167,201,3,7,2943,443,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,2,1,0,6.4
975,469,,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,552,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8863,SP,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,12.2,197,197,3,7,2866,443,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,2,1,0,6.4
976,470,,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8863,SP,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,12.2,197,197,3,7,2866,443,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,2,1,0,6.4
977,469,,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,553,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8864,SP,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,NA,167,201,3,7,2943,443,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,2,1,0,6.4
978,470,,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8864,SP,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,NA,167,201,3,7,2943,443,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,2,1,0,6.4
979,469,,4/20/05,0,12.2,381,290.53,0.763,NA,NA,NA,NA,NA,0.762545932,554,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8865,SP,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,NA,197,197,3,7,2866,443,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,2,1,0,6.4
980,470,,4/20/05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,Dinobryon,34,NA,1034.087,35158.958,0.290817365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8865,SP,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,NA,197,197,3,7,2866,443,SP,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299,SP,2005,2,1,0,6.4
981,471,,5/2/05,0,12.6,1514,1259.4,0.832,NA,NA,NA,NA,NA,0.831836196,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8884,SP,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,444,SP,6.25,12.21,104.8,NA,0.2,8.88,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.332,SP,2005,1,1,0,8.5
982,472,,5/19/05,0,11.5,496,278.97,0.562,NA,NA,NA,NA,NA,0.562439516,556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8904,SP,2005,iceoff,0,7.9,NA,8.53,8.71,3.51,3.95,2,NA,28,11.5,187,194,4,7,2877,445,SP,8.68,11.61,105.91,NA,0.25,5.18,1.73,7.61,7.87,NA,8.75,8.95,3.4,3.56,2.27,NA,35.5,187.25,227.75,4,10.14,2928.68,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.378,SP,2005,1,1,0,3
983,473,,6/1/05,0,10.3,1352,1241.8,0.918,NA,NA,NA,NA,NA,0.918491124,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8926,SP,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,446,SP,11.42,11.43,110.98,NA,0.26,1.18,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.414,SP,2005,1,1,0,0.3
