"","year","month","sampledate","genus","cellcount","lakeid","depth","ph","alk","dic","tic","doc","toc","no2","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm","chlor","phaeo","group","Characteristic","Latitude","Longitude","Area_ha","Mean Depth (m)","Maximum Depth (m)","EpiMin","EpiMax","MetaMin","MetaMax","HypoMin","HypoMax"
"661",NA,NA,2001-04-22,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"662",NA,NA,2001-04-22,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"663",NA,NA,2001-04-12,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"664",NA,NA,2001-04-11,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"665",NA,NA,2001-04-15,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"666",NA,NA,2001-04-25,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"667",NA,NA,2001-04-17,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"668",NA,NA,2001-04-20,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"669",NA,NA,2001-05-02,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"670",NA,NA,2001-05-01,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"671",NA,NA,2001-04-22,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"672",NA,NA,2001-04-25,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"673",NA,NA,2001-05-12,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"674",NA,NA,2001-04-29,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"675",NA,NA,2001-04-09,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"676",NA,NA,2001-04-16,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"677",NA,NA,2001-04-04,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"678",NA,NA,2001-04-23,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"679",NA,NA,2001-04-18,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"680",NA,NA,2001-04-25,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"681",NA,NA,2001-04-18,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"682",NA,NA,2001-04-15,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"683",NA,NA,2001-04-14,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"684",NA,NA,2001-04-14,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"685",NA,NA,2001-05-03,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"686",NA,NA,2001-04-23,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"687",NA,NA,2001-03-31,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"688",NA,NA,2001-04-26,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"689",NA,NA,2001-03-21,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"690",NA,NA,2001-05-10,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"691",NA,NA,2001-05-09,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"692",NA,NA,2001-04-15,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"693",NA,NA,2001-04-18,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"694",NA,NA,2001-04-08,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"695",NA,NA,2001-05-05,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"696",NA,NA,NA,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"697",NA,NA,2001-05-02,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"698",NA,NA,2001-04-28,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"699",NA,NA,2001-04-20,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"700",NA,NA,2001-04-23,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"701",NA,NA,2001-04-11,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"702",NA,NA,2001-04-11,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"703",NA,NA,2001-04-15,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"704",NA,NA,2001-04-25,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"705",NA,NA,2001-04-21,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"706",NA,NA,2001-04-19,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"707",NA,NA,2001-04-30,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"708",NA,NA,2001-04-27,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"709",NA,NA,2001-04-19,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"710",NA,NA,2001-04-26,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"711",NA,NA,2001-05-10,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"712",NA,NA,2001-04-29,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"713",NA,NA,2001-04-11,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"714",NA,NA,2001-04-15,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"715",NA,NA,2001-04-05,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"716",NA,NA,2001-04-21,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"717",NA,NA,2001-04-23,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"718",NA,NA,2001-04-23,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"719",NA,NA,2001-04-21,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"720",NA,NA,2001-04-14,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"721",NA,NA,2001-04-13,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"722",NA,NA,2001-04-17,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"723",NA,NA,2001-05-01,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"724",NA,NA,2001-04-21,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"725",NA,NA,2001-03-30,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"726",NA,NA,2001-04-30,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"727",NA,NA,2001-03-25,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"728",NA,NA,2001-05-08,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"729",NA,NA,2001-05-09,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"730",NA,NA,2001-04-11,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"731",NA,NA,2001-04-18,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"732",NA,NA,2001-04-15,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"733",NA,NA,2001-05-05,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"734",NA,NA,NA,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"735",NA,NA,2001-05-04,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"736",NA,NA,2001-05-02,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"737",NA,NA,2001-04-27,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"738",NA,NA,2001-04-24,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"739",NA,NA,2001-04-15,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"740",NA,NA,2001-04-16,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"741",NA,NA,2001-04-28,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"742",NA,NA,2001-05-03,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"743",NA,NA,2001-04-21,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"744",NA,NA,2001-04-26,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"745",NA,NA,2001-05-01,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"746",NA,NA,2001-05-07,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"747",NA,NA,2001-04-23,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"748",NA,NA,2001-05-01,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"749",NA,NA,2001-05-18,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"750",NA,NA,2001-05-01,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"751",NA,NA,2001-04-11,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"752",NA,NA,2001-04-23,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"753",NA,NA,2001-04-07,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"754",NA,NA,2001-04-23,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"755",NA,NA,2001-04-24,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"756",NA,NA,2001-04-28,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"757",NA,NA,2001-04-21,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"758",NA,NA,2001-04-16,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"759",NA,NA,2001-04-15,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"760",NA,NA,2001-04-22,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"761",NA,NA,2001-05-04,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"762",NA,NA,2001-04-27,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"763",NA,NA,2001-04-02,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"764",NA,NA,2001-04-30,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"765",NA,NA,2001-03-21,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"766",NA,NA,2001-05-14,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"767",NA,NA,2001-05-10,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"768",NA,NA,2001-04-18,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"769",NA,NA,2001-04-20,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"770",NA,NA,2001-04-15,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
