
"lakeid","year4","sampledate","depth","chlor","phaeo"
"SP",2011,"2011-09-20",15.00,37.2,-14.8
"SP",2011,"2011-09-20",18.00,47.3,7.2
"SP",2011,"2011-10-04",0.00,0.9,0.3
"SP",2011,"2011-10-04",3.00,1.3,-0.1
"SP",2011,"2011-10-04",5.00,1.1,0.3
"SP",2011,"2011-10-04",8.00,1.6,-0.3
"SP",2011,"2011-10-04",8.00,1.3,0.2
"SP",2011,"2011-10-04",10.00,1.3,0.5
"SP",2011,"2011-10-04",12.00,3.2,0.7
"SP",2011,"2011-10-04",15.00,67.9,0.1
"SP",2011,"2011-10-04",18.00,6.6,55.2
"SP",2011,"2011-10-17",0.00,1.1,0.8
"SP",2011,"2011-10-17",5.00,1.3,0.5
"SP",2011,"2011-10-17",8.00,1.6,0.1
"SP",2011,"2011-10-17",10.00,1.2,0.7
"SP",2011,"2011-10-17",12.00,1.3,1.0
"SP",2011,"2011-10-17",12.00,1.4,0.6
"SP",2011,"2011-10-17",15.00,27.6,5.7
"SP",2011,"2011-10-17",18.00,5.7,33.0
"SP",2011,"2011-10-31",0.00,1.9,0.9
"SP",2011,"2011-10-31",3.00,2.7,0.1
"SP",2011,"2011-10-31",5.00,3.2,-0.7
"SP",2011,"2011-10-31",8.00,2.5,0.4
"SP",2011,"2011-10-31",10.00,2.1,0.8
"SP",2011,"2011-10-31",12.00,2.2,0.7
"SP",2011,"2011-10-31",12.00,1.9,1.1
"SP",2011,"2011-10-31",15.00,1.9,0.8
"SP",2011,"2011-10-31",18.00,7.4,24.5
"SP",2011,"2011-11-15",0.00,3.5,-0.2
"SP",2011,"2011-11-15",0.00,2.6,1.0
"SP",2011,"2011-11-15",3.00,2.9,0.4
"SP",2011,"2011-11-15",5.00,3.1,0.3
"SP",2011,"2011-11-15",8.00,2.8,1.0
"SP",2011,"2011-11-15",10.00,3.7,-0.4
"SP",2011,"2011-11-15",12.00,2.7,1.0
"SP",2011,"2011-11-15",15.00,2.9,0.2
"SP",2011,"2011-11-15",18.00,2.8,0.5
"SP",2012,"2012-01-12",0.00,4.4,2.8
"SP",2012,"2012-01-12",3.00,4.2,0.2
"SP",2012,"2012-01-12",5.00,2.0,0.4
"SP",2012,"2012-01-12",8.00,1.2,0.4
"SP",2012,"2012-01-12",10.00,0.6,0.7
"SP",2012,"2012-01-12",10.00,0.8,0.6
"SP",2012,"2012-01-12",12.00,0.4,0.8
"SP",2012,"2012-01-12",15.00,0.8,0.6
"SP",2012,"2012-01-12",18.00,0.7,6.3
"SP",2012,"2012-02-21",0.00,5.0,0.6
"SP",2012,"2012-02-21",0.00,4.9,0.9
"SP",2012,"2012-02-21",3.00,2.4,0.3
"SP",2012,"2012-02-21",5.00,1.9,-0.9
"SP",2012,"2012-02-21",8.00,0.5,0.3
"SP",2012,"2012-02-21",10.00,0.4,0.1
"SP",2012,"2012-02-21",12.00,0.5,-0.1
"SP",2012,"2012-02-21",15.00,0.5,0.2
"SP",2012,"2012-02-21",18.00,0.8,5.0
"SP",2012,"2012-04-02",0.00,2.6,2.2
"SP",2012,"2012-04-02",3.00,3.5,0.4
"SP",2012,"2012-04-02",5.00,2.8,1.5
"SP",2012,"2012-04-02",8.00,2.4,2.4
"SP",2012,"2012-04-02",10.00,2.6,1.4
"SP",2012,"2012-04-02",12.00,2.5,1.5
"SP",2012,"2012-04-02",15.00,3.3,1.2
"SP",2012,"2012-04-02",18.00,3.0,1.1
"SP",2012,"2012-04-02",18.00,2.7,1.1
"SP",2012,"2012-04-17",0.00,3.3,0.5
"SP",2012,"2012-04-17",3.00,3.9,1.1
"SP",2012,"2012-04-17",5.00,3.4,1.5
"SP",2012,"2012-04-17",8.00,3.8,0.9
"SP",2012,"2012-04-17",8.00,4.0,0.5
"SP",2012,"2012-04-17",10.00,3.6,1.2
"SP",2012,"2012-04-17",12.00,3.5,1.3
"SP",2012,"2012-04-17",15.00,3.7,0.6
"SP",2012,"2012-04-17",18.00,3.4,0.7
"SP",2012,"2012-05-02",0.00,1.6,1.2
"SP",2012,"2012-05-02",0.00,1.6,1.5
"SP",2012,"2012-05-02",3.00,1.5,1.5
"SP",2012,"2012-05-02",5.00,2.1,0.8
"SP",2012,"2012-05-02",8.00,1.1,2.4
"SP",2012,"2012-05-02",10.00,1.2,2.7
"SP",2012,"2012-05-02",12.00,2.2,2.0
"SP",2012,"2012-05-02",15.00,4.7,1.3
"SP",2012,"2012-05-02",18.00,3.3,4.8
"SP",2012,"2012-05-16",0.00,0.9,0.4
"SP",2012,"2012-05-16",3.00,1.1,0.5
"SP",2012,"2012-05-16",5.00,0.9,0.6
"SP",2012,"2012-05-16",8.00,2.7,2.0
"SP",2012,"2012-05-16",8.00,2.3,1.0
"SP",2012,"2012-05-16",10.00,6.4,2.3
"SP",2012,"2012-05-16",12.00,11.1,4.9
"SP",2012,"2012-05-16",15.00,13.5,-1.9
"SP",2012,"2012-05-16",18.00,4.2,2.8
"SP",2012,"2012-05-31",0.00,1.2,-0.1
"SP",2012,"2012-05-31",3.00,1.1,0.1
"SP",2012,"2012-05-31",5.00,0.8,0.7
"SP",2012,"2012-05-31",8.00,2.1,0.6
"SP",2012,"2012-05-31",10.00,2.6,2.0
"SP",2012,"2012-05-31",12.00,7.5,2.1
"SP",2012,"2012-05-31",12.00,5.9,2.8
"SP",2012,"2012-05-31",15.00,4.9,3.0
"SP",2012,"2012-05-31",18.00,2.5,2.7
"SP",2012,"2012-06-14",0.00,1.5,0.3
"SP",2012,"2012-06-14",3.00,1.3,0.3
"SP",2012,"2012-06-14",5.00,1.7,-0.1
"SP",2012,"2012-06-14",8.00,3.0,-0.5
"SP",2012,"2012-06-14",10.00,1.8,1.3
"SP",2012,"2012-06-14",12.00,3.0,0.8
"SP",2012,"2012-06-14",15.00,2.7,1.7
"SP",2012,"2012-06-14",15.00,2.8,1.4
"SP",2012,"2012-06-14",18.00,3.6,1.3
"SP",2012,"2012-06-27",0.00,1.2,-0.4
"SP",2012,"2012-06-27",3.00,1.1,-0.1
"SP",2012,"2012-06-27",5.00,1.5,-0.5
"SP",2012,"2012-06-27",8.00,3.2,-1.0
"SP",2012,"2012-06-27",10.00,2.4,1.9
"SP",2012,"2012-06-27",12.00,2.5,0.1
"SP",2012,"2012-06-27",12.00,4.0,-0.6
"SP",2012,"2012-06-27",15.00,1.7,0.8
"SP",2012,"2012-06-27",18.00,2.9,0.4
"SP",2012,"2012-07-12",0.00,0.4,1.1
"SP",2012,"2012-07-12",3.00,0.6,1.0
"SP",2012,"2012-07-12",5.00,1.0,0.6
"SP",2012,"2012-07-12",8.00,2.2,1.4
"SP",2012,"2012-07-12",10.00,1.5,4.3
"SP",2012,"2012-07-12",10.00,-0.7,9.1
"SP",2012,"2012-07-12",12.00,4.9,1.5
"SP",2012,"2012-07-12",15.00,1.5,1.8
"SP",2012,"2012-07-12",18.00,1.0,4.9
"SP",2012,"2012-07-25",0.00,1.3,-0.4
"SP",2012,"2012-07-25",3.00,0.8,0.6
"SP",2012,"2012-07-25",5.00,1.8,-0.8
"SP",2012,"2012-07-25",5.00,1.1,0.5
"SP",2012,"2012-07-25",8.00,1.7,0.7
"SP",2012,"2012-07-25",10.00,0.7,2.5
"SP",2012,"2012-07-25",12.00,3.7,0.1
"SP",2012,"2012-07-25",15.00,3.4,1.0
"SP",2012,"2012-07-25",18.00,7.0,25.4
"SP",2012,"2012-08-09",0.00,1.5,0.8
"SP",2012,"2012-08-09",3.00,1.5,0.7
"SP",2012,"2012-08-09",5.00,1.9,0.2
"SP",2012,"2012-08-09",8.00,2.1,0.5
"SP",2012,"2012-08-09",8.00,2.1,0.7
"SP",2012,"2012-08-09",10.00,0.2,5.8
"SP",2012,"2012-08-09",12.00,1.4,4.2
"SP",2012,"2012-08-09",15.00,6.1,1.7
"SP",2012,"2012-08-09",18.00,6.5,30.1
"SP",2012,"2012-08-23",0.00,1.0,0.5
"SP",2012,"2012-08-23",0.00,1.5,0.0
"SP",2012,"2012-08-23",3.00,1.6,-0.2
"SP",2012,"2012-08-23",5.00,2.5,-1.3
"SP",2012,"2012-08-23",8.00,1.4,0.4
"SP",2012,"2012-08-23",10.00,2.7,-0.7
"SP",2012,"2012-08-23",12.00,4.6,-2.8
"SP",2012,"2012-08-23",15.00,6.2,0.5
"SP",2012,"2012-08-23",18.00,12.3,57.4
"SP",2012,"2012-09-05",0.00,0.8,1.0
"SP",2012,"2012-09-05",3.00,0.6,1.2
"SP",2012,"2012-09-05",5.00,1.2,0.3
"SP",2012,"2012-09-05",8.00,1.3,0.5
"SP",2012,"2012-09-05",8.00,1.3,0.4
"SP",2012,"2012-09-05",10.00,2.7,-0.5
"SP",2012,"2012-09-05",12.00,4.0,-0.3
"SP",2012,"2012-09-05",15.00,7.2,4.3
"SP",2012,"2012-09-05",18.00,29.9,24.3
"SP",2012,"2012-09-17",0.00,0.9,1.3
"SP",2012,"2012-09-17",3.00,1.3,0.9
"SP",2012,"2012-09-17",5.00,1.4,0.5
"SP",2012,"2012-09-17",8.00,0.9,1.4
"SP",2012,"2012-09-17",10.00,1.5,0.7
"SP",2012,"2012-09-17",12.00,2.3,2.2
"SP",2012,"2012-09-17",12.00,2.2,3.0
"SP",2012,"2012-09-17",15.00,8.7,6.6
"SP",2012,"2012-09-17",18.00,2.9,34.9
"SP",2012,"2012-10-04",0.00,1.6,0.0
"SP",2012,"2012-10-04",3.00,1.1,0.6
"SP",2012,"2012-10-04",5.00,2.2,-0.9
"SP",2012,"2012-10-04",8.00,1.5,0.2
"SP",2012,"2012-10-04",10.00,1.8,0.5
"SP",2012,"2012-10-04",12.00,3.7,0.7
"SP",2012,"2012-10-04",15.00,19.0,13.9
"SP",2012,"2012-10-04",18.00,3.7,10.7
"SP",2012,"2012-10-04",18.00,5.3,7.0
"SP",2012,"2012-10-19",0.00,2.5,2.3
"SP",2012,"2012-10-19",3.00,3.2,2.1
"SP",2012,"2012-10-19",5.00,1.0,2.7
"SP",2012,"2012-10-19",8.00,0.7,0.6
"SP",2012,"2012-10-19",10.00,2.3,1.8
"SP",2012,"2012-10-19",12.00,1.7,2.6
"SP",2012,"2012-10-19",15.00,2.6,1.4
"SP",2012,"2012-10-19",17.00,-0.3,25.6
"SP",2012,"2012-10-19",17.00,0.7,22.4
"SP",2012,"2012-10-31",0.00,3.5,1.3
"SP",2012,"2012-10-31",3.00,3.5,1.3
"SP",2012,"2012-10-31",5.00,4.3,0.6
"SP",2012,"2012-10-31",8.00,3.9,1.3
"SP",2012,"2012-10-31",10.00,3.5,1.1
"SP",2012,"2012-10-31",12.00,4.0,0.9
"SP",2012,"2012-10-31",15.00,4.3,0.2
"SP",2012,"2012-10-31",18.00,3.1,1.2
"SP",2012,"2012-10-31",18.00,3.7,1.0
"SP",2012,"2012-11-12",0.00,2.0,1.0
"SP",2012,"2012-11-12",3.00,2.4,0.7
"SP",2012,"2012-11-12",5.00,2.4,0.7
"SP",2012,"2012-11-12",8.00,3.5,0.9
"SP",2012,"2012-11-12",10.00,2.7,0.8
"SP",2012,"2012-11-12",12.00,2.1,0.2
"SP",2012,"2012-11-12",15.00,2.2,0.6
"SP",2012,"2012-11-12",18.00,2.4,0.8
"SP",2013,"2013-01-14",0.00,0.8,0.4
"SP",2013,"2013-01-14",3.00,1.6,0.9
"SP",2013,"2013-01-14",5.00,2.2,0.6
"SP",2013,"2013-01-14",8.00,1.1,1.0
"SP",2013,"2013-01-14",10.00,1.5,1.0
"SP",2013,"2013-01-14",12.00,0.5,1.0
"SP",2013,"2013-01-14",15.00,0.6,1.3
"SP",2013,"2013-01-14",18.00,-3.1,7.6
"SP",2013,"2013-01-14",18.00,0.3,4.3
"SP",2013,"2013-02-25",0.00,2.1,1.9
"SP",2013,"2013-02-25",3.00,0.7,1.2
"SP",2013,"2013-02-25",5.00,0.7,0.7
"SP",2013,"2013-02-25",10.00,0.3,0.7
"SP",2013,"2013-02-25",12.00,0.2,0.6
"SP",2013,"2013-02-25",15.00,0.1,0.7
"SP",2013,"2013-02-25",18.00,0.0,4.6
"SP",2013,"2013-02-25",18.00,0.5,4.9
"SP",2013,"2013-03-29",0.00,0.0,0.7
"SP",2013,"2013-03-29",3.00,2.1,0.7
"SP",2013,"2013-03-29",5.00,0.6,0.6
"SP",2013,"2013-03-29",8.00,0.3,0.7
"SP",2013,"2013-03-29",10.00,-0.1,1.0
"SP",2013,"2013-03-29",12.00,0.2,0.4
"SP",2013,"2013-03-29",15.00,0.2,0.6
"SP",2013,"2013-03-29",18.00,1.5,4.8
"SP",2013,"2013-03-29",18.00,1.3,4.7
"SP",2013,"2013-05-16",0.00,5.5,0.8
"SP",2013,"2013-05-16",0.00,5.9,1.9
"SP",2013,"2013-05-16",3.00,5.3,0.7
"SP",2013,"2013-05-16",5.00,5.4,0.6
"SP",2013,"2013-05-16",8.00,5.4,0.9
"SP",2013,"2013-05-16",10.00,4.9,1.5
"SP",2013,"2013-05-16",12.00,3.8,1.8
"SP",2013,"2013-05-16",15.00,4.3,1.6
"SP",2013,"2013-05-16",18.00,4.1,2.2
"SP",2013,"2013-06-11",0.00,1.4,-0.4
"SP",2013,"2013-06-11",3.00,1.3,0.9
"SP",2013,"2013-06-11",5.00,3.4,0.6
"SP",2013,"2013-06-11",5.00,3.1,1.2
"SP",2013,"2013-06-11",8.00,7.2,0.8
"SP",2013,"2013-06-11",10.00,14.1,2.2
"SP",2013,"2013-06-11",12.00,11.4,-3.2
"SP",2013,"2013-06-11",15.00,3.7,1.7
"SP",2013,"2013-06-11",18.00,15.6,1.1
"SP",2013,"2013-06-25",0.00,0.9,0.7
"SP",2013,"2013-06-25",3.00,1.3,0.4
"SP",2013,"2013-06-25",5.00,0.7,2.0
"SP",2013,"2013-06-25",8.00,3.7,1.8
"SP",2013,"2013-06-25",8.00,5.5,-0.3
"SP",2013,"2013-06-25",10.00,6.0,1.7
"SP",2013,"2013-06-25",12.00,13.1,1.7
"SP",2013,"2013-06-25",15.00,9.2,-2.2
"SP",2013,"2013-06-25",18.00,12.0,7.6
"SP",2013,"2013-07-08",0.00,1.5,0.1
"SP",2013,"2013-07-08",3.00,1.8,-0.3
"SP",2013,"2013-07-08",5.00,1.9,0.0
"SP",2013,"2013-07-08",8.00,2.8,0.1
"SP",2013,"2013-07-08",10.00,4.8,0.6
"SP",2013,"2013-07-08",10.00,4.8,1.2
"SP",2013,"2013-07-08",12.00,8.6,1.8
"SP",2013,"2013-07-08",15.00,11.9,1.2
"SP",2013,"2013-07-08",18.00,9.1,5.3
"SP",2013,"2013-08-05",0.00,1.6,0.2
"SP",2013,"2013-08-05",3.00,1.6,0.2
"SP",2013,"2013-08-05",5.00,2.0,-0.2
"SP",2013,"2013-08-05",8.00,2.1,1.0
"SP",2013,"2013-08-05",8.00,2.4,0.8
"SP",2013,"2013-08-05",10.00,4.0,-1.0
"SP",2013,"2013-08-05",12.00,9.0,-1.0
"SP",2013,"2013-08-05",15.00,17.8,3.8
"SP",2013,"2013-08-05",18.00,4.0,42.2
"SP",2013,"2013-08-21",0.00,0.8,0.2
"SP",2013,"2013-08-21",3.00,1.0,0.1
"SP",2013,"2013-08-21",5.00,1.4,-0.3
"SP",2013,"2013-08-21",5.00,1.0,0.4
"SP",2013,"2013-08-21",8.00,1.7,0.1
"SP",2013,"2013-08-21",10.00,3.5,-0.9
"SP",2013,"2013-08-21",12.00,2.0,0.7
"SP",2013,"2013-08-21",15.00,8.2,0.5
"SP",2013,"2013-08-21",18.00,17.7,30.9
"SP",2013,"2013-09-04",0.00,1.6,-0.6
"SP",2013,"2013-09-04",0.00,1.1,0.5
"SP",2013,"2013-09-04",3.00,1.3,-0.1
"SP",2013,"2013-09-04",5.00,1.4,-0.1
"SP",2013,"2013-09-04",8.00,2.1,0.7
"SP",2013,"2013-09-04",10.00,2.4,0.4
"SP",2013,"2013-09-04",12.00,3.1,1.3
"SP",2013,"2013-09-04",15.00,11.6,-0.3
"SP",2013,"2013-09-04",18.00,28.8,33.6
"SP",2013,"2013-10-02",0.00,1.0,0.4
"SP",2013,"2013-10-02",3.00,1.1,0.3
"SP",2013,"2013-10-02",5.00,1.2,0.3
"SP",2013,"2013-10-02",8.00,1.3,0.2
"SP",2013,"2013-10-02",10.00,2.5,0.5
"SP",2013,"2013-10-02",12.00,4.4,0.3
"SP",2013,"2013-10-02",15.00,11.6,4.1
"SP",2013,"2013-10-02",15.00,12.5,1.0
"SP",2013,"2013-10-02",18.00,13.0,21.2
"SP",2013,"2013-10-29",0.00,2.5,0.2
"SP",2013,"2013-10-29",3.00,2.4,0.2
"SP",2013,"2013-10-29",5.00,3.0,-0.6
"SP",2013,"2013-10-29",8.00,2.2,0.7
"SP",2013,"2013-10-29",10.00,2.3,0.3
"SP",2013,"2013-10-29",12.00,2.0,0.9
"SP",2013,"2013-10-29",15.00,3.3,7.3
"SP",2013,"2013-10-29",18.00,1.0,13.2
"SP",2013,"2013-10-29",18.00,-1.1,16.7
"SP",2013,"2013-11-13",0.00,2.4,1.3
"SP",2013,"2013-11-13",3.00,2.7,1.0
"SP",2013,"2013-11-13",5.00,3.0,0.5
"SP",2013,"2013-11-13",8.00,2.0,2.1
"SP",2013,"2013-11-13",10.00,2.4,1.3
"SP",2013,"2013-11-13",10.00,2.4,1.2
"SP",2013,"2013-11-13",12.00,2.7,0.9
"SP",2013,"2013-11-13",15.00,2.5,1.1
"SP",2013,"2013-11-13",18.00,2.2,1.2
"SP",2014,"2014-01-30",0.00,2.2,0.4
"SP",2014,"2014-01-30",0.00,3.3,-1.4
"SP",2014,"2014-01-30",3.00,1.1,0.3
"SP",2014,"2014-01-30",5.00,0.6,0.3
"SP",2014,"2014-01-30",8.00,0.4,0.1
"SP",2014,"2014-01-30",10.00,0.3,0.4
"SP",2014,"2014-01-30",12.00,0.3,0.4
"SP",2014,"2014-01-30",15.00,0.2,0.5
"SP",2014,"2014-01-30",18.00,-2.4,5.9
"SP",2014,"2014-02-17",0.00,2.5,-0.1
"SP",2014,"2014-02-17",3.00,1.1,0.2
"SP",2014,"2014-02-17",5.00,0.5,0.2
"SP",2014,"2014-02-17",8.00,-0.2,0.9
"SP",2014,"2014-02-17",10.00,0.2,0.3
"SP",2014,"2014-02-17",12.00,0.1,0.4
"SP",2014,"2014-02-17",15.00,0.1,0.8
"SP",2014,"2014-02-17",18.00,-3.5,7.7
"SP",2014,"2014-02-17",18.00,-4.5,8.6
"SP",2014,"2014-03-24",0.00,6.3,-1.6
"SP",2014,"2014-03-24",3.00,1.4,0.2
"SP",2014,"2014-03-24",5.00,1.7,-0.6
"SP",2014,"2014-03-24",8.00,0.6,0.3
"SP",2014,"2014-03-24",10.00,0.3,0.2
"SP",2014,"2014-03-24",10.00,0.4,0.1
"SP",2014,"2014-03-24",12.00,0.2,0.4
"SP",2014,"2014-03-24",15.00,0.7,-0.5
"SP",2014,"2014-03-24",18.00,1.2,3.0
"SP",2014,"2014-05-19",0.00,6.5,0.8
"SP",2014,"2014-05-19",3.00,7.0,-0.5
"SP",2014,"2014-05-19",5.00,10.6,-2.1
"SP",2014,"2014-05-19",8.00,9.7,1.1
"SP",2014,"2014-05-19",10.00,6.7,1.3
"SP",2014,"2014-05-19",10.00,6.5,0.6
"SP",2014,"2014-05-19",12.00,5.3,0.5
"SP",2014,"2014-05-19",15.00,3.8,0.6
"SP",2014,"2014-05-19",18.00,3.7,0.0
"SP",2014,"2014-06-03",3.00,2.2,0.1
"SP",2014,"2014-06-03",5.00,3.2,-0.1
"SP",2014,"2014-06-03",8.00,9.5,2.1
"SP",2014,"2014-06-03",10.00,46.2,2.4
"SP",2014,"2014-06-03",12.00,7.8,-0.4
"SP",2014,"2014-06-17",0.00,1.3,0.2
"SP",2014,"2014-06-17",3.00,1.4,0.3
"SP",2014,"2014-06-17",5.00,2.8,0.8
"SP",2014,"2014-06-17",8.00,5.7,1.6
"SP",2014,"2014-06-17",10.00,8.7,2.4
"SP",2014,"2014-06-17",12.00,14.8,2.9
"SP",2014,"2014-06-17",12.00,13.1,3.0
"SP",2014,"2014-06-17",15.00,2.4,1.3
"SP",2014,"2014-06-17",18.00,2.8,5.2
"SP",2014,"2014-07-01",0.00,2.2,0.1
"SP",2014,"2014-07-01",0.00,2.3,-0.1
"SP",2014,"2014-07-01",3.00,3.0,-0.9
"SP",2014,"2014-07-01",5.00,3.1,0.1
"SP",2014,"2014-07-01",8.00,6.1,0.1
"SP",2014,"2014-07-01",10.00,7.8,2.4
"SP",2014,"2014-07-01",12.00,10.1,2.0
"SP",2014,"2014-07-01",16.00,6.8,0.8
"SP",2014,"2014-07-01",18.00,2.7,4.3
"SP",2014,"2014-07-14",0.00,2.1,-0.3
"SP",2014,"2014-07-14",3.00,1.3,0.6
"SP",2014,"2014-07-14",5.00,2.9,-0.9
"SP",2014,"2014-07-14",8.00,3.8,0.1
"SP",2014,"2014-07-14",10.00,6.7,1.0
"SP",2014,"2014-07-14",12.00,10.7,0.7
"SP",2014,"2014-07-14",15.00,10.8,0.5
"SP",2014,"2014-07-14",18.00,5.5,9.5
"SP",2014,"2014-07-14",18.00,7.2,7.3
"SP",2014,"2014-07-28",0.00,2.0,-0.3
"SP",2014,"2014-07-28",3.00,1.8,0.1
"SP",2014,"2014-07-28",3.00,1.4,1.1
"SP",2014,"2014-07-28",5.00,1.7,0.8
"SP",2014,"2014-07-28",8.00,3.2,-0.1
"SP",2014,"2014-07-28",10.00,6.9,-0.3
"SP",2014,"2014-07-28",12.00,10.7,1.8
"SP",2014,"2014-07-28",15.00,24.4,0.9
"SP",2014,"2014-07-28",18.00,6.8,6.1
"SP",2014,"2014-08-12",0.00,1.0,0.3
"SP",2014,"2014-08-12",3.00,1.1,0.1
"SP",2014,"2014-08-12",5.00,1.4,-0.1
"SP",2014,"2014-08-12",8.00,2.1,0.4
"SP",2014,"2014-08-12",8.00,1.8,0.7
"SP",2014,"2014-08-12",10.00,3.0,0.7
"SP",2014,"2014-08-12",12.00,5.4,1.3
"SP",2014,"2014-08-12",15.00,21.0,6.2
"SP",2014,"2014-08-12",18.00,5.2,16.0
"SP",2014,"2014-08-25",0.00,1.7,-0.6
"SP",2014,"2014-08-25",0.00,1.2,0.2
"SP",2014,"2014-08-25",3.00,1.3,0.1
"SP",2014,"2014-08-25",5.00,0.8,0.9
"SP",2014,"2014-08-25",8.00,2.4,0.7
"SP",2014,"2014-08-25",10.00,4.2,0.7
"SP",2014,"2014-08-25",12.00,6.9,2.0
"SP",2014,"2014-08-25",15.00,11.7,8.4
"SP",2014,"2014-08-25",18.00,5.3,16.3
"SP",2014,"2014-09-08",0.00,2.0,-0.5
"SP",2014,"2014-09-08",3.00,1.5,0.4
"SP",2014,"2014-09-08",5.00,1.5,0.4
"SP",2014,"2014-09-08",8.00,2.4,0.3
"SP",2014,"2014-09-08",8.00,2.0,1.5
"SP",2014,"2014-09-08",10.00,4.1,1.4
"SP",2014,"2014-09-08",12.00,4.4,2.3
"SP",2014,"2014-09-08",15.00,19.3,3.8
"SP",2014,"2014-09-08",18.00,6.8,13.2
"SP",2014,"2014-09-22",0.00,1.1,0.2
"SP",2014,"2014-09-22",3.00,1.6,-0.4
"SP",2014,"2014-09-22",5.00,1.0,0.8
"SP",2014,"2014-09-22",8.00,1.2,0.6
"SP",2014,"2014-09-22",10.00,4.4,1.4
"SP",2014,"2014-09-22",12.00,6.5,0.6
"SP",2014,"2014-09-22",15.00,22.6,6.5
"SP",2014,"2014-09-22",18.00,7.2,6.6
"SP",2014,"2014-09-22",18.00,3.6,11.5
"SP",2014,"2014-10-08",0.00,1.7,-0.1
"SP",2014,"2014-10-08",3.00,2.3,-0.7
"SP",2014,"2014-10-08",5.00,2.2,-0.8
"SP",2014,"2014-10-08",8.00,1.9,-0.5
"SP",2014,"2014-10-08",10.00,4.8,-1.0
"SP",2014,"2014-10-08",12.00,8.0,1.1
"SP",2014,"2014-10-08",15.00,12.9,1.8
"SP",2014,"2014-10-08",15.00,9.9,5.3
"SP",2014,"2014-10-08",18.00,4.0,9.7
"SP",2014,"2014-10-21",0.00,1.8,0.6
"SP",2014,"2014-10-21",3.00,2.2,0.1
"SP",2014,"2014-10-21",5.00,2.2,0.1
"SP",2014,"2014-10-21",5.00,1.8,0.8
"SP",2014,"2014-10-21",8.00,2.2,0.1
"SP",2014,"2014-10-21",10.00,1.9,0.5
"SP",2014,"2014-10-21",12.00,3.5,1.5
"SP",2014,"2014-10-21",15.00,21.0,12.7
"SP",2014,"2014-10-21",18.00,2.5,10.6
"SP",2014,"2014-11-10",0.00,2.0,1.0
"SP",2014,"2014-11-10",3.00,1.8,1.3
"SP",2014,"2014-11-10",5.00,2.0,1.3
"SP",2014,"2014-11-10",8.00,2.1,0.8
"SP",2014,"2014-11-10",10.00,2.5,0.4
"SP",2014,"2014-11-10",10.00,2.5,0.2
"SP",2014,"2014-11-10",12.00,1.9,1.3
"SP",2014,"2014-11-10",15.00,2.1,0.9
"SP",2014,"2014-11-10",18.00,1.5,1.6
"SP",2015,"2015-01-14",0.00,2.1,0.2
"SP",2015,"2015-01-14",0.00,2.5,0.3
"SP",2015,"2015-01-14",3.00,0.8,0.1
"SP",2015,"2015-01-14",5.00,0.3,0.2
"SP",2015,"2015-01-14",8.00,0.2,0.2
"SP",2015,"2015-01-14",10.00,0.2,0.0
"SP",2015,"2015-01-14",12.00,0.1,0.2
"SP",2015,"2015-01-14",15.00,0.1,0.1
"SP",2015,"2015-01-14",18.00,0.6,1.3
"SP",2015,"2015-02-24",0.00,1.5,0.4
"SP",2015,"2015-02-24",3.00,0.8,-0.1
"SP",2015,"2015-02-24",5.00,0.4,0.1
"SP",2015,"2015-02-24",8.00,0.2,0.1
"SP",2015,"2015-02-24",10.00,0.1,0.0
"SP",2015,"2015-02-24",10.00,0.1,0.0
"SP",2015,"2015-02-24",12.00,0.2,0.0
"SP",2015,"2015-02-24",15.00,0.0,0.2
"SP",2015,"2015-02-24",18.00,-4.3,5.9
"SP",2015,"2015-03-24",0.00,2.0,0.2
"SP",2015,"2015-03-24",3.00,8.1,-0.5
"SP",2015,"2015-03-24",5.00,9.5,-1.4
"SP",2015,"2015-03-24",8.00,10.1,0.9
"SP",2015,"2015-03-24",10.00,2.4,0.0
"SP",2015,"2015-03-24",12.00,1.4,0.4
"SP",2015,"2015-03-24",15.00,0.4,1.1
"SP",2015,"2015-03-24",18.00,4.2,-1.0
"SP",2015,"2015-03-24",18.00,8.2,2.7
"SP",2015,"2015-04-23",0.00,1.0,-0.2
"SP",2015,"2015-04-23",3.00,2.9,-0.8
"SP",2015,"2015-04-23",5.00,2.5,-0.7
"SP",2015,"2015-04-23",8.00,2.1,-0.2
"SP",2015,"2015-04-23",10.00,5.6,-0.6
"SP",2015,"2015-04-23",10.00,-2.3,6.4
"SP",2015,"2015-04-23",12.00,3.1,0.4
"SP",2015,"2015-04-23",15.00,1.0,1.4
"SP",2015,"2015-04-23",18.00,-5.3,12.8
"SP",2015,"2015-05-05",0.00,1.9,0.1
"SP",2015,"2015-05-05",3.00,2.1,0.0
"SP",2015,"2015-05-05",3.00,1.8,0.4
"SP",2015,"2015-05-05",5.00,4.9,-0.3
"SP",2015,"2015-05-05",8.00,8.3,1.1
"SP",2015,"2015-05-05",10.00,7.7,1.4
"SP",2015,"2015-05-05",12.00,6.2,1.0
"SP",2015,"2015-05-05",15.00,3.0,0.8
"SP",2015,"2015-05-05",18.00,2.7,0.8
"SP",2015,"2015-05-18",0.00,1.0,0.0
"SP",2015,"2015-05-18",3.00,0.8,0.3
"SP",2015,"2015-05-18",5.00,1.3,0.1
"SP",2015,"2015-05-18",8.00,5.7,-2.1
"SP",2015,"2015-05-18",10.00,7.8,1.5
"SP",2015,"2015-05-18",12.00,15.5,1.3
