,lakeid,sampledate,Biovolume,CellBioVol,ice.pres,depth,chlor.surf,yearfrac,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh,year4frac
493,SP,6/10/09,NA,NA,0,,,9.438,11.82,10.29,101.28,NA,0.16,2.78,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.438
494,SP,6/25/09,NA,NA,0,0,0.8,9.479,15.13,10.6,112.36,NA,0.26,2.19,1.03,7.67,8.05,NA,9.28,9.66,3.31,3.07,3.7,NA,7.05,235.85,276.69,0.47,4.46,3211.47,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.479
495,SP,7/9/09,NA,NA,0,,,9.518,15.06,10.49,111.28,NA,0.25,0.56,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.518
496,SP,7/22/09,NA,NA,0,0,1.1,9.553,15.3,8.86,94.41,NA,0.21,2.94,0.75,7.48,8.03,NA,8.8,9.06,3.46,3.28,2.3,NA,11.13,236.57,282.14,0,5.79,3201.38,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.553
497,SP,8/6/09,NA,NA,0,,,9.595,16.04,9.34,102.27,NA,0.26,3.02,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.595
498,SP,8/19/09,NA,NA,0,0,-0.4,9.63,17.35,8.9,99.79,107.5,0.22,1.63,3.1,7.54,8.05,734.06,8.7,9.2,3.34,3.15,7.14,NA,14.97,204.75,231.02,3.89,8.2,3262.27,NA,NA,0.12,8.7,2.28,12.23,3.46,3.33,0.74,0.02,0.02,NA,NA,NA,NA,NA,NA,2009.63
499,SP,9/3/09,NA,NA,0,,,9.671,16.09,8.58,94.71,NA,0.23,1.54,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.671
500,SP,9/17/09,NA,NA,0,0,1.3,9.71,17.06,7.75,87.71,NA,0.28,4.93,0,7.47,8.02,NA,7.9,8.09,3.05,3.07,2.6,NA,8.78,239.9,281.38,3.49,7.26,3266.02,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.71
501,SP,10/1/09,NA,NA,0,,,9.748,14.59,7.68,82.31,NA,0.27,2.6,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.748
502,SP,10/14/09,NA,NA,0,0,2,9.784,11.23,8.12,79.26,NA,0.17,3.29,1.19,7.43,7.96,NA,9.38,9.84,3.08,2.99,8.44,NA,35.77,192.14,230.71,4.33,10.82,4194.09,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.784
503,SP,10/29/09,NA,NA,0,,,9.825,9.02,9.16,84.19,NA,0.13,2.75,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.825
504,SP,11/11/09,NA,NA,0,0,3.3,9.86,7.67,9.99,88.84,107.51,0.14,2.79,0.65,7.57,7.84,733.83,8.39,8.31,3.26,3.19,13.26,NA,36.99,225.36,263.14,3.87,8.63,3271.52,NA,NA,0.05,8.84,2.29,12.36,3.5,3.38,0.76,0.01,0,NA,NA,NA,NA,NA,NA,2009.86
505,SP,1/12/10,NA,NA,1,,,10.03,2.74,12.26,95.53,NA,0.01,3.39,0.94,7.48,7.85,NA,9.01,8.52,3.3,3.27,14.9,NA,88.86,351.69,372.55,7.53,9.4,4022.03,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.03
506,SP,2/11/10,NA,NA,1,0,6.3,10.112,2.82,11.13,86.87,115.29,0.01,2.05,0.44,7.36,7.87,801.27,12.98,12.36,3.41,3.34,19.94,NA,7.38,352.99,363.58,0.52,4.9,3994.88,NA,NA,0,9.54,2.67,12.33,3.76,3.52,0.85,0.02,0.03,NA,NA,NA,NA,NA,NA,2010.112
507,SP,4/12/10,NA,NA,0,,,10.277,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,NA,NA,NA,NA,NA,NA,2010.277
508,SP,4/27/10,NA,NA,0,0,2.2,10.318,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.318
509,SP,5/10/10,NA,NA,0,,,10.353,9.99,10.86,102.37,NA,0.2,3.29,1.38,7.68,7.89,NA,7.94,8.25,2.02,1.81,3.18,NA,4.06,185.03,285.53,6.08,11.49,3355.48,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.353
510,SP,5/24/10,NA,NA,0,0,1.6,10.392,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.392
511,SP,6/8/10,NA,NA,0,0,3.4,10.433,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.433
512,SP,6/21/10,NA,NA,0,0,1,10.468,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.468
513,SP,6/22/10,,,0,,,10.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.471
514,SP,7/6/10,NA,NA,0,0,1,10.51,16.81,8.44,93.84,NA,0.22,3.4,1.03,7.43,8.01,NA,8.18,8.27,2.82,2.75,1.7,NA,38.47,112.68,120.57,5.64,9.27,1773.52,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.51
515,SP,7/20/10,NA,NA,0,,,10.548,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.548
516,SP,8/3/10,NA,NA,0,0,1.8,10.586,18.51,7.91,91.67,107.28,0.26,3.4,1.85,7.55,8.01,719.06,8.47,7.18,2.77,2.63,1.56,NA,28.97,224.74,179.31,6.73,16.12,2918.9,NA,NA,0.26,8.73,2.51,11.53,3.28,3.2,0.71,0.25,0.04,NA,NA,NA,NA,NA,NA,2010.586
517,SP,8/6/10,,,0,,,10.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.595
518,SP,8/17/10,NA,NA,0,,,10.625,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.625
519,SP,9/1/10,NA,NA,0,0,2.6,10.666,18.47,7.61,88.52,NA,0.19,4.74,4.83,7.44,8.04,NA,8.77,8.91,2.92,2.95,3.02,NA,51.07,312.52,340.69,5.62,12.42,3441.26,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.666
520,SP,9/14/10,NA,NA,0,,,10.701,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.701
521,SP,9/28/10,NA,NA,0,0,1.2,10.74,14.31,7.01,74.18,NA,0.15,2.93,3.1,7.33,8.01,NA,9.18,9.16,2.9,2.84,2.04,NA,60.37,214.55,257.44,12.84,17.17,3040.99,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.74
522,SP,10/12/10,NA,NA,0,,,10.778,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.778
523,SP,10/26/10,,,0,,,10.816,11.95,8.66,85.69,NA,0.15,2.06,1.77,7,7.88,NA,9.4,9.64,12.97,12.62,6,NA,134.75,280.24,304.43,17.98,28.04,4417.49,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010.816
524,SP,11/11/10,NA,NA,0,,,10.86,8.83,9.65,88.22,107,0.11,3.64,0.49,7.57,7.91,716.11,8.19,7.78,10.57,10.27,5.74,NA,35.58,187.94,196.22,7.57,9.48,3216.73,NA,NA,0.04,8.82,2.62,11.54,3.37,3.21,0.7,0.09,0,NA,NA,NA,NA,NA,NA,2010.86
525,SP,1/18/11,NA,NA,1,0,10.5,11.047,10.56,2.85,26.84,NA,0,2.52,0.32,7.41,7.88,NA,8.91,8.6,NA,NA,92.31,NA,92.31,257.25,276.44,10.24,11.78,2720.72,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.047
526,SP,2/14/11,NA,NA,1,,,11.121,2.92,10,78.24,117.37,0.01,0.94,0.24,7.33,7.65,793.24,9.57,9.86,2.65,2.55,56.79,NA,220.88,417.72,453.08,9.45,16.66,3378.72,NA,NA,0,9.63,2.5,12.64,3.62,3.47,0.79,2.09,0.12,NA,NA,NA,NA,NA,NA,2011.121
527,SP,3/21/11,NA,NA,1,0,1.5,11.216,3.49,10.3,81.97,NA,0.09,3.78,0.37,7.34,7.61,NA,9.82,9.92,2.72,2.53,105.41,NA,463.45,435.44,621.43,25.05,39.27,2481.38,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.216
528,SP,5/3/11,NA,NA,0,,,11.334,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,NA,NA,NA,NA,NA,NA,2011.334
529,SP,5/16/11,NA,NA,0,0,3.3,11.37,7.96,10.45,93.8,NA,0.12,3.56,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.37
530,SP,6/3/11,NA,NA,0,,,11.419,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.419
531,SP,6/13/11,NA,NA,0,0,0.8,11.447,13.06,9.25,94.17,NA,0.16,4.25,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.447
532,SP,6/28/11,NA,NA,0,,,11.488,13.61,9.38,96.38,NA,0.1,4.35,0.35,7.57,7.92,NA,8.39,8.7,2.44,2.46,6.63,NA,15.96,162.2,203.38,7.23,12.18,3428.67,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.488
533,SP,7/1/11,,,0,,,11.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.496
534,SP,7/11/11,NA,NA,0,0,0.7,11.523,16.36,8.8,96.46,NA,0.14,4.07,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.523
535,SP,7/16/11,,,0,,,11.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.537
536,SP,7/26/11,NA,NA,0,0,1.1,11.564,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.564
537,SP,7/29/11,,,0,,,11.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.573
538,SP,8/8/11,NA,NA,0,0,1.1,11.6,17.75,8.94,100.6,NA,0.13,2.88,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.6
539,SP,8/12/11,,,0,,,11.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.611
540,SP,8/22/11,NA,NA,0,,,11.638,17.46,8.86,99.31,109.51,0.16,3.65,2.7,7.52,8,683.75,8.03,8.37,2.67,2.52,3.21,NA,17.49,354.54,376.23,7.05,9.54,2837.76,NA,NA,0.23,9.18,2.3,11.61,3.29,3.26,0.71,0.24,0.02,NA,NA,NA,NA,NA,NA,2011.638
541,SP,8/23/11,,,0,,,11.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.641
542,SP,9/6/11,NA,NA,0,0,0.8,11.679,16.8,8.45,93.77,NA,0.15,3.54,3.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.679
543,SP,9/20/11,NA,NA,0,,,11.718,15.02,8.62,92.12,NA,0.13,7.11,0.27,7.52,8,NA,8.41,8.61,NA,NA,31.94,NA,72.41,235.86,238.47,13.31,14.33,3089.43,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.718
544,SP,10/4/11,NA,NA,0,0,0.9,11.756,13.23,8.22,84.78,NA,0.11,8.2,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.756
545,SP,10/17/11,NA,NA,0,,,11.792,12.62,8.28,83.74,NA,0.11,4.04,2.3,7.48,7.95,NA,NA,NA,NA,NA,0,NA,25.18,195.8,216.67,7.56,11.22,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.792
546,SP,10/31/11,NA,NA,0,,,11.83,9.81,8.41,78.91,NA,0.07,2.63,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.83
547,SP,11/15/11,NA,NA,0,0,3.5,11.871,7.2,9.56,84.05,110.13,0.06,3.06,0.43,7.5,7.91,665.48,NA,NA,NA,NA,95.53,NA,295.65,170.88,222.79,7.47,10.13,NA,NA,NA,0.03,9.27,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.871
548,SP,1/12/12,NA,NA,1,,,12.03,3.21,10.43,82.47,NA,0.01,2.12,0.98,7.42,7.83,NA,9.22,9.35,2.79,2.73,8.2,NA,152.51,273.16,327.3,4.87,13.05,3243.75,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.03
549,SP,2/21/12,NA,NA,1,0,5,12.139,3.25,9.66,76.38,118.51,0.01,1.69,0.4,7.36,7.81,722.31,9.59,10.2,2.51,2.42,28.07,NA,268.02,304.15,320.27,4.12,7.81,4132.24,NA,NA,0,9.66,2.47,12.73,3.53,3.24,0.56,1.5,0.2,NA,NA,NA,NA,NA,NA,2012.139
550,SP,4/2/12,NA,NA,1,,,12.251,6.05,10.56,90.2,111,0.18,2.85,1.46,7.43,7.91,660.02,8,8.15,2.67,2.55,54.11,NA,12.95,249.23,251.6,0,0,3751.41,NA,NA,0.09,9.19,2.36,11.35,3.37,2.88,0.44,0.02,0,NA,NA,NA,NA,NA,NA,2012.251
551,SP,4/17/12,NA,NA,0,0,3.3,12.292,7.4,10.96,96.81,NA,0.19,3.61,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.292
552,SP,5/2/12,NA,NA,0,0,1.6,12.333,9.19,11.19,103.31,NA,0.2,1.98,1.76,7.81,7.95,NA,-4.92,-4.58,-10.14,2.52,-5.82,NA,-1.07,204.19,223.31,-12.49,-12.49,3117.86,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.333
553,SP,5/16/12,NA,NA,0,0,0.9,12.372,11.94,10.82,106.24,NA,0.26,4.28,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.372
554,SP,5/31/12,NA,NA,0,,,12.413,13.67,9.96,101.87,NA,0.24,2.5,1.07,7.8,7.97,NA,8.18,8.2,2.5,2.56,4.74,NA,22.96,94.25,95.38,0,0,3130.36,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.413
555,SP,6/1/12,,,0,,,12.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.415
556,SP,6/13/12,,,0,,,12.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.448
557,SP,6/14/12,NA,NA,0,0,1.5,12.451,15.41,9.44,100.52,NA,0.18,2.12,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.451
558,SP,6/27/12,NA,NA,0,,,12.486,16.72,9.34,102.42,NA,0.19,1.92,0.31,7.67,8.07,NA,8.87,8.93,2.77,2.7,5.11,NA,31.92,220.28,169.18,2.91,2.34,3162.62,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.486
559,SP,7/12/12,NA,NA,0,0,0.4,12.527,18.83,9.06,104.45,NA,0.2,1.56,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.527
560,SP,7/25/12,NA,NA,0,,,12.563,19.49,8.76,102.67,NA,0.17,1.97,1.55,7.56,8.02,NA,8.77,8.93,2.97,2.8,5.11,NA,40.24,132.6,181.24,1.86,3.24,3020.35,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.563
561,SP,8/9/12,NA,NA,0,0,1.5,12.604,18.81,8.55,99.38,NA,0.16,2.15,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.604
562,SP,8/23/12,NA,NA,0,0,1.5,12.642,18.12,8.21,94.61,111.9,0.17,2.95,2.32,7.58,8.03,710.17,7.82,8.08,2.66,2.38,0,NA,35.44,108.04,126.2,0.52,0.88,3070.12,NA,NA,0.16,9.37,2.28,12.34,3.56,3.52,0.58,0.46,0.03,NA,NA,NA,NA,NA,NA,2012.642
563,SP,9/5/12,NA,NA,0,0,0.8,12.678,18.67,7.84,91.94,NA,0.15,3.17,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.678
564,SP,9/17/12,NA,NA,0,,,12.71,16.94,7.63,86.1,NA,0.15,2.12,2.91,7.49,8.01,NA,8.01,8.43,2.8,2.58,1.37,NA,174.92,177.73,183.45,6.88,10.06,3493.76,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.71
565,SP,10/4/12,NA,NA,0,0,1.6,12.757,14.19,7.48,78.93,NA,0.15,3.63,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.757
566,SP,10/19/12,NA,NA,0,,,12.798,10.99,8.79,84.58,NA,0.12,1.88,3.09,7.28,7.93,NA,11.17,11.3,2.66,2.63,19.16,NA,176.41,111.15,96.9,5.84,10.68,3290.52,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.798
567,SP,10/31/12,NA,NA,0,0,3.5,12.831,9.2,9.26,85.44,NA,0.1,3.82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012.831
568,SP,11/12/12,NA,NA,0,,,12.863,7.28,9.58,84.35,112,0.08,2.5,0.72,7.46,7.83,983.84,9.59,9.59,2.75,2.78,9.7,NA,40.5,172.56,195.69,3.51,9.24,3164.64,NA,NA,0.05,9.77,2.44,11.32,3.4,1.57,0.56,0.05,0,NA,NA,NA,NA,NA,NA,2012.863
569,SP,1/14/13,NA,NA,1,,,13.036,2.73,10.71,83.62,NA,0.06,1.23,1.11,7.37,7.77,NA,9.38,10.25,2.88,2.72,14.37,NA,158.93,337,367.52,6.01,12.66,3388.49,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.036
570,SP,2/25/13,NA,NA,1,0,2.1,13.151,2.8,9.57,74.73,118.81,0,0.66,1.09,7.29,7.75,745.84,9.43,10.86,2.86,2.64,52.7,NA,260.3,550.22,579.06,20.27,28.05,3668.81,NA,NA,0,10.21,2.6,12.14,3.5,3.39,0.73,2.21,0.09,NA,NA,NA,NA,NA,NA,2013.151
571,SP,3/29/13,NA,NA,1,0,0,13.238,2.83,8.94,69.73,NA,0.02,0.66,0.82,7.28,7.8,NA,11.09,12.22,12.28,11.8,58.64,NA,335.3,452.76,564.02,30.04,30.13,3785.69,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.238
572,SP,5/16/13,NA,NA,0,0,5.9,13.37,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,NA,NA,NA,NA,NA,NA,2013.37
573,SP,5/24/13,,,0,,,13.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.392
574,SP,5/30/13,,,0,,,13.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.408
575,SP,6/11/13,NA,NA,0,0,1.4,13.441,10.68,9.84,94.82,NA,0.16,5.82,0.84,7.44,7.98,NA,8.59,8.93,3.25,3.14,22.28,NA,38.73,183.71,207.92,0.39,4.6,2690.19,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.441
576,SP,6/25/13,NA,NA,0,,,13.479,13.01,9.53,96.95,NA,0.17,4.49,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.479
577,SP,6/26/13,,,0,,,13.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.482
