"sampledate","species_name","density"
2004-02-19,"MANFREDIUM EUDACTYLOTUM",0
2004-02-19,"KERATELLA CRASSA",0
2004-02-19,"BRACHIONUS",0
2004-02-19,"MONOSTYLA OBTUSA",0
2004-02-19,"KERATELLA",0
2004-02-19,"ASCOMORPHA SALTANS",0
2004-02-19,"EPISCHURA LACUSTRIS",0
2004-02-19,"DAPHNIA AMBIGUA",0
2004-02-19,"LECANE TUDICOLA",0
2004-02-19,"LEPADELLA",0
2004-02-19,"CEPHALODELLA",0
2004-02-19,"NOTOMMATA",0
2004-02-19,"KERATELLA EARLINAE",0.6
2004-02-19,"KERATELLA TESTUDO",0
2004-02-19,"LEPADELLA ACUMINATA",0
2004-02-19,"EUCHLANIS",0
2004-02-19,"PLOESOMA LENTICULARE",0
2004-02-19,"TRICHOTRIA",0
2004-02-19,"POLYARTHRA MAJOR",0
2004-02-19,"CLADOCERAN",0
2004-02-19,"ENCENTRUM",0
2004-02-19,"SCAPHOLEBERIS",0
2004-02-19,"HOLOPEDIUM",0
2004-02-19,"LEPADELLA PATELLA",0
2004-02-19,"TRICHOCERCA ROUSSELETI",0
2004-02-19,"NOTHOLCA MICHIGANENSIS",0
2004-04-26,"ASCOMORPHA",0
2004-04-26,"ASCOMORPHA ECAUDIS",0
2004-04-26,"BOSMINIDAE",0
2004-04-26,"CHYDORUS",0
2004-04-26,"KERATELLA TAUROCEPHALA",0
2004-04-26,"KERATELLA TICINENSIS",0
2004-04-26,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2004-04-26,"ASPLANCHNA",0
2004-04-26,"COPEPOD NAUPLII",3.9
2004-04-26,"CYCLOPOID",0
2004-04-26,"LECANE TENUISETA",0
2004-04-26,"MONOSTYLA LUNARIS",0
2004-04-26,"SYNCHAETA",0
2004-04-26,"DAPHNIA PULICARIA",0
2004-04-26,"GASTROPUS HYPTOPUS",0
2004-04-26,"HOLOPEDIUM GIBBERUM",0
2004-04-26,"POLYARTHRA VULGARIS",0
2004-04-26,"TRICHOCERCA BIROSTRIS",0
2004-04-26,"CERIODAPHNIA",0
2004-04-26,"GASTROPUS STYLIFER",0
2004-04-26,"DIACYCLOPS THOMASI",0
2004-04-26,"LEPADELLA TRIPTERA",0
2004-04-26,"CONOCHILOIDES",0
2004-04-26,"CONOCHILUS",0
2004-04-26,"DAPHNIA PARVULA",0
2004-04-26,"KELLICOTTIA BOSTONIENSIS",0.3
2004-04-26,"DAPHNIA MENDOTAE",0
2004-04-26,"KERATELLA HIEMALIS",0
2004-04-26,"ACANTHOCYCLOPS VERNALIS",0
2004-04-26,"FILINIA TERMINALIS",0
2004-04-26,"KERATELLA QUADRATA",0
2004-04-26,"ORTHOCYCLOPS MODESTUS",0
2004-04-26,"TRICHOCERCA",0
2004-04-26,"DAPHNIA",0
2004-04-26,"KELLICOTTIA LONGISPINA",0
2004-04-26,"POLYARTHRA REMATA",0
2004-04-26,"KERATELLA COCHLEARIS",0.6
2004-04-26,"MONOSTYLA",0
2004-04-26,"LECANE",0
2004-04-26,"TRICHOCERCA MULTICRINIS",0
2004-04-26,"CALANOID",0
2004-04-26,"SKISTODIAPTOMUS OREGONENSIS",0
2004-04-26,"DIAPHANOSOMA BIRGEI",0
2004-04-26,"MESOCYCLOPS EDAX",5.9
2004-04-26,"DIAPHANOSOMA",0
2004-04-26,"ASCOMORPHA OVALIS",0
2004-04-26,"GASTROPUS",0
2004-04-26,"UNKNOWN",0
2004-04-26,"POLYARTHRA",0
2004-04-26,"UNKNOWN ROTIFER",0.3
2004-04-26,"LECANE INERMIS",0
2004-04-26,"TRICHOCERCA CYLINDRICA",0
2004-04-26,"LECANE MIRA",0
2004-04-26,"MANFREDIUM EUDACTYLOTUM",0
2004-04-26,"KERATELLA CRASSA",0
2004-04-26,"BRACHIONUS",0
2004-04-26,"MONOSTYLA OBTUSA",0
2004-04-26,"KERATELLA",0
2004-04-26,"ASCOMORPHA SALTANS",0
2004-04-26,"EPISCHURA LACUSTRIS",0
2004-04-26,"DAPHNIA AMBIGUA",0
2004-04-26,"LECANE TUDICOLA",0
2004-04-26,"LEPADELLA",0
2004-04-26,"CEPHALODELLA",0
2004-04-26,"NOTOMMATA",0
2004-04-26,"KERATELLA EARLINAE",0
2004-04-26,"KERATELLA TESTUDO",0
2004-04-26,"LEPADELLA ACUMINATA",0
2004-04-26,"EUCHLANIS",0
2004-04-26,"PLOESOMA LENTICULARE",0
2004-04-26,"TRICHOTRIA",0
2004-04-26,"POLYARTHRA MAJOR",0
2004-04-26,"CLADOCERAN",0
2004-04-26,"ENCENTRUM",0
2004-04-26,"SCAPHOLEBERIS",0
2004-04-26,"HOLOPEDIUM",0
2004-04-26,"LEPADELLA PATELLA",0
2004-04-26,"TRICHOCERCA ROUSSELETI",0
2004-04-26,"NOTHOLCA MICHIGANENSIS",0
2004-05-25,"ASCOMORPHA",7.6
2004-05-25,"ASCOMORPHA ECAUDIS",0
2004-05-25,"BOSMINIDAE",1.7
2004-05-25,"CHYDORUS",0.8
2004-05-25,"KERATELLA TAUROCEPHALA",2.8
2004-05-25,"KERATELLA TICINENSIS",0
2004-05-25,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2004-05-25,"ASPLANCHNA",0
2004-05-25,"COPEPOD NAUPLII",28.8
2004-05-25,"CYCLOPOID",0.6
2004-05-25,"LECANE TENUISETA",0.3
2004-05-25,"MONOSTYLA LUNARIS",0.3
2004-05-25,"SYNCHAETA",0
2004-05-25,"DAPHNIA PULICARIA",0
2004-05-25,"GASTROPUS HYPTOPUS",0
2004-05-25,"HOLOPEDIUM GIBBERUM",0
2004-05-25,"POLYARTHRA VULGARIS",0.8
2004-05-25,"TRICHOCERCA BIROSTRIS",2
2004-05-25,"CERIODAPHNIA",0
2004-05-25,"GASTROPUS STYLIFER",0
2004-05-25,"DIACYCLOPS THOMASI",1.1
2004-05-25,"LEPADELLA TRIPTERA",0
2004-05-25,"CONOCHILOIDES",0
2004-05-25,"CONOCHILUS",0
2004-05-25,"DAPHNIA PARVULA",0
2004-05-25,"KELLICOTTIA BOSTONIENSIS",0
2004-05-25,"DAPHNIA MENDOTAE",0
2004-05-25,"KERATELLA HIEMALIS",0
2004-05-25,"ACANTHOCYCLOPS VERNALIS",0
2004-05-25,"FILINIA TERMINALIS",0
2004-05-25,"KERATELLA QUADRATA",0.6
2004-05-25,"ORTHOCYCLOPS MODESTUS",0
2004-05-25,"TRICHOCERCA",0
2004-05-25,"DAPHNIA",0
2004-05-25,"KELLICOTTIA LONGISPINA",0.6
2004-05-25,"POLYARTHRA REMATA",0
2004-05-25,"KERATELLA COCHLEARIS",0
2004-05-25,"MONOSTYLA",0
2004-05-25,"LECANE",0
2004-05-25,"TRICHOCERCA MULTICRINIS",0
2004-05-25,"CALANOID",0
2004-05-25,"SKISTODIAPTOMUS OREGONENSIS",0
2004-05-25,"DIAPHANOSOMA BIRGEI",0
2004-05-25,"MESOCYCLOPS EDAX",3
2004-05-25,"DIAPHANOSOMA",0
2004-05-25,"ASCOMORPHA OVALIS",0
2004-05-25,"GASTROPUS",0
2004-05-25,"UNKNOWN",0
2004-05-25,"POLYARTHRA",0
2004-05-25,"UNKNOWN ROTIFER",0
2004-05-25,"LECANE INERMIS",0
2004-05-25,"TRICHOCERCA CYLINDRICA",0
2004-05-25,"LECANE MIRA",0
2004-05-25,"MANFREDIUM EUDACTYLOTUM",0
2004-05-25,"KERATELLA CRASSA",0
2004-05-25,"BRACHIONUS",0
2004-05-25,"MONOSTYLA OBTUSA",0
2004-05-25,"KERATELLA",0
2004-05-25,"ASCOMORPHA SALTANS",0
2004-05-25,"EPISCHURA LACUSTRIS",0
2004-05-25,"DAPHNIA AMBIGUA",0
2004-05-25,"LECANE TUDICOLA",0
2004-05-25,"LEPADELLA",0
2004-05-25,"CEPHALODELLA",0
2004-05-25,"NOTOMMATA",0
2004-05-25,"KERATELLA EARLINAE",0
2004-05-25,"KERATELLA TESTUDO",0
2004-05-25,"LEPADELLA ACUMINATA",0
2004-05-25,"EUCHLANIS",0
2004-05-25,"PLOESOMA LENTICULARE",0
2004-05-25,"TRICHOTRIA",0
2004-05-25,"POLYARTHRA MAJOR",0
2004-05-25,"CLADOCERAN",0
2004-05-25,"ENCENTRUM",0
2004-05-25,"SCAPHOLEBERIS",0
2004-05-25,"HOLOPEDIUM",0
2004-05-25,"LEPADELLA PATELLA",0
2004-05-25,"TRICHOCERCA ROUSSELETI",0
2004-05-25,"NOTHOLCA MICHIGANENSIS",0
2004-06-21,"ASCOMORPHA",0
2004-06-21,"ASCOMORPHA ECAUDIS",0
2004-06-21,"BOSMINIDAE",15.4
2004-06-21,"CHYDORUS",0.6
2004-06-21,"KERATELLA TAUROCEPHALA",8.7
2004-06-21,"KERATELLA TICINENSIS",0
2004-06-21,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2004-06-21,"ASPLANCHNA",0
2004-06-21,"COPEPOD NAUPLII",8.7
2004-06-21,"CYCLOPOID",0
2004-06-21,"LECANE TENUISETA",0
2004-06-21,"MONOSTYLA LUNARIS",0
2004-06-21,"SYNCHAETA",0
2004-06-21,"DAPHNIA PULICARIA",0
2004-06-21,"GASTROPUS HYPTOPUS",0
2004-06-21,"HOLOPEDIUM GIBBERUM",0
2004-06-21,"POLYARTHRA VULGARIS",0
2004-06-21,"TRICHOCERCA BIROSTRIS",0
2004-06-21,"CERIODAPHNIA",0
2004-06-21,"GASTROPUS STYLIFER",0
2004-06-21,"DIACYCLOPS THOMASI",0
2004-06-21,"LEPADELLA TRIPTERA",0
2004-06-21,"CONOCHILOIDES",0
2004-06-21,"CONOCHILUS",0
2004-06-21,"DAPHNIA PARVULA",0
2004-06-21,"KELLICOTTIA BOSTONIENSIS",0
2004-06-21,"DAPHNIA MENDOTAE",0
2004-06-21,"KERATELLA HIEMALIS",0
2004-06-21,"ACANTHOCYCLOPS VERNALIS",0
2004-06-21,"FILINIA TERMINALIS",0
2004-06-21,"KERATELLA QUADRATA",0
2004-06-21,"ORTHOCYCLOPS MODESTUS",0
2004-06-21,"TRICHOCERCA",0
2004-06-21,"DAPHNIA",0
2004-06-21,"KELLICOTTIA LONGISPINA",0
2004-06-21,"POLYARTHRA REMATA",0.3
2004-06-21,"KERATELLA COCHLEARIS",0
2004-06-21,"MONOSTYLA",0
2004-06-21,"LECANE",0
2004-06-21,"TRICHOCERCA MULTICRINIS",0
2004-06-21,"CALANOID",0
2004-06-21,"SKISTODIAPTOMUS OREGONENSIS",0
2004-06-21,"DIAPHANOSOMA BIRGEI",0
2004-06-21,"MESOCYCLOPS EDAX",10.7
2004-06-21,"DIAPHANOSOMA",0
2004-06-21,"ASCOMORPHA OVALIS",0
2004-06-21,"GASTROPUS",0
2004-06-21,"UNKNOWN",0
2004-06-21,"POLYARTHRA",0
2004-06-21,"UNKNOWN ROTIFER",0
2004-06-21,"LECANE INERMIS",0
2004-06-21,"TRICHOCERCA CYLINDRICA",0
2004-06-21,"LECANE MIRA",0
2004-06-21,"MANFREDIUM EUDACTYLOTUM",0
2004-06-21,"KERATELLA CRASSA",0
2004-06-21,"BRACHIONUS",0
2004-06-21,"MONOSTYLA OBTUSA",0
2004-06-21,"KERATELLA",0
2004-06-21,"ASCOMORPHA SALTANS",0
2004-06-21,"EPISCHURA LACUSTRIS",0
2004-06-21,"DAPHNIA AMBIGUA",0
2004-06-21,"LECANE TUDICOLA",0
2004-06-21,"LEPADELLA",0
2004-06-21,"CEPHALODELLA",0
2004-06-21,"NOTOMMATA",0
2004-06-21,"KERATELLA EARLINAE",0
2004-06-21,"KERATELLA TESTUDO",0
2004-06-21,"LEPADELLA ACUMINATA",0
2004-06-21,"EUCHLANIS",0
2004-06-21,"PLOESOMA LENTICULARE",0
2004-06-21,"TRICHOTRIA",0
2004-06-21,"POLYARTHRA MAJOR",0
2004-06-21,"CLADOCERAN",0
2004-06-21,"ENCENTRUM",0
2004-06-21,"SCAPHOLEBERIS",0
2004-06-21,"HOLOPEDIUM",0
2004-06-21,"LEPADELLA PATELLA",0
2004-06-21,"TRICHOCERCA ROUSSELETI",0
2004-06-21,"NOTHOLCA MICHIGANENSIS",0
2004-07-19,"ASCOMORPHA",0
2004-07-19,"ASCOMORPHA ECAUDIS",0
2004-07-19,"BOSMINIDAE",19.6
2004-07-19,"CHYDORUS",0
2004-07-19,"KERATELLA TAUROCEPHALA",2.2
2004-07-19,"KERATELLA TICINENSIS",0
2004-07-19,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2004-07-19,"ASPLANCHNA",0
2004-07-19,"COPEPOD NAUPLII",4.5
2004-07-19,"CYCLOPOID",0
2004-07-19,"LECANE TENUISETA",0
2004-07-19,"MONOSTYLA LUNARIS",0
2004-07-19,"SYNCHAETA",0
2004-07-19,"DAPHNIA PULICARIA",2.5
2004-07-19,"GASTROPUS HYPTOPUS",0
2004-07-19,"HOLOPEDIUM GIBBERUM",0
2004-07-19,"POLYARTHRA VULGARIS",0
2004-07-19,"TRICHOCERCA BIROSTRIS",0
2004-07-19,"CERIODAPHNIA",0
2004-07-19,"GASTROPUS STYLIFER",0
2004-07-19,"DIACYCLOPS THOMASI",0
2004-07-19,"LEPADELLA TRIPTERA",0
2004-07-19,"CONOCHILOIDES",0
2004-07-19,"CONOCHILUS",0
2004-07-19,"DAPHNIA PARVULA",0
2004-07-19,"KELLICOTTIA BOSTONIENSIS",0
2004-07-19,"DAPHNIA MENDOTAE",0
2004-07-19,"KERATELLA HIEMALIS",0
2004-07-19,"ACANTHOCYCLOPS VERNALIS",0
2004-07-19,"FILINIA TERMINALIS",0
2004-07-19,"KERATELLA QUADRATA",0
2004-07-19,"ORTHOCYCLOPS MODESTUS",0
2004-07-19,"TRICHOCERCA",0
2004-07-19,"DAPHNIA",0
2004-07-19,"KELLICOTTIA LONGISPINA",0
2004-07-19,"POLYARTHRA REMATA",0
2004-07-19,"KERATELLA COCHLEARIS",0
2004-07-19,"MONOSTYLA",0
2004-07-19,"LECANE",0
2004-07-19,"TRICHOCERCA MULTICRINIS",0
2004-07-19,"CALANOID",0
2004-07-19,"SKISTODIAPTOMUS OREGONENSIS",0
2004-07-19,"DIAPHANOSOMA BIRGEI",0
2004-07-19,"MESOCYCLOPS EDAX",7.4
2004-07-19,"DIAPHANOSOMA",0
2004-07-19,"ASCOMORPHA OVALIS",0
2004-07-19,"GASTROPUS",0
2004-07-19,"UNKNOWN",0
2004-07-19,"POLYARTHRA",0
2004-07-19,"UNKNOWN ROTIFER",0
2004-07-19,"LECANE INERMIS",0
2004-07-19,"TRICHOCERCA CYLINDRICA",0
2004-07-19,"LECANE MIRA",0
2004-07-19,"MANFREDIUM EUDACTYLOTUM",0
2004-07-19,"KERATELLA CRASSA",0
2004-07-19,"BRACHIONUS",0
2004-07-19,"MONOSTYLA OBTUSA",0
2004-07-19,"KERATELLA",0
2004-07-19,"ASCOMORPHA SALTANS",0
2004-07-19,"EPISCHURA LACUSTRIS",0
2004-07-19,"DAPHNIA AMBIGUA",0
2004-07-19,"LECANE TUDICOLA",0
2004-07-19,"LEPADELLA",0
2004-07-19,"CEPHALODELLA",0
2004-07-19,"NOTOMMATA",0
2004-07-19,"KERATELLA EARLINAE",0
2004-07-19,"KERATELLA TESTUDO",0
2004-07-19,"LEPADELLA ACUMINATA",0
2004-07-19,"EUCHLANIS",0
2004-07-19,"PLOESOMA LENTICULARE",0
2004-07-19,"TRICHOTRIA",0
2004-07-19,"POLYARTHRA MAJOR",0
2004-07-19,"CLADOCERAN",0
2004-07-19,"ENCENTRUM",0
2004-07-19,"SCAPHOLEBERIS",0
2004-07-19,"HOLOPEDIUM",0
2004-07-19,"LEPADELLA PATELLA",0
2004-07-19,"TRICHOCERCA ROUSSELETI",0
2004-07-19,"NOTHOLCA MICHIGANENSIS",0
2004-08-17,"ASCOMORPHA",0
2004-08-17,"ASCOMORPHA ECAUDIS",0
2004-08-17,"BOSMINIDAE",12
2004-08-17,"CHYDORUS",0
2004-08-17,"KERATELLA TAUROCEPHALA",0
2004-08-17,"KERATELLA TICINENSIS",0
2004-08-17,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2004-08-17,"ASPLANCHNA",0
2004-08-17,"COPEPOD NAUPLII",5.9
2004-08-17,"CYCLOPOID",0
2004-08-17,"LECANE TENUISETA",0
2004-08-17,"MONOSTYLA LUNARIS",0
2004-08-17,"SYNCHAETA",0
2004-08-17,"DAPHNIA PULICARIA",4.5
2004-08-17,"GASTROPUS HYPTOPUS",0
2004-08-17,"HOLOPEDIUM GIBBERUM",0
2004-08-17,"POLYARTHRA VULGARIS",2.2
2004-08-17,"TRICHOCERCA BIROSTRIS",0
2004-08-17,"CERIODAPHNIA",0
2004-08-17,"GASTROPUS STYLIFER",0
2004-08-17,"DIACYCLOPS THOMASI",0
2004-08-17,"LEPADELLA TRIPTERA",0
2004-08-17,"CONOCHILOIDES",0
2004-08-17,"CONOCHILUS",0
2004-08-17,"DAPHNIA PARVULA",0
2004-08-17,"KELLICOTTIA BOSTONIENSIS",0
2004-08-17,"DAPHNIA MENDOTAE",0
2004-08-17,"KERATELLA HIEMALIS",0
2004-08-17,"ACANTHOCYCLOPS VERNALIS",0
2004-08-17,"FILINIA TERMINALIS",0
2004-08-17,"KERATELLA QUADRATA",0
2004-08-17,"ORTHOCYCLOPS MODESTUS",0
2004-08-17,"TRICHOCERCA",0
2004-08-17,"DAPHNIA",0
2004-08-17,"KELLICOTTIA LONGISPINA",0
2004-08-17,"POLYARTHRA REMATA",0
2004-08-17,"KERATELLA COCHLEARIS",0
2004-08-17,"MONOSTYLA",0
2004-08-17,"LECANE",0
2004-08-17,"TRICHOCERCA MULTICRINIS",0
2004-08-17,"CALANOID",0
2004-08-17,"SKISTODIAPTOMUS OREGONENSIS",0
2004-08-17,"DIAPHANOSOMA BIRGEI",0
2004-08-17,"MESOCYCLOPS EDAX",5.3
2004-08-17,"DIAPHANOSOMA",0
2004-08-17,"ASCOMORPHA OVALIS",0
2004-08-17,"GASTROPUS",0
2004-08-17,"UNKNOWN",0
2004-08-17,"POLYARTHRA",0
2004-08-17,"UNKNOWN ROTIFER",0
2004-08-17,"LECANE INERMIS",0
2004-08-17,"TRICHOCERCA CYLINDRICA",0
2004-08-17,"LECANE MIRA",0
2004-08-17,"MANFREDIUM EUDACTYLOTUM",0
2004-08-17,"KERATELLA CRASSA",0
2004-08-17,"BRACHIONUS",0
2004-08-17,"MONOSTYLA OBTUSA",0
2004-08-17,"KERATELLA",0
2004-08-17,"ASCOMORPHA SALTANS",0
2004-08-17,"EPISCHURA LACUSTRIS",0
2004-08-17,"DAPHNIA AMBIGUA",0
2004-08-17,"LECANE TUDICOLA",0
2004-08-17,"LEPADELLA",0
2004-08-17,"CEPHALODELLA",0
2004-08-17,"NOTOMMATA",0
2004-08-17,"KERATELLA EARLINAE",0
2004-08-17,"KERATELLA TESTUDO",0
2004-08-17,"LEPADELLA ACUMINATA",0
2004-08-17,"EUCHLANIS",0
2004-08-17,"PLOESOMA LENTICULARE",0
2004-08-17,"TRICHOTRIA",0
2004-08-17,"POLYARTHRA MAJOR",0
2004-08-17,"CLADOCERAN",0
2004-08-17,"ENCENTRUM",0
2004-08-17,"SCAPHOLEBERIS",0
2004-08-17,"HOLOPEDIUM",0
2004-08-17,"LEPADELLA PATELLA",0
2004-08-17,"TRICHOCERCA ROUSSELETI",0
2004-08-17,"NOTHOLCA MICHIGANENSIS",0
2004-08-31,"ASCOMORPHA",0
2004-08-31,"ASCOMORPHA ECAUDIS",0
2004-08-31,"BOSMINIDAE",5.6
2004-08-31,"CHYDORUS",0.3
2004-08-31,"KERATELLA TAUROCEPHALA",0.3
2004-08-31,"KERATELLA TICINENSIS",0.3
2004-08-31,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2004-08-31,"ASPLANCHNA",0
2004-08-31,"COPEPOD NAUPLII",11.8
2004-08-31,"CYCLOPOID",0
2004-08-31,"LECANE TENUISETA",0
2004-08-31,"MONOSTYLA LUNARIS",0
2004-08-31,"SYNCHAETA",0
2004-08-31,"DAPHNIA PULICARIA",5.6
2004-08-31,"GASTROPUS HYPTOPUS",0
2004-08-31,"HOLOPEDIUM GIBBERUM",0
2004-08-31,"POLYARTHRA VULGARIS",14.8
2004-08-31,"TRICHOCERCA BIROSTRIS",0
2004-08-31,"CERIODAPHNIA",0
2004-08-31,"GASTROPUS STYLIFER",0
2004-08-31,"DIACYCLOPS THOMASI",0
2004-08-31,"LEPADELLA TRIPTERA",0
2004-08-31,"CONOCHILOIDES",0
2004-08-31,"CONOCHILUS",0
2004-08-31,"DAPHNIA PARVULA",0
2004-08-31,"KELLICOTTIA BOSTONIENSIS",0
2004-08-31,"DAPHNIA MENDOTAE",0
2004-08-31,"KERATELLA HIEMALIS",0
2004-08-31,"ACANTHOCYCLOPS VERNALIS",0
2004-08-31,"FILINIA TERMINALIS",0
2004-08-31,"KERATELLA QUADRATA",0
2004-08-31,"ORTHOCYCLOPS MODESTUS",0
2004-08-31,"TRICHOCERCA",0
2004-08-31,"DAPHNIA",0
2004-08-31,"KELLICOTTIA LONGISPINA",0
2004-08-31,"POLYARTHRA REMATA",0
2004-08-31,"KERATELLA COCHLEARIS",0
2004-08-31,"MONOSTYLA",0
2004-08-31,"LECANE",0
2004-08-31,"TRICHOCERCA MULTICRINIS",0
2004-08-31,"CALANOID",0
2004-08-31,"SKISTODIAPTOMUS OREGONENSIS",0
2004-08-31,"DIAPHANOSOMA BIRGEI",0
2004-08-31,"MESOCYCLOPS EDAX",10.5
2004-08-31,"DIAPHANOSOMA",0
2004-08-31,"ASCOMORPHA OVALIS",0
2004-08-31,"GASTROPUS",0
2004-08-31,"UNKNOWN",0
2004-08-31,"POLYARTHRA",0
2004-08-31,"UNKNOWN ROTIFER",0
2004-08-31,"LECANE INERMIS",0
2004-08-31,"TRICHOCERCA CYLINDRICA",0
2004-08-31,"LECANE MIRA",0
2004-08-31,"MANFREDIUM EUDACTYLOTUM",0
2004-08-31,"KERATELLA CRASSA",0
2004-08-31,"BRACHIONUS",0
2004-08-31,"MONOSTYLA OBTUSA",0
2004-08-31,"KERATELLA",0
2004-08-31,"ASCOMORPHA SALTANS",0
2004-08-31,"EPISCHURA LACUSTRIS",0
2004-08-31,"DAPHNIA AMBIGUA",0
2004-08-31,"LECANE TUDICOLA",0
2004-08-31,"LEPADELLA",0
2004-08-31,"CEPHALODELLA",0
2004-08-31,"NOTOMMATA",0
2004-08-31,"KERATELLA EARLINAE",0
2004-08-31,"KERATELLA TESTUDO",0
2004-08-31,"LEPADELLA ACUMINATA",0
2004-08-31,"EUCHLANIS",0
2004-08-31,"PLOESOMA LENTICULARE",0
2004-08-31,"TRICHOTRIA",0
2004-08-31,"POLYARTHRA MAJOR",0
2004-08-31,"CLADOCERAN",0
2004-08-31,"ENCENTRUM",0
2004-08-31,"SCAPHOLEBERIS",0
2004-08-31,"HOLOPEDIUM",0
2004-08-31,"LEPADELLA PATELLA",0
2004-08-31,"TRICHOCERCA ROUSSELETI",0
2004-08-31,"NOTHOLCA MICHIGANENSIS",0
2004-09-10,"ASCOMORPHA",0
2004-09-10,"ASCOMORPHA ECAUDIS",0
2004-09-10,"BOSMINIDAE",2.2
2004-09-10,"CHYDORUS",0
2004-09-10,"KERATELLA TAUROCEPHALA",0
2004-09-10,"KERATELLA TICINENSIS",0
2004-09-10,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2004-09-10,"ASPLANCHNA",0
2004-09-10,"COPEPOD NAUPLII",6.4
2004-09-10,"CYCLOPOID",0
2004-09-10,"LECANE TENUISETA",0
2004-09-10,"MONOSTYLA LUNARIS",0
2004-09-10,"SYNCHAETA",0
2004-09-10,"DAPHNIA PULICARIA",7.9
2004-09-10,"GASTROPUS HYPTOPUS",0
2004-09-10,"HOLOPEDIUM GIBBERUM",0
2004-09-10,"POLYARTHRA VULGARIS",4.2
2004-09-10,"TRICHOCERCA BIROSTRIS",0
2004-09-10,"CERIODAPHNIA",0
2004-09-10,"GASTROPUS STYLIFER",0
2004-09-10,"DIACYCLOPS THOMASI",0
2004-09-10,"LEPADELLA TRIPTERA",0
2004-09-10,"CONOCHILOIDES",0
2004-09-10,"CONOCHILUS",0
2004-09-10,"DAPHNIA PARVULA",0
2004-09-10,"KELLICOTTIA BOSTONIENSIS",0
2004-09-10,"DAPHNIA MENDOTAE",0
2004-09-10,"KERATELLA HIEMALIS",0
2004-09-10,"ACANTHOCYCLOPS VERNALIS",0
2004-09-10,"FILINIA TERMINALIS",0
2004-09-10,"KERATELLA QUADRATA",0
2004-09-10,"ORTHOCYCLOPS MODESTUS",0
2004-09-10,"TRICHOCERCA",0
2004-09-10,"DAPHNIA",0
2004-09-10,"KELLICOTTIA LONGISPINA",0
2004-09-10,"POLYARTHRA REMATA",0
2004-09-10,"KERATELLA COCHLEARIS",0
2004-09-10,"MONOSTYLA",0
2004-09-10,"LECANE",0
2004-09-10,"TRICHOCERCA MULTICRINIS",0
2004-09-10,"CALANOID",0
2004-09-10,"SKISTODIAPTOMUS OREGONENSIS",0
2004-09-10,"DIAPHANOSOMA BIRGEI",0
2004-09-10,"MESOCYCLOPS EDAX",8.1
2004-09-10,"DIAPHANOSOMA",0
2004-09-10,"ASCOMORPHA OVALIS",0
2004-09-10,"GASTROPUS",0
2004-09-10,"UNKNOWN",0
2004-09-10,"POLYARTHRA",0
2004-09-10,"UNKNOWN ROTIFER",0
2004-09-10,"LECANE INERMIS",0
2004-09-10,"TRICHOCERCA CYLINDRICA",0
2004-09-10,"LECANE MIRA",0
2004-09-10,"MANFREDIUM EUDACTYLOTUM",0
2004-09-10,"KERATELLA CRASSA",0.3
2004-09-10,"BRACHIONUS",0
2004-09-10,"MONOSTYLA OBTUSA",0
2004-09-10,"KERATELLA",0.6
2004-09-10,"ASCOMORPHA SALTANS",0
2004-09-10,"EPISCHURA LACUSTRIS",0
2004-09-10,"DAPHNIA AMBIGUA",0
2004-09-10,"LECANE TUDICOLA",0
2004-09-10,"LEPADELLA",0
2004-09-10,"CEPHALODELLA",0
2004-09-10,"NOTOMMATA",0
2004-09-10,"KERATELLA EARLINAE",0
2004-09-10,"KERATELLA TESTUDO",0
2004-09-10,"LEPADELLA ACUMINATA",0
2004-09-10,"EUCHLANIS",0
2004-09-10,"PLOESOMA LENTICULARE",0
2004-09-10,"TRICHOTRIA",0
2004-09-10,"POLYARTHRA MAJOR",0
2004-09-10,"CLADOCERAN",0
2004-09-10,"ENCENTRUM",0
2004-09-10,"SCAPHOLEBERIS",0
2004-09-10,"HOLOPEDIUM",0
2004-09-10,"LEPADELLA PATELLA",0
2004-09-10,"TRICHOCERCA ROUSSELETI",0
2004-09-10,"NOTHOLCA MICHIGANENSIS",0
2004-10-12,"ASCOMORPHA",0
2004-10-12,"ASCOMORPHA ECAUDIS",0
2004-10-12,"BOSMINIDAE",7.3
2004-10-12,"CHYDORUS",0.3
2004-10-12,"KERATELLA TAUROCEPHALA",0
2004-10-12,"KERATELLA TICINENSIS",0
2004-10-12,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2004-10-12,"ASPLANCHNA",0
2004-10-12,"COPEPOD NAUPLII",0
2004-10-12,"CYCLOPOID",0
2004-10-12,"LECANE TENUISETA",0
2004-10-12,"MONOSTYLA LUNARIS",0.3
2004-10-12,"SYNCHAETA",0
2004-10-12,"DAPHNIA PULICARIA",9
2004-10-12,"GASTROPUS HYPTOPUS",0
2004-10-12,"HOLOPEDIUM GIBBERUM",0
2004-10-12,"POLYARTHRA VULGARIS",40.9
2004-10-12,"TRICHOCERCA BIROSTRIS",0
2004-10-12,"CERIODAPHNIA",0
2004-10-12,"GASTROPUS STYLIFER",0
