lakeid,year4,sampledate,depth,chlor,Genus,CellBioVol,Season
SP,2007,11/12/07,8,2.7,TotalBiovolume,69229.21827,
SP,2007,11/12/07,10,3.6,TotalBiovolume,69229.21827,
SP,2007,11/12/07,12,4.9,TotalBiovolume,69229.21827,
SP,2007,11/12/07,15,2.7,TotalBiovolume,69229.21827,
SP,2007,11/12/07,16.5,3.75,TotalBiovolume,69229.21827,
SP,2008,1/17/08,0,10.5,,,
SP,2008,1/17/08,0,11,,,
SP,2008,1/17/08,3,0.6,,,
SP,2008,1/17/08,5,0.6,,,
SP,2008,1/17/08,8,0.1,,,
SP,2008,1/17/08,10,0.1,,,
SP,2008,1/17/08,12,-0.2,,,
SP,2008,1/17/08,15,0,,,
SP,2008,1/17/08,17,0,,,
SP,2008,3/3/08,0,2.35,TotalBiovolume,7414.250988,
SP,2008,3/3/08,3,0.8,TotalBiovolume,7414.250988,
SP,2008,3/3/08,5,0.4,TotalBiovolume,7414.250988,
SP,2008,3/3/08,8,0.1,TotalBiovolume,7414.250988,
SP,2008,3/3/08,10,0,TotalBiovolume,7414.250988,
SP,2008,3/3/08,12,0,TotalBiovolume,7414.250988,
SP,2008,3/3/08,15,-0.1,TotalBiovolume,7414.250988,
SP,2008,3/27/08,0,2.4,,,
SP,2008,3/27/08,3,2.5,,,
SP,2008,3/27/08,5,0.6,,,
SP,2008,3/27/08,8,0.3,,,
SP,2008,3/27/08,10,0.2,,,
SP,2008,3/27/08,12,0,,,
SP,2008,3/27/08,15,0,,,
SP,2008,3/27/08,18,10.55,,,
SP,2008,5/13/08,0,3.4,TotalBiovolume,101618.1581,
SP,2008,5/13/08,3,3.5,TotalBiovolume,101618.1581,
SP,2008,5/13/08,5,4.2,TotalBiovolume,101618.1581,
SP,2008,5/13/08,8,6.4,TotalBiovolume,101618.1581,
SP,2008,5/13/08,10,4.2,TotalBiovolume,101618.1581,
SP,2008,5/13/08,12,3.5,TotalBiovolume,101618.1581,
SP,2008,5/13/08,16,3.7,TotalBiovolume,101618.1581,
SP,2008,5/13/08,18,2.6,TotalBiovolume,101618.1581,
SP,2008,5/19/08,0,1.6,,,
SP,2008,5/19/08,3,2.7,,,
SP,2008,5/19/08,5,-3.4,,,
SP,2008,5/19/08,8,6,,,
SP,2008,5/19/08,10,2.7,,,
SP,2008,5/19/08,12,3.9,,,
SP,2008,5/19/08,15,3.4,,,
SP,2008,5/19/08,18,2.4,,,
SP,2008,6/2/08,0,1.5,,,
SP,2008,6/2/08,3,2.1,,,
SP,2008,6/2/08,5,2.5,,,
SP,2008,6/2/08,8,3.5,,,
SP,2008,6/2/08,10,8.6,,,
SP,2008,6/2/08,12,18.4,,,
SP,2008,6/2/08,15,8.7,,,
SP,2008,6/2/08,18,11.6,,,
SP,2008,6/18/08,0,1.2,,,
SP,2008,6/18/08,3,1.4,,,
SP,2008,6/18/08,5,1.2,,,
SP,2008,6/18/08,8,0.7,,,
SP,2008,6/18/08,10,7.1,,,
SP,2008,6/18/08,12,17.2,,,
SP,2008,6/18/08,15,10.8,,,
SP,2008,6/18/08,18,14.4,,,
SP,2008,7/1/08,0,1.2,TotalBiovolume,137303.0078,
SP,2008,7/1/08,3,1.1,TotalBiovolume,137303.0078,
SP,2008,7/1/08,5,0.7,TotalBiovolume,137303.0078,
SP,2008,7/1/08,8,2.5,TotalBiovolume,137303.0078,
SP,2008,7/1/08,10,4,TotalBiovolume,137303.0078,
SP,2008,7/1/08,12,10,TotalBiovolume,137303.0078,
SP,2008,7/1/08,15,14.1,TotalBiovolume,137303.0078,
SP,2008,7/1/08,18,20.3,TotalBiovolume,137303.0078,
SP,2008,7/15/08,0,1.5,,,
SP,2008,7/15/08,3,1.1,,,
SP,2008,7/15/08,5,2.2,,,
SP,2008,7/15/08,8,1.8,,,
SP,2008,7/15/08,10,3.1,,,
SP,2008,7/15/08,12,9.1,,,
SP,2008,7/15/08,15,9.55,,,
SP,2008,7/15/08,18,16.1,,,
SP,2008,7/29/08,0,1.2,,,
SP,2008,7/29/08,3,0.7,,,
SP,2008,7/29/08,5,1.7,,,
SP,2008,7/29/08,8,1.9,,,
SP,2008,7/29/08,10,1.5,,,
SP,2008,7/29/08,12,3.6,,,
SP,2008,7/29/08,15,9.4,,,
SP,2008,7/29/08,18,14.55,,,
SP,2008,8/12/08,0,1,,,
SP,2008,8/12/08,3,0.9,,,
SP,2008,8/12/08,5,1.5,,,
SP,2008,8/12/08,8,1.7,,,
SP,2008,8/12/08,10,1.3,,,
SP,2008,8/12/08,12,1.7,,,
SP,2008,8/12/08,15,7.1,,,
SP,2008,8/12/08,18,21.2,,,
SP,2008,8/25/08,0,0.8,TotalBiovolume,72434.45871,
SP,2008,8/25/08,3,0.9,TotalBiovolume,72434.45871,
SP,2008,8/25/08,5,1.3,TotalBiovolume,72434.45871,
SP,2008,8/25/08,8,0.9,TotalBiovolume,72434.45871,
SP,2008,8/25/08,10,1.8,TotalBiovolume,72434.45871,
SP,2008,8/25/08,12,2.3,TotalBiovolume,72434.45871,
SP,2008,8/25/08,15,6.3,TotalBiovolume,72434.45871,
SP,2008,8/25/08,18,20.3,TotalBiovolume,72434.45871,
SP,2008,9/8/08,0,-2.3,,,
SP,2008,9/8/08,3,0,,,
SP,2008,9/8/08,5,0.8,,,
SP,2008,9/8/08,8,1,,,
SP,2008,9/8/08,10,6.75,,,
SP,2008,9/8/08,12,0.5,,,
SP,2008,9/8/08,15,-5,,,
SP,2008,9/8/08,18,7.8,,,
SP,2008,9/23/08,0,2.1,,,
SP,2008,9/23/08,3,1.6,,,
SP,2008,9/23/08,5,1.8,,,
SP,2008,9/23/08,8,2,,,
SP,2008,9/23/08,10,1.6,,,
SP,2008,9/23/08,12,2.6,,,
SP,2008,9/23/08,15,7.5,,,
SP,2008,9/23/08,18,24.5,,,
SP,2008,10/7/08,0,2.2,,,
SP,2008,10/7/08,3,1.4,,,
SP,2008,10/7/08,5,1.6,,,
SP,2008,10/7/08,8,1.65,,,
SP,2008,10/7/08,10,1.6,,,
SP,2008,10/7/08,12,3.7,,,
SP,2008,10/7/08,15,6.2,,,
SP,2008,10/7/08,18,10.7,,,
SP,2008,10/20/08,0,2.6,,,
SP,2008,10/20/08,3,2.4,,,
SP,2008,10/20/08,5,2.4,,,
SP,2008,10/20/08,8,2.4,,,
SP,2008,10/20/08,10,2.3,,,
SP,2008,10/20/08,12,3.3,,,
SP,2008,10/20/08,15,8.9,,,
SP,2008,10/20/08,18,11.3,,,
SP,2008,11/12/08,0,3.6,TotalBiovolume,77010.33942,
SP,2008,11/12/08,3,3.6,TotalBiovolume,77010.33942,
SP,2008,11/12/08,5,3.9,TotalBiovolume,77010.33942,
SP,2008,11/12/08,8,3.9,TotalBiovolume,77010.33942,
SP,2008,11/12/08,10,3.9,TotalBiovolume,77010.33942,
SP,2008,11/12/08,12,4,TotalBiovolume,77010.33942,
SP,2008,11/12/08,15,3.8,TotalBiovolume,77010.33942,
SP,2008,11/12/08,18,3.9,TotalBiovolume,77010.33942,
SP,2009,1/20/09,0,12.6,,,
SP,2009,1/20/09,3,5.8,,,
SP,2009,1/20/09,5,4,,,
SP,2009,1/20/09,8,1.8,,,
SP,2009,1/20/09,10,1.3,,,
SP,2009,1/20/09,12,0.8,,,
SP,2009,1/20/09,15,0.6,,,
SP,2009,1/20/09,18,2.15,,,
SP,2009,2/24/09,0,2.9,TotalBiovolume,56387.25094,
SP,2009,2/24/09,3,5,TotalBiovolume,56387.25094,
SP,2009,2/24/09,5,5.1,TotalBiovolume,56387.25094,
SP,2009,2/24/09,8,2.5,TotalBiovolume,56387.25094,
SP,2009,2/24/09,10,1.7,TotalBiovolume,56387.25094,
SP,2009,2/24/09,12,1.4,TotalBiovolume,56387.25094,
SP,2009,2/24/09,15,0.7,TotalBiovolume,56387.25094,
SP,2009,2/24/09,18,4.6,TotalBiovolume,56387.25094,
SP,2009,3/20/09,0,0.25,,,
SP,2009,3/20/09,3,2.8,,,
SP,2009,3/20/09,5,2.7,,,
SP,2009,3/20/09,8,2.5,,,
SP,2009,3/20/09,10,2.6,,,
SP,2009,3/20/09,12,3.5,,,
SP,2009,3/20/09,15,2.2,,,
SP,2009,3/20/09,18,4.4,,,
SP,2009,4/29/09,0,5.8,TotalBiovolume,324208.1319,
SP,2009,4/29/09,3,4.8,TotalBiovolume,324208.1319,
SP,2009,4/29/09,5,5.4,TotalBiovolume,324208.1319,
SP,2009,4/29/09,8,5,TotalBiovolume,324208.1319,
SP,2009,4/29/09,10,4.9,TotalBiovolume,324208.1319,
SP,2009,4/29/09,12,5.8,TotalBiovolume,324208.1319,
SP,2009,4/29/09,15,5,TotalBiovolume,324208.1319,
SP,2009,4/29/09,17,5.2,TotalBiovolume,324208.1319,
SP,2009,5/13/09,0,2.1,,,
SP,2009,5/13/09,3,2.9,,,
SP,2009,5/13/09,5,2.8,,,
SP,2009,5/13/09,8,3.8,,,
SP,2009,5/13/09,10,9.5,,,
SP,2009,5/13/09,12,9.2,,,
SP,2009,5/13/09,15,6.8,,,
SP,2009,5/13/09,18,4.3,,,
SP,2009,5/27/09,0,1.9,,,
SP,2009,5/27/09,0,1.9,,,
SP,2009,5/27/09,3,1,,,
SP,2009,5/27/09,5,1.6,,,
SP,2009,5/27/09,8,0.5,,,
SP,2009,5/27/09,10,3.3,,,
SP,2009,5/27/09,12,8.7,,,
SP,2009,5/27/09,15,8.3,,,
SP,2009,5/27/09,17,7.5,,,
SP,2009,6/10/09,0,-0.4,,,
SP,2009,6/10/09,3,1.2,,,
SP,2009,6/10/09,5,1.1,,,
SP,2009,6/10/09,8,1,,,
SP,2009,6/10/09,10,2.2,,,
SP,2009,6/10/09,12,4.3,,,
SP,2009,6/10/09,15,10.2,,,
SP,2009,6/10/09,18,7.8,,,
SP,2009,6/25/09,0,0.8,,,
SP,2009,6/25/09,3,0.9,,,
SP,2009,6/25/09,5,0.9,,,
SP,2009,6/25/09,8,0.6,,,
SP,2009,6/25/09,10,1.4,,,
SP,2009,6/25/09,12,2.7,,,
SP,2009,6/25/09,15,11.4,,,
SP,2009,6/25/09,17,5.7,,,
SP,2009,7/9/09,0,0.1,,,
SP,2009,7/9/09,3,-1,,,
SP,2009,7/9/09,5,-0.3,,,
SP,2009,7/9/09,8,0.5,,,
SP,2009,7/9/09,10,-0.2,,,
SP,2009,7/9/09,12,0.15,,,
SP,2009,7/9/09,15,1.5,,,
SP,2009,7/9/09,17,6.7,,,
SP,2009,7/22/09,0,1.1,,,
SP,2009,7/22/09,3,1.3,,,
SP,2009,7/22/09,5,1.8,,,
SP,2009,7/22/09,8,2.1,,,
SP,2009,7/22/09,10,2.1,,,
SP,2009,7/22/09,12,5.35,,,
SP,2009,7/22/09,15,6.2,,,
SP,2009,7/22/09,17,10.4,,,
SP,2009,8/6/09,0,0.9,,,
SP,2009,8/6/09,3,0.9,,,
SP,2009,8/6/09,5,1,,,
SP,2009,8/6/09,8,0.8,,,
SP,2009,8/6/09,10,2.6,,,
SP,2009,8/6/09,12,3.5,,,
SP,2009,8/6/09,15,8.3,,,
SP,2009,8/6/09,17,20.5,,,
SP,2009,8/19/09,0,-0.4,,,
SP,2009,8/19/09,3,-0.8,,,
SP,2009,8/19/09,5,-0.3,,,
SP,2009,8/19/09,8,0.3,,,
SP,2009,8/19/09,10,2,,,
SP,2009,8/19/09,12,3,,,
SP,2009,8/19/09,15,4.1,,,
SP,2009,8/19/09,17,14.3,,,
SP,2009,9/3/09,0,-0.6,,,
SP,2009,9/3/09,3,-0.7,,,
SP,2009,9/3/09,5,-0.8,,,
SP,2009,9/3/09,8,-0.6,,,
SP,2009,9/3/09,10,1,,,
SP,2009,9/3/09,12,3,,,
SP,2009,9/3/09,15,4.6,,,
SP,2009,9/3/09,17,14.5,,,
SP,2009,9/17/09,0,1.4,,,
SP,2009,9/17/09,3,1.8,,,
SP,2009,9/17/09,5,1.7,,,
SP,2009,9/17/09,8,2.5,,,
SP,2009,9/17/09,10,4,,,
SP,2009,9/17/09,12,11.3,,,
SP,2009,9/17/09,15,7,,,
SP,2009,9/17/09,17,30.4,,,
SP,2009,10/1/09,0,1.5,,,
SP,2009,10/1/09,3,1.5,,,
SP,2009,10/1/09,5,1.2,,,
SP,2009,10/1/09,8,1.3,,,
SP,2009,10/1/09,10,1.35,,,
SP,2009,10/1/09,12,4.3,,,
SP,2009,10/1/09,15,8.3,,,
SP,2009,10/1/09,18,7.7,,,
SP,2009,10/14/09,0,2,,,
SP,2009,10/14/09,3,2.3,,,
SP,2009,10/14/09,5,2.3,,,
SP,2009,10/14/09,8,2,,,
SP,2009,10/14/09,10,1.9,,,
SP,2009,10/14/09,12,2,,,
SP,2009,10/14/09,15,14.15,,,
SP,2009,10/14/09,17,10.5,,,
SP,2009,10/29/09,0,2.7,,,
SP,2009,10/29/09,3,2.4,,,
SP,2009,10/29/09,5,2.2,,,
SP,2009,10/29/09,8,2.1,,,
SP,2009,10/29/09,10,2.5,,,
SP,2009,10/29/09,12,4.2,,,
SP,2009,10/29/09,15,1.9,,,
SP,2009,10/29/09,18,10.55,,,
SP,2009,11/11/09,0,3.15,,,
SP,2009,11/11/09,3,3,,,
SP,2009,11/11/09,5,2.7,,,
SP,2009,11/11/09,8,2.6,,,
SP,2009,11/11/09,10,2.6,,,
SP,2009,11/11/09,12,3,,,
SP,2009,11/11/09,15,2.2,,,
SP,2009,11/11/09,18,2.7,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
