"sampledate","species_code","species_name","lakeid","density","individuals_measured","avg_length"
1999-11-10,63004,"POLYARTHRA REMATA","SP",0.5,NA,NA
1999-11-10,69915,"UNKNOWN",NA,0,NA,NA
1999-11-10,60900,"CONOCHILUS","SP",13.3,NA,NA
1999-11-10,69935,"",NA,0,NA,NA
1999-11-10,69936,"",NA,0,NA,NA
1999-11-10,61402,"FILINIA TERMINALIS","SP",11.1,NA,NA
1999-11-10,61502,"GASTROPUS STYLIFER",NA,0,NA,NA
1999-11-10,69990,"",NA,0,NA,NA
1999-11-10,69991,"",NA,0,NA,NA
1999-11-10,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
1999-11-10,69932,"",NA,0,NA,NA
1999-11-10,20300,"DIACYCLOPS",NA,0,NA,NA
1999-11-10,70057,"",NA,0,NA,NA
1999-11-10,70058,"",NA,0,NA,NA
1999-11-10,70059,"",NA,0,NA,NA
1999-11-10,70060,"",NA,0,NA,NA
1999-11-10,30400,"DIAPTOMID",NA,0,NA,NA
1999-11-10,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
1999-11-10,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
1999-11-10,70061,"",NA,0,NA,NA
1999-11-10,70062,"",NA,0,NA,NA
1999-11-10,70063,"",NA,0,NA,NA
1999-11-10,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
1999-11-10,60200,"ASCOMORPHA",NA,0,NA,NA
1999-11-10,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
1999-11-10,69928,"UNKNOWN",NA,0,NA,NA
1999-11-10,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
1999-11-10,69930,"UNKNOWN",NA,0,NA,NA
1999-11-10,69931,"UNKNOWN",NA,0,NA,NA
1999-11-10,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
1999-11-10,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
1999-11-10,69921,"UNKNOWN",NA,0,NA,NA
1999-11-10,61807,"KERATELLA SERRULATA",NA,0,NA,NA
1999-11-10,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
1999-11-10,51102,"DAPHNIA DUBIA",NA,0,NA,NA
1999-11-10,69922,"UNKNOWN",NA,0,NA,NA
1999-11-10,61809,"KERATELLA TESTUDO",NA,0,NA,NA
1999-11-10,69918,"UNKNOWN",NA,0,NA,NA
1999-11-10,60100,"ANURAEOPSIS",NA,0,NA,NA
1999-11-10,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
1999-11-10,69919,"UNKNOWN",NA,0,NA,NA
1999-11-10,69920,"UNKNOWN",NA,0,NA,NA
1999-11-10,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
1999-11-10,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
1999-11-10,70029,"UNKNOWN",NA,0,NA,NA
1999-11-10,70030,"UNKNOWN",NA,0,NA,NA
1999-11-10,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
1999-11-10,69958,"UNKNOWN",NA,0,NA,NA
1999-11-10,60600,"COLLOTHECA",NA,0,NA,NA
1999-11-10,61911,"LECANE MIRA",NA,0,NA,NA
1999-11-10,70028,"UNKNOWN",NA,0,NA,NA
1999-11-10,60201,"ASCOMORPHA ECAUDIS","SP",2.7,NA,NA
1999-11-10,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
1999-11-10,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
1999-11-10,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
1999-11-10,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
1999-11-10,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
1999-11-10,50300,"ALONA",NA,0,NA,NA
1999-11-10,60500,"CEPHALODELLA",NA,0,NA,NA
1999-11-10,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
1999-11-10,61300,"EUCHLANIS",NA,0,NA,NA
1999-11-10,63700,"TRICHOTRIA",NA,0,NA,NA
1999-11-10,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
1999-11-10,61918,"LECANE TENUISETA",NA,0,NA,NA
1999-11-10,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
1999-11-10,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
1999-11-10,51105,"DAPHNIA PARVULA",NA,0,NA,NA
1999-11-10,62000,"LEPADELLA",NA,0,NA,NA
1999-11-10,50900,"CERIODAPHNIA",NA,0,NA,NA
2000-02-22,10000,"COPEPOD NAUPLII","SP",1.6,NA,NA
2000-02-22,20000,"CYCLOPOID",NA,0,NA,NA
2000-02-22,20302,"DIACYCLOPS THOMASI","SP",0.5,NA,NA
2000-02-22,30000,"CALANOID",NA,0,NA,NA
2000-02-22,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
2000-02-22,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
2000-02-22,51103,"DAPHNIA MENDOTAE",NA,0,NA,NA
2000-02-22,51104,"DAPHNIA LONGIREMIS",NA,0,NA,NA
2000-02-22,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
2000-02-22,51800,"HOLOPEDIUM",NA,0,NA,NA
2000-02-22,60300,"ASPLANCHNA",NA,0,NA,NA
2000-02-22,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
2000-02-22,61400,"FILINIA",NA,0,NA,NA
2000-02-22,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
2000-02-22,61702,"KELLICOTTIA LONGISPINA","SP",71.6,NA,NA
2000-02-22,61801,"KERATELLA COCHLEARIS","SP",25.4,NA,NA
2000-02-22,61805,"KERATELLA HIEMALIS","SP",6.9,NA,NA
2000-02-22,61806,"KERATELLA QUADRATA","SP",0.5,NA,NA
2000-02-22,61900,"LECANE",NA,0,NA,NA
2000-02-22,61904,"LECANE INERMIS",NA,0,NA,NA
2000-02-22,63001,"POLYARTHRA DOLICHOPTERA",NA,0,NA,NA
2000-02-22,63005,"POLYARTHRA VULGARIS","SP",37.6,NA,NA
2000-02-22,69934,"",NA,0,NA,NA
2000-02-22,50000,"CLADOCERAN",NA,0,NA,NA
2000-02-22,51100,"DAPHNIA",NA,0,NA,NA
2000-02-22,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
2000-02-22,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
2000-02-22,61803,"KERATELLA CRASSA","SP",8,NA,NA
2000-02-22,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
2000-02-22,63000,"POLYARTHRA",NA,0,NA,NA
2000-02-22,63400,"SYNCHAETA","SP",6.4,NA,NA
2000-02-22,69901,"",NA,0,NA,NA
2000-02-22,69902,"",NA,0,NA,NA
2000-02-22,70038,"",NA,0,NA,NA
2000-02-22,50700,"BOSMINIDAE",NA,0,NA,NA
2000-02-22,51200,"DIAPHANOSOMA",NA,0,NA,NA
2000-02-22,70051,"",NA,0,NA,NA
2000-02-22,60700,"COLURELLA",NA,0,NA,NA
2000-02-22,70039,"",NA,0,NA,NA
2000-02-22,70065,"",NA,0,NA,NA
2000-02-22,51000,"CHYDORUS",NA,0,NA,NA
2000-02-22,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
2000-02-22,60800,"CONOCHILOIDES",NA,0,NA,NA
2000-02-22,61500,"GASTROPUS",NA,0,NA,NA
2000-02-22,62700,"NOTOMMATA",NA,0,NA,NA
2000-02-22,62900,"PLOESOMA",NA,0,NA,NA
2000-02-22,63003,"POLYARTHRA MAJOR",NA,0,NA,NA
2000-02-22,63600,"TRICHOCERCA",NA,0,NA,NA
2000-02-22,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
2000-02-22,70064,"",NA,0,NA,NA
2000-02-22,62400,"MONOSTYLA",NA,0,NA,NA
2000-02-22,70041,"",NA,0,NA,NA
2000-02-22,70052,"",NA,0,NA,NA
2000-02-22,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",NA,0,NA,NA
2000-02-22,61804,"KERATELLA EARLINAE","SP",42.4,NA,NA
2000-02-22,63004,"POLYARTHRA REMATA",NA,0,NA,NA
2000-02-22,69915,"UNKNOWN",NA,0,NA,NA
2000-02-22,60900,"CONOCHILUS","SP",4.2,NA,NA
2000-02-22,69935,"",NA,0,NA,NA
2000-02-22,69936,"",NA,0,NA,NA
2000-02-22,61402,"FILINIA TERMINALIS","SP",8,NA,NA
2000-02-22,61502,"GASTROPUS STYLIFER",NA,0,NA,NA
2000-02-22,69990,"",NA,0,NA,NA
2000-02-22,69991,"",NA,0,NA,NA
2000-02-22,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
2000-02-22,69932,"",NA,0,NA,NA
2000-02-22,20300,"DIACYCLOPS",NA,0,NA,NA
2000-02-22,70057,"",NA,0,NA,NA
2000-02-22,70058,"",NA,0,NA,NA
2000-02-22,70059,"",NA,0,NA,NA
2000-02-22,70060,"",NA,0,NA,NA
2000-02-22,30400,"DIAPTOMID",NA,0,NA,NA
2000-02-22,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
2000-02-22,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
2000-02-22,70061,"",NA,0,NA,NA
2000-02-22,70062,"",NA,0,NA,NA
2000-02-22,70063,"",NA,0,NA,NA
2000-02-22,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
2000-02-22,60200,"ASCOMORPHA",NA,0,NA,NA
2000-02-22,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
2000-02-22,69928,"UNKNOWN",NA,0,NA,NA
2000-02-22,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
2000-02-22,69930,"UNKNOWN",NA,0,NA,NA
2000-02-22,69931,"UNKNOWN",NA,0,NA,NA
2000-02-22,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
2000-02-22,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
2000-02-22,69921,"UNKNOWN",NA,0,NA,NA
2000-02-22,61807,"KERATELLA SERRULATA",NA,0,NA,NA
2000-02-22,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
2000-02-22,51102,"DAPHNIA DUBIA",NA,0,NA,NA
2000-02-22,69922,"UNKNOWN",NA,0,NA,NA
2000-02-22,61809,"KERATELLA TESTUDO",NA,0,NA,NA
2000-02-22,69918,"UNKNOWN",NA,0,NA,NA
2000-02-22,60100,"ANURAEOPSIS",NA,0,NA,NA
2000-02-22,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
2000-02-22,69919,"UNKNOWN",NA,0,NA,NA
2000-02-22,69920,"UNKNOWN",NA,0,NA,NA
2000-02-22,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
2000-02-22,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
2000-02-22,70029,"UNKNOWN",NA,0,NA,NA
2000-02-22,70030,"UNKNOWN",NA,0,NA,NA
2000-02-22,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
2000-02-22,69958,"UNKNOWN",NA,0,NA,NA
2000-02-22,60600,"COLLOTHECA",NA,0,NA,NA
2000-02-22,61911,"LECANE MIRA",NA,0,NA,NA
2000-02-22,70028,"UNKNOWN",NA,0,NA,NA
2000-02-22,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
2000-02-22,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
2000-02-22,88888,"UNKNOWN ROTIFER","SP",1.1,NA,NA
2000-02-22,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
2000-02-22,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
2000-02-22,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
2000-02-22,50300,"ALONA",NA,0,NA,NA
2000-02-22,60500,"CEPHALODELLA",NA,0,NA,NA
2000-02-22,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
2000-02-22,61300,"EUCHLANIS",NA,0,NA,NA
2000-02-22,63700,"TRICHOTRIA",NA,0,NA,NA
2000-02-22,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
2000-02-22,61918,"LECANE TENUISETA",NA,0,NA,NA
2000-02-22,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
2000-02-22,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
2000-02-22,51105,"DAPHNIA PARVULA",NA,0,NA,NA
2000-02-22,62000,"LEPADELLA",NA,0,NA,NA
2000-02-22,50900,"CERIODAPHNIA",NA,0,NA,NA
2000-04-06,10000,"COPEPOD NAUPLII","SP",12.2,NA,NA
2000-04-06,20000,"CYCLOPOID","SP",0.5,NA,NA
2000-04-06,20302,"DIACYCLOPS THOMASI",NA,0,NA,NA
2000-04-06,30000,"CALANOID",NA,0,NA,NA
2000-04-06,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
2000-04-06,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
2000-04-06,51103,"DAPHNIA MENDOTAE",NA,0,NA,NA
2000-04-06,51104,"DAPHNIA LONGIREMIS",NA,0,NA,NA
2000-04-06,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
2000-04-06,51800,"HOLOPEDIUM",NA,0,NA,NA
2000-04-06,60300,"ASPLANCHNA",NA,0,NA,NA
2000-04-06,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
2000-04-06,61400,"FILINIA",NA,0,NA,NA
2000-04-06,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
2000-04-06,61702,"KELLICOTTIA LONGISPINA","SP",96.5,NA,NA
2000-04-06,61801,"KERATELLA COCHLEARIS","SP",25.4,NA,NA
2000-04-06,61805,"KERATELLA HIEMALIS","SP",49.8,NA,NA
2000-04-06,61806,"KERATELLA QUADRATA","SP",1.1,NA,NA
2000-04-06,61900,"LECANE",NA,0,NA,NA
2000-04-06,61904,"LECANE INERMIS",NA,0,NA,NA
2000-04-06,63001,"POLYARTHRA DOLICHOPTERA","SP",44.5,NA,NA
2000-04-06,63005,"POLYARTHRA VULGARIS","SP",10.6,NA,NA
2000-04-06,69934,"",NA,0,NA,NA
2000-04-06,50000,"CLADOCERAN",NA,0,NA,NA
2000-04-06,51100,"DAPHNIA",NA,0,NA,NA
2000-04-06,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
2000-04-06,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
2000-04-06,61803,"KERATELLA CRASSA","SP",2.7,NA,NA
2000-04-06,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
2000-04-06,63000,"POLYARTHRA",NA,0,NA,NA
2000-04-06,63400,"SYNCHAETA","SP",5.3,NA,NA
2000-04-06,69901,"",NA,0,NA,NA
2000-04-06,69902,"",NA,0,NA,NA
2000-04-06,70038,"",NA,0,NA,NA
2000-04-06,50700,"BOSMINIDAE",NA,0,NA,NA
2000-04-06,51200,"DIAPHANOSOMA",NA,0,NA,NA
2000-04-06,70051,"",NA,0,NA,NA
2000-04-06,60700,"COLURELLA",NA,0,NA,NA
2000-04-06,70039,"",NA,0,NA,NA
2000-04-06,70065,"",NA,0,NA,NA
2000-04-06,51000,"CHYDORUS",NA,0,NA,NA
2000-04-06,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
2000-04-06,60800,"CONOCHILOIDES",NA,0,NA,NA
2000-04-06,61500,"GASTROPUS",NA,0,NA,NA
2000-04-06,62700,"NOTOMMATA",NA,0,NA,NA
2000-04-06,62900,"PLOESOMA",NA,0,NA,NA
2000-04-06,63003,"POLYARTHRA MAJOR",NA,0,NA,NA
2000-04-06,63600,"TRICHOCERCA",NA,0,NA,NA
2000-04-06,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
2000-04-06,70064,"",NA,0,NA,NA
2000-04-06,62400,"MONOSTYLA",NA,0,NA,NA
2000-04-06,70041,"",NA,0,NA,NA
2000-04-06,70052,"",NA,0,NA,NA
2000-04-06,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",NA,0,NA,NA
2000-04-06,61804,"KERATELLA EARLINAE","SP",58.3,NA,NA
2000-04-06,63004,"POLYARTHRA REMATA",NA,0,NA,NA
2000-04-06,69915,"UNKNOWN",NA,0,NA,NA
2000-04-06,60900,"CONOCHILUS","SP",31.8,NA,NA
2000-04-06,69935,"",NA,0,NA,NA
2000-04-06,69936,"",NA,0,NA,NA
2000-04-06,61402,"FILINIA TERMINALIS","SP",32.9,NA,NA
2000-04-06,61502,"GASTROPUS STYLIFER",NA,0,NA,NA
2000-04-06,69990,"",NA,0,NA,NA
2000-04-06,69991,"",NA,0,NA,NA
2000-04-06,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
2000-04-06,69932,"",NA,0,NA,NA
2000-04-06,20300,"DIACYCLOPS",NA,0,NA,NA
2000-04-06,70057,"",NA,0,NA,NA
2000-04-06,70058,"",NA,0,NA,NA
2000-04-06,70059,"",NA,0,NA,NA
2000-04-06,70060,"",NA,0,NA,NA
2000-04-06,30400,"DIAPTOMID",NA,0,NA,NA
2000-04-06,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
2000-04-06,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
2000-04-06,70061,"",NA,0,NA,NA
2000-04-06,70062,"",NA,0,NA,NA
2000-04-06,70063,"",NA,0,NA,NA
2000-04-06,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
2000-04-06,60200,"ASCOMORPHA",NA,0,NA,NA
2000-04-06,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
2000-04-06,69928,"UNKNOWN",NA,0,NA,NA
2000-04-06,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
2000-04-06,69930,"UNKNOWN",NA,0,NA,NA
2000-04-06,69931,"UNKNOWN",NA,0,NA,NA
2000-04-06,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
2000-04-06,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
2000-04-06,69921,"UNKNOWN",NA,0,NA,NA
2000-04-06,61807,"KERATELLA SERRULATA",NA,0,NA,NA
2000-04-06,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
2000-04-06,51102,"DAPHNIA DUBIA",NA,0,NA,NA
2000-04-06,69922,"UNKNOWN",NA,0,NA,NA
2000-04-06,61809,"KERATELLA TESTUDO",NA,0,NA,NA
2000-04-06,69918,"UNKNOWN",NA,0,NA,NA
2000-04-06,60100,"ANURAEOPSIS",NA,0,NA,NA
2000-04-06,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
2000-04-06,69919,"UNKNOWN",NA,0,NA,NA
2000-04-06,69920,"UNKNOWN",NA,0,NA,NA
2000-04-06,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
2000-04-06,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
2000-04-06,70029,"UNKNOWN",NA,0,NA,NA
2000-04-06,70030,"UNKNOWN",NA,0,NA,NA
2000-04-06,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
2000-04-06,69958,"UNKNOWN",NA,0,NA,NA
2000-04-06,60600,"COLLOTHECA",NA,0,NA,NA
2000-04-06,61911,"LECANE MIRA",NA,0,NA,NA
2000-04-06,70028,"UNKNOWN",NA,0,NA,NA
2000-04-06,60201,"ASCOMORPHA ECAUDIS","SP",16.4,NA,NA
2000-04-06,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
2000-04-06,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
2000-04-06,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
2000-04-06,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
2000-04-06,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
2000-04-06,50300,"ALONA",NA,0,NA,NA
2000-04-06,60500,"CEPHALODELLA",NA,0,NA,NA
2000-04-06,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
2000-04-06,61300,"EUCHLANIS",NA,0,NA,NA
2000-04-06,63700,"TRICHOTRIA",NA,0,NA,NA
2000-04-06,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
2000-04-06,61918,"LECANE TENUISETA",NA,0,NA,NA
2000-04-06,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
2000-04-06,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
2000-04-06,51105,"DAPHNIA PARVULA",NA,0,NA,NA
2000-04-06,62000,"LEPADELLA",NA,0,NA,NA
2000-04-06,50900,"CERIODAPHNIA",NA,0,NA,NA
2000-05-30,10000,"COPEPOD NAUPLII","SP",17,NA,NA
2000-05-30,20000,"CYCLOPOID",NA,0,NA,NA
2000-05-30,20302,"DIACYCLOPS THOMASI",NA,0,NA,NA
2000-05-30,30000,"CALANOID",NA,0,NA,NA
2000-05-30,30402,"LEPTODIAPTOMUS MINUTUS","SP",4.2,NA,NA
2000-05-30,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
2000-05-30,51103,"DAPHNIA MENDOTAE",NA,0,NA,NA
2000-05-30,51104,"DAPHNIA LONGIREMIS","SP",5.8,NA,NA
2000-05-30,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
2000-05-30,51800,"HOLOPEDIUM",NA,0,NA,NA
2000-05-30,60300,"ASPLANCHNA","SP",2.1,NA,NA
2000-05-30,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
2000-05-30,61400,"FILINIA",NA,0,NA,NA
2000-05-30,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
2000-05-30,61702,"KELLICOTTIA LONGISPINA","SP",210.9,NA,NA
2000-05-30,61801,"KERATELLA COCHLEARIS","SP",9.5,NA,NA
2000-05-30,61805,"KERATELLA HIEMALIS","SP",3.2,NA,NA
2000-05-30,61806,"KERATELLA QUADRATA","SP",6.4,NA,NA
2000-05-30,61900,"LECANE",NA,0,NA,NA
2000-05-30,61904,"LECANE INERMIS",NA,0,NA,NA
2000-05-30,63001,"POLYARTHRA DOLICHOPTERA","SP",54.1,NA,NA
2000-05-30,63005,"POLYARTHRA VULGARIS","SP",33.9,NA,NA
2000-05-30,69934,"",NA,0,NA,NA
2000-05-30,50000,"CLADOCERAN",NA,0,NA,NA
2000-05-30,51100,"DAPHNIA",NA,0,NA,NA
2000-05-30,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
2000-05-30,51801,"HOLOPEDIUM GIBBERUM","SP",0.5,NA,NA
2000-05-30,61803,"KERATELLA CRASSA","SP",5.3,NA,NA
2000-05-30,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
2000-05-30,63000,"POLYARTHRA",NA,0,NA,NA
2000-05-30,63400,"SYNCHAETA","SP",1.1,NA,NA
2000-05-30,69901,"",NA,0,NA,NA
2000-05-30,69902,"",NA,0,NA,NA
2000-05-30,70038,"",NA,0,NA,NA
2000-05-30,50700,"BOSMINIDAE","SP",19.6,NA,NA
2000-05-30,51200,"DIAPHANOSOMA",NA,0,NA,NA
2000-05-30,70051,"",NA,0,NA,NA
2000-05-30,60700,"COLURELLA",NA,0,NA,NA
2000-05-30,70039,"",NA,0,NA,NA
2000-05-30,70065,"",NA,0,NA,NA
2000-05-30,51000,"CHYDORUS","SP",1.1,NA,NA
2000-05-30,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
2000-05-30,60800,"CONOCHILOIDES",NA,0,NA,NA
2000-05-30,61500,"GASTROPUS",NA,0,NA,NA
2000-05-30,62700,"NOTOMMATA",NA,0,NA,NA
2000-05-30,62900,"PLOESOMA",NA,0,NA,NA
2000-05-30,63003,"POLYARTHRA MAJOR",NA,0,NA,NA
2000-05-30,63600,"TRICHOCERCA",NA,0,NA,NA
2000-05-30,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
2000-05-30,70064,"",NA,0,NA,NA
2000-05-30,62400,"MONOSTYLA",NA,0,NA,NA
2000-05-30,70041,"",NA,0,NA,NA
2000-05-30,70052,"",NA,0,NA,NA
2000-05-30,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",NA,0,NA,NA
2000-05-30,61804,"KERATELLA EARLINAE","SP",164.3,NA,NA
2000-05-30,63004,"POLYARTHRA REMATA",NA,0,NA,NA
2000-05-30,69915,"UNKNOWN",NA,0,NA,NA
2000-05-30,60900,"CONOCHILUS","SP",90.1,NA,NA
2000-05-30,69935,"",NA,0,NA,NA
2000-05-30,69936,"",NA,0,NA,NA
2000-05-30,61402,"FILINIA TERMINALIS","SP",28.6,NA,NA
2000-05-30,61502,"GASTROPUS STYLIFER",NA,0,NA,NA
2000-05-30,69990,"",NA,0,NA,NA
2000-05-30,69991,"",NA,0,NA,NA
2000-05-30,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
2000-05-30,69932,"",NA,0,NA,NA
2000-05-30,20300,"DIACYCLOPS",NA,0,NA,NA
2000-05-30,70057,"",NA,0,NA,NA
2000-05-30,70058,"",NA,0,NA,NA
2000-05-30,70059,"",NA,0,NA,NA
2000-05-30,70060,"",NA,0,NA,NA
2000-05-30,30400,"DIAPTOMID",NA,0,NA,NA
2000-05-30,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
2000-05-30,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
2000-05-30,70061,"",NA,0,NA,NA
2000-05-30,70062,"",NA,0,NA,NA
2000-05-30,70063,"",NA,0,NA,NA
2000-05-30,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
2000-05-30,60200,"ASCOMORPHA",NA,0,NA,NA
2000-05-30,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
2000-05-30,69928,"UNKNOWN",NA,0,NA,NA
2000-05-30,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
2000-05-30,69930,"UNKNOWN",NA,0,NA,NA
2000-05-30,69931,"UNKNOWN",NA,0,NA,NA
2000-05-30,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
2000-05-30,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
2000-05-30,69921,"UNKNOWN",NA,0,NA,NA
2000-05-30,61807,"KERATELLA SERRULATA",NA,0,NA,NA
2000-05-30,20101,"ACANTHOCYCLOPS VERNALIS","SP",4.7,NA,NA
2000-05-30,51102,"DAPHNIA DUBIA",NA,0,NA,NA
2000-05-30,69922,"UNKNOWN",NA,0,NA,NA
2000-05-30,61809,"KERATELLA TESTUDO",NA,0,NA,NA
2000-05-30,69918,"UNKNOWN",NA,0,NA,NA
2000-05-30,60100,"ANURAEOPSIS",NA,0,NA,NA
2000-05-30,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
2000-05-30,69919,"UNKNOWN",NA,0,NA,NA
2000-05-30,69920,"UNKNOWN",NA,0,NA,NA
2000-05-30,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
2000-05-30,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
2000-05-30,70029,"UNKNOWN",NA,0,NA,NA
2000-05-30,70030,"UNKNOWN",NA,0,NA,NA
2000-05-30,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
2000-05-30,69958,"UNKNOWN",NA,0,NA,NA
2000-05-30,60600,"COLLOTHECA",NA,0,NA,NA
2000-05-30,61911,"LECANE MIRA",NA,0,NA,NA
2000-05-30,70028,"UNKNOWN",NA,0,NA,NA
2000-05-30,60201,"ASCOMORPHA ECAUDIS","SP",2.1,NA,NA
2000-05-30,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
2000-05-30,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
2000-05-30,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
