"sampledate.x","wtemp","o2","o2sat","cond","frlight","chlor.int","phaeo","ph","phair","alk","dic","tic","doc","toc","no3no2","no2","nh4","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm","cl","so4","ca","mg","na","k","fe","mn","chlDate","chlor.surf","datePlus1","dateMinus1","year4","daynum","avsnow","totice","whiteice","blueice","sampledate","Genus.x","CellBioVol.x","bv.datePlus1","bv.dateMinus1","Genus.y","CellBioVol.y"
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Segmented Green",2878.4523
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Gomphoneis",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Gloeocapsa",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Mallomonas",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Cyclotella",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Nitzschia",102.375
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Synura",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Discostella",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Anabaena",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Chroococcus",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Planktolyngabia",5026.548246
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Staurosira",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Chroococcus cf. kidneys",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Cosmarium",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Planktothrix",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Small Chroococcus",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Long thin rod",0
2008-11-12,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,2008-11-12,3.6,2008-11-13,2008-11-11,NA,NA,NA,NA,NA,NA,2008-11-12,"TotalBiovolume",77010.33942,2008-11-13,2008-11-11,"Aphanothece bacilloidea",0
2009-01-20,2.75,11.37,88.71,NA,NA,4.07,0.84,7.4,7.52,NA,10.72,10.83,3.3,3.19,15.64,NA,287.44,390.75,182.7,10.39,7.27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2009-01-20,12.6,2009-01-21,2009-01-19,2009,20,17.8,45,6,39,NA,NA,NA,NA,NA,NA,NA
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Cf. Komvophoron / Trichormus",3511.326407
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Cryptomonad",3319.0018
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Cyclostephanos",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Limnothrix",282.13855
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Lindavia",488.6505124
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Microcystis",12.62583092
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Naked Dinoflagellate",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Peanut",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"TotalBiovolume",56387.25094
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,NA,0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Armored Dinoflagellate",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Cf. Planktolyngabia",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Cocconeis",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Rhoicosphenia",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Diatoma mesodon",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Dinobryon",31968.697
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Elakatothrix",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Navicula",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Sellaphora",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Asterionella",8183.801247
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Asterocapsa",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Cyanobacteria",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Fragilaria",6845.41
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Nostoc",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Cf. Cavinula",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Merismopedia",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Diploneis",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Encyonema",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Planothidium",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Cf. Coelosphaerium",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Hippodonta",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Epithemia",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Euglena",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Placoneis",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Tetraedron victoriae",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Flagellated Green",1483.58269
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Aulacoseira",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Pseudostaurosira",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Stauroforma",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Stephanodiscus",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Tabellaria",0
2009-02-24,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,2009-02-24,2.9,2009-02-25,2009-02-23,2009,55,3.6,55,9,46,2009-02-24,"TotalBiovolume",56387.25094,2009-02-25,2009-02-23,"Achnanthidium",0
