raw_id,lakeid,year4,sampledate,sta,depth_range,division,taxa_name,gald,relative_total_biovolume,genus,cells_per_nu,nu_per_ml,cells_per_ml,biovolume_conc,biomass_conc,taxa_id
986,SP,2013,2013-8-5,,0m,Cryptophyta,Rhodomonas minuta,12,0.255408,Rhodomonas,1,21.1731,21.1731,1995.5176,0.00199552,3041
987,SP,2013,2013-8-5,,0m,Cryptophyta,Rhodomonas minuta,8,0.408652,Rhodomonas,1,95.2789,95.2789,3192.8254,0.00319283,3043
988,SP,2013,2013-8-5,,0m,Cyanophyta,Aphanocapsa delicatissima,10,0.014189,Aphanocapsa,20,10.5865,211.7309,110.8623,0.00011086,4054
989,SP,2013,2013-8-5,,0m,Cyanophyta,Aphanocapsa elachista,17,0.067044,Aphanocapsa,14,21.1731,296.4233,523.8224,0.00052382,4051
990,SP,2013,2013-8-5,,0m,Cyanophyta,Aphanocapsa holsatica,40,0.113515,Aphanocapsa,80,21.1731,1693.8476,886.8965,0.0008869,1000545
991,SP,2013,2013-8-5,,0m,Cyanophyta,Aphanothece nidulans,32.5,0.141893,Aphanothece,25,42.3462,1058.6547,1108.619,0.00110862,4062
992,SP,2013,2013-8-5,,0m,Cyanophyta,Arthrospira ,80,0.476761,Arthrospira,11.2,21.1731,237.1387,3724.9656,0.00372497,4070
993,SP,2013,2013-8-5,,0m,Cyanophyta,Cyanogranis ferruginea,10,0.00218,Cyanogranis,4,10.5865,42.3462,17.0285,0.00001703,10651
994,SP,2013,2013-8-5,,0m,Cyanophyta,Merismopedia warmingiana,8,0.001419,Merismopedia,8,10.5865,84.6924,11.0862,0.00001109,4166
995,SP,2013,2013-8-5,,0m,Cyanophyta,Pseudanabaena limnetica,40.6667,0.292122,Pseudanabaena,10.1667,31.7596,322.8908,2282.3717,0.00228237,4172
996,SP,2013,2013-8-5,,0m,Cyanophyta,Rhabdoderma lineare,40,0.017027,Rhabdoderma,32,31.7596,1016.3085,133.0348,0.00013303,4573
997,SP,2013,2013-8-5,,0m,Cyanophyta,Synechococcus elongatus,2,0.068109,Synechococcus,1,508.1543,508.1543,532.1392,0.00053214,4321
998,SP,2013,2013-8-5,,0m,Cyanophyta,Synechocystis ,1.5,0.100563,Synechocystis,1,444.635,444.635,785.7145,0.00078571,4285
999,SP,2013,2013-8-5,,0m,Cyanophyta,Synechocystis ,2,0.045406,Synechocystis,1,84.6924,84.6924,354.7594,0.00035476,1000513
1000,SP,2013,2013-8-5,,0m,Euglenophyta,Trachelomonas volvocina,16,0.666062,Trachelomonas,1,5.7517,5.7517,5203.9916,0.00520399,5047
1001,SP,2013,2013-8-5,,0m,Haptophyta,Chrysochromulina parva,4,4.917448,Chrysochromulina,1,1270.3857,1270.3857,38420.401,0.0384204,1731
1002,SP,2013,2013-11-13,,0m,Bacillariophyta,Asterionella formosa,64,0.13323,Asterionella,2,0.6391,1.2781,169.6238,0.00016962,1021
1003,SP,2013,2013-11-13,,0m,Bacillariophyta,Cyclotella atomus,4,13.375183,Cyclotella,1,677.539,677.539,17028.3851,0.01702839,9856
1004,SP,2013,2013-11-13,,0m,Bacillariophyta,Cyclotella hakanssoniae,4.7143,6.67407,Cyclotella,1,201.1444,201.1444,8496.9831,0.00849698,1000073
1005,SP,2013,2013-11-13,,0m,Bacillariophyta,Fragilaria delicatissima,176,1.413544,Fragilaria,1,0.6391,0.6391,1799.6347,0.00179963,1314
1006,SP,2013,2013-11-13,,0m,Bacillariophyta,Lindavia intermedia,24,2.725033,Lindavia,1,0.6391,0.6391,3469.3276,0.00346933,1000936
1007,SP,2013,2013-11-13,,0m,Bacillariophyta,Nitzschia linearis,128,1.614835,Nitzschia,1,0.6391,0.6391,2055.8979,0.0020559,9118
1008,SP,2013,2013-11-13,,0m,Bacillariophyta,Surirella visurgis,72,2.043777,Surirella,1,0.6391,0.6391,2601.9958,0.002602,9318
1009,SP,2013,2013-11-13,,0m,Chlorophyta,Chlorococcaceae,2.6667,0.26994,,1,31.7596,31.7596,343.6711,0.00034367,2683
1010,SP,2013,2013-11-13,,0m,Chlorophyta,Chlamydomonas ,6,1.531882,Chlamydomonas,1,21.1731,21.1731,1950.2855,0.00195029,2080
1011,SP,2013,2013-11-13,,0m,Chlorophyta,Monoraphidium capricornutum,4,0.06495,Monoraphidium,1,10.5865,10.5865,82.6894,0.00008269,8041
1012,SP,2013,2013-11-13,,0m,Chlorophyta,Scenedesmus bijuga,6,0.235113,Scenedesmus,2,10.5865,21.1731,299.3272,0.00029933,2483
1013,SP,2013,2013-11-13,,0m,Chlorophyta,Tetraedron regulare,5,0.166306,Tetraedron,1,10.5865,10.5865,211.7309,0.00021173,2567
1014,SP,2013,2013-11-13,,0m,Chrysophyta,Chrysophyceae,2,9.558591,,1,2964.2332,2964.2332,12169.3631,0.01216936,1652
1015,SP,2013,2013-11-13,,0m,Chrysophyta,Chrysococcus minutus,6,0.251482,Chrysococcus,1,10.5865,10.5865,320.17,0.00032017,1472
1016,SP,2013,2013-11-13,,0m,Chrysophyta,Kephyrion planctonicum,8,0.156739,Kephyrion,1,10.5865,10.5865,199.5522,0.00019955,1000615
1017,SP,2013,2013-11-13,,0m,Cryptophyta,Cryptomonas erosa,26,33.438,Cryptomonas,1,31.7596,31.7596,42571.0337,0.04257103,3015
1018,SP,2013,2013-11-13,,0m,Cryptophyta,Rhodomonas minuta,12,6.269626,Rhodomonas,1,84.6924,84.6924,7982.0703,0.00798207,3041
1019,SP,2013,2013-11-13,,0m,Cryptophyta,Rhodomonas minuta,8,5.572999,Rhodomonas,1,211.7309,211.7309,7095.1675,0.00709517,3043
1020,SP,2013,2013-11-13,,0m,Cyanophyta,Aphanocapsa delicatissima,10,0.034827,Aphanocapsa,8,10.5865,84.6924,44.3449,0.00004434,4054
1021,SP,2013,2013-11-13,,0m,Cyanophyta,Cyanogranis ferruginea,10,0.01695,Cyanogranis,8,10.5865,84.6924,21.5839,0.00002158,10651
1022,SP,2013,2013-11-13,,0m,Cyanophyta,Planktothrix agardhii,168,1.891169,Planktothrix,45.5135,1.2781,58.1731,2407.7134,0.00240771,107710
1023,SP,2013,2013-11-13,,0m,Cyanophyta,Synechocystis ,1.5,0.04408,Synechocystis,1,31.7596,31.7596,56.1225,0.00005612,4285
1024,SP,2013,2013-11-13,,0m,Haptophyta,Chrysochromulina parva,4,7.292976,Chrysochromulina,1,307.0099,307.0099,9284.9302,0.00928493,1731
1025,SP,2013,2013-11-13,,0m,Miscellaneous,Miscellaneous,12,5.224685,,1,10.5865,10.5865,6651.7235,0.00665172,7140
1026,TB,2014,2014-2-20,,0m,,Rhodospirillum rubrum,4,0.182666,Rhodospirillum,1,846.9238,846.9238,665.1739,0.00066517,1000986
1027,TB,2014,2014-2-20,,0m,Chlorophyta,Microspora ,110,8.037345,Microspora,9.1667,9.4103,86.2611,29267.5846,0.02926758,8030
1028,TB,2014,2014-2-20,,0m,Chlorophyta,Oocystis parva,10,0.663014,Oocystis,1,9.4103,9.4103,2414.3294,0.00241433,2363
1029,TB,2014,2014-2-20,,0m,Chrysophyta,Chrysophyceae,3.3333,4.530169,,1,846.9238,846.9238,16496.3815,0.01649638,1652
1030,TB,2014,2014-2-20,,0m,Chrysophyta,Chrysophyceae,5,0.167785,,1,9.4103,9.4103,610.9831,0.00061098,1653
1031,TB,2014,2014-2-20,,0m,Cryptophyta,Rhodomonas minuta,8,0.34639,Rhodomonas,1,37.6411,37.6411,1261.3631,0.00126136,3043
1032,TB,2014,2014-2-20,,0m,Cyanophyta,Synechococcus ,6.6667,1.54254,Synechococcus,1,1609.1552,1609.1552,5617.078,0.00561708,4320
1033,TB,2014,2014-2-20,,0m,Cyanophyta,Synechococcus elongatus,5,0.380546,Synechococcus,1,846.9238,846.9238,1385.7367,0.00138574,4321
1034,TB,2014,2014-2-20,,0m,Cyanophyta,Synechocystis ,1.5,2.054951,Synechocystis,1,4234.6189,4234.6189,7482.9951,0.007483,4285
1035,TB,2014,2014-2-20,,0m,Euglenophyta,Euglena ,10,0.844326,Euglena,1,9.4103,9.4103,3074.5742,0.00307457,5020
1036,TB,2014,2014-2-20,,0m,Miscellaneous,Miscellaneous,11,67.221443,,1,508.1543,508.1543,244783.4507,0.24478345,7140
1037,TB,2014,2014-2-20,,0m,Pyrrhophyta,Gymnodinium sp. 1,36,14.028822,Gymnodinium,1,9.4103,9.4103,51085.239,0.05108524,6032
1038,TB,2014,2014-5-21,,0m,,Rhodospirillum rubrum,4,0.880383,Rhodospirillum,1,13127.3186,13127.3186,10310.1961,0.0103102,1000986
1039,TB,2014,2014-5-21,,0m,Bacillariophyta,Eunotia ,24,0.484683,Eunotia,1,9.4103,9.4103,5676.1378,0.00567614,1140
1040,TB,2014,2014-5-21,,0m,Bacillariophyta,Tabellaria binalis,24,0.34925,Tabellaria,1,0.8521,0.8521,4090.0789,0.00409008,1334
1041,TB,2014,2014-5-21,,0m,Chlorophyta,Chlorococcaceae,5,0.052591,,1,9.4103,9.4103,615.8999,0.0006159,2683
1042,TB,2014,2014-5-21,,0m,Chlorophyta,Chlamydomonas ,9.7,9.93224,Chlamydomonas,1,254.0771,254.0771,116316.8427,0.11631684,2080
1043,TB,2014,2014-5-21,,0m,Chlorophyta,Monomastix minuta,5,0.033659,Monomastix,1,18.8205,18.8205,394.1771,0.00039418,1000538
1044,TB,2014,2014-5-21,,0m,Chlorophyta,Monoraphidium arcuatum,20,0.032942,Monoraphidium,1,37.6411,37.6411,385.787,0.00038579,2031
1045,TB,2014,2014-5-21,,0m,Chlorophyta,Monoraphidium griffithii,32.8,0.213462,Monoraphidium,1,131.7437,131.7437,2499.863,0.00249986,1000031
1046,TB,2014,2014-5-21,,0m,Chrysophyta,Chrysophyceae,6.8,62.8456,,1,959.847,959.847,735987.2244,0.73598722,1653
1047,TB,2014,2014-5-21,,0m,Chrysophyta,Chrysophyceae,2.2,0.545341,,1,1411.5396,1411.5396,6386.5111,0.00638651,1652
1048,TB,2014,2014-5-21,,0m,Chrysophyta,Gonyostomum semen,40,14.170237,Gonyostomum,1,18.8205,18.8205,165948.1921,0.16594819,7111
1049,TB,2014,2014-5-21,,0m,Chrysophyta,Mallomonas ,12,0.181756,Mallomonas,1,9.4103,9.4103,2128.5519,0.00212855,1180
1050,TB,2014,2014-5-21,,0m,Cryptophyta,Cryptomonas erosa,12,0.161561,Cryptomonas,1,9.4103,9.4103,1892.0456,0.00189205,3015
1051,TB,2014,2014-5-21,,0m,Cyanophyta,Aphanizomenon flos-aquae,70,0.706829,Aphanizomenon,11.6667,9.4103,109.7867,8277.7004,0.0082777,4041
1052,TB,2014,2014-5-21,,0m,Cyanophyta,Synechococcus ,8,0.037024,Synechococcus,1,103.5129,103.5129,433.5949,0.00043359,4320
1053,TB,2014,2014-5-21,,0m,Cyanophyta,Synechococcus elongatus,4,0.01178,Synechococcus,1,65.8718,65.8718,137.962,0.00013796,4321
1054,TB,2014,2014-5-21,,0m,Cyanophyta,Synechocystis ,1.5,0.873258,Synechocystis,1,5787.3125,5787.3125,10226.76,0.01022676,4285
1055,TB,2014,2014-5-21,,0m,Miscellaneous,Miscellaneous,12,6.785559,,1,197.6155,197.6155,79465.9354,0.07946594,7140
1056,TB,2014,2014-5-21,,0m,Pyrrhophyta,Gymnodinium sp. 2,12,0.484683,Gymnodinium,1,28.2308,28.2308,5676.1368,0.00567614,6033
1057,TB,2014,2014-5-21,,0m,Pyrrhophyta,Peridinium ,32,1.217162,Peridinium,1,1.7042,1.7042,14254.2253,0.01425423,6040
1058,TB,2014,2014-6-16,,0m,,Rhodospirillum rubrum,4.6667,1.090732,Rhodospirillum,1,8469.2378,8469.2378,7760.3626,0.00776036,1000986
1059,TB,2014,2014-6-16,,0m,Bacillariophyta,Asterionella formosa,100,2.517624,Asterionella,2,21.1731,42.3462,17912.438,0.01791244,1021
1060,TB,2014,2014-6-16,,0m,Chlorophyta,Chlorococcaceae,6.5,0.992563,,1,42.3462,42.3462,7061.9131,0.00706191,2683
1061,TB,2014,2014-6-16,,0m,Chlorophyta,Chlorophyta,16,6.223765,,1,21.1731,21.1731,44280.9696,0.04428097,2686
1062,TB,2014,2014-6-16,,0m,Chlorophyta,Chlamydomonas ,8.3,19.737023,Chlamydomonas,1,571.6736,571.6736,140425.3772,0.14042538,2080
1063,TB,2014,2014-6-16,,0m,Chlorophyta,Colonial ,20,1.595581,Colonial,2,21.1731,42.3462,11352.2744,0.01135227,2682
1064,TB,2014,2014-6-16,,0m,Chlorophyta,Monomastix minuta,5,0.212951,Monomastix,1,84.6924,84.6924,1515.1128,0.00151511,1000538
1065,TB,2014,2014-6-16,,0m,Chlorophyta,Monoraphidium griffithii,55,0.46278,Monoraphidium,1,63.5193,63.5193,3292.6046,0.0032926,1000031
1066,TB,2014,2014-6-16,,0m,Chlorophyta,Schroederia judayi,40,0.11219,Schroederia,1,21.1731,21.1731,798.2066,0.00079821,2491
1067,TB,2014,2014-6-16,,0m,Chrysophyta,Chrysophyceae,4.5,3.257018,,1,486.9812,486.9812,23173.0966,0.0231731,1653
1068,TB,2014,2014-6-16,,0m,Chrysophyta,Chrysophyceae,2.2,3.163352,,1,3705.2916,3705.2916,22506.6819,0.02250668,1652
1069,TB,2014,2014-6-16,,0m,Chrysophyta,Dinobryon sociale,80,1.246547,Dinobryon,2,42.3462,84.6924,8868.9647,0.00886896,9736
1070,TB,2014,2014-6-16,,0m,Cyanophyta,Synechococcus ,7,1.308879,Synechococcus,1,2540.7713,2540.7713,9312.4352,0.00931244,4320
1071,TB,2014,2014-6-16,,0m,Cyanophyta,Synechococcus elongatus,4,0.012466,Synechococcus,1,42.3462,42.3462,88.6899,0.00008869,4321
1072,TB,2014,2014-6-16,,0m,Cyanophyta,Synechocystis ,1.5,0.525874,Synechocystis,1,2117.3095,2117.3095,3741.4975,0.0037415,4285
1073,TB,2014,2014-6-16,,0m,Miscellaneous,Miscellaneous,13.3333,57.540655,,1,508.1543,508.1543,409391.4387,0.40939144,7140
1074,TB,2014,2014-7-16,,0m,,Rhodospirillum rubrum,4.6667,0.224274,Rhodospirillum,1,2413.7328,2413.7328,2211.7033,0.0022117,1000986
1075,TB,2014,2014-7-16,,0m,Bacillariophyta,Asterionella formosa,124,0.25437,Asterionella,3.5,1.2781,4.4735,2508.4944,0.00250849,1021
1076,TB,2014,2014-7-16,,0m,Chlorophyta,Chlorococcaceae,5.75,0.543121,,1,52.9327,52.9327,5356.0254,0.00535603,2683
1077,TB,2014,2014-7-16,,0m,Chlorophyta,Chlamydomonas ,10.25,44.965074,Chlamydomonas,1,1196.2798,1196.2798,443426.6049,0.4434266,2080
1078,TB,2014,2014-7-16,,0m,Chlorophyta,Monomastix minuta,5.5,0.166942,Monomastix,1,127.0386,127.0386,1646.3055,0.00164631,1000538
1079,TB,2014,2014-7-16,,0m,Chlorophyta,Monoraphidium griffithii,45,0.136588,Monoraphidium,1,31.7596,31.7596,1346.9741,0.00134697,1000031
1080,TB,2014,2014-7-16,,0m,Chlorophyta,Oocystis parva,11.6,5.551209,Oocystis,1,158.7982,158.7982,54743.6818,0.05474368,2363
1081,TB,2014,2014-7-16,,0m,Chlorophyta,Schroederia judayi,24,0.016188,Schroederia,1,10.5865,10.5865,159.6409,0.00015964,2491
1082,TB,2014,2014-7-16,,0m,Chrysophyta,Chrysophyceae,2.2,1.447605,,1,2350.2135,2350.2135,14275.6668,0.01427567,1652
1083,TB,2014,2014-7-16,,0m,Chrysophyta,Chrysophyceae,5.1,1.419819,,1,201.1444,201.1444,14001.6616,0.01400166,1653
1084,TB,2014,2014-7-16,,0m,Chrysophyta,Dinobryon sociale,76,0.084314,Dinobryon,1,10.5865,10.5865,831.4653,0.00083147,9736
1085,TB,2014,2014-7-16,,0m,Chrysophyta,Mallomonas ,16,1.295057,Mallomonas,1,10.5865,10.5865,12771.31,0.01277131,1180
1086,TB,2014,2014-7-16,,0m,Cryptophyta,Cryptomonas erosa,31.2,0.863871,Cryptomonas,1,3.8344,3.8344,8519.1267,0.00851913,3015
1087,TB,2014,2014-7-16,,0m,Cyanophyta,Synechococcus ,6,0.01349,Synechococcus,1,42.3462,42.3462,133.0348,0.00013303,4320
1088,TB,2014,2014-7-16,,0m,Cyanophyta,Synechococcus elongatus,4,0.512628,Synechococcus,1,2413.7328,2413.7328,5055.3219,0.00505532,4321
1089,TB,2014,2014-7-16,,0m,Cyanophyta,Synechocystis ,1.5,0.011382,Synechocystis,1,63.5193,63.5193,112.2449,0.00011224,4285
1090,TB,2014,2014-7-16,,0m,Miscellaneous,Miscellaneous,12,42.494068,,1,666.9525,666.9525,419058.5814,0.41905858,7140
1091,TB,2014,2014-8-11,,0m,,Rhodospirillum rubrum,4.6667,0.344069,Rhodospirillum,1,4128.7534,4128.7534,3783.1768,0.00378318,1000986
1092,TB,2014,2014-8-11,,0m,Bacillariophyta,Asterionella formosa,110.6667,1.641792,Asterionella,4.6667,8.308,38.7708,18052.2011,0.0180522,1021
1093,TB,2014,2014-8-11,,0m,Chlorophyta,Chlorococcaceae,4,0.225849,,1,42.3462,42.3462,2483.3118,0.00248331,2683
1094,TB,2014,2014-8-11,,0m,Chlorophyta,Chlamydomonas ,9.6667,29.911261,Chlamydomonas,1,1291.5588,1291.5588,328887.0455,0.32888705,2080
1095,TB,2014,2014-8-11,,0m,Chlorophyta,Monomastix minuta,5,0.045372,Monomastix,1,42.3462,42.3462,498.8805,0.00049888,1000538
1096,TB,2014,2014-8-11,,0m,Chlorophyta,Oocystis parva,11.8,14.513242,Oocystis,1,402.2888,402.2888,159579.2764,0.15957928,2363
1097,TB,2014,2014-8-11,,0m,Chlorophyta,Quadrigula lacustris,24,0.145189,Quadrigula,1,21.1731,21.1731,1596.4132,0.00159641,2462
1098,TB,2014,2014-8-11,,0m,Chlorophyta,Schroederia judayi,24,0.029038,Schroederia,1,21.1731,21.1731,319.2818,0.00031928,2491
1099,TB,2014,2014-8-11,,0m,Chrysophyta,Chrysophyceae,2.3333,2.705641,,1,4869.8118,4869.8118,29749.68,0.02974968,1652
1100,TB,2014,2014-8-11,,0m,Chrysophyta,Chrysophyceae,4.8,0.893343,,1,169.3848,169.3848,9822.6898,0.00982269,1653
1101,TB,2014,2014-8-11,,0m,Chrysophyta,Dinobryon sociale,110,3.932199,Dinobryon,13,21.1731,275.2502,43236.2044,0.0432362,9736
1102,TB,2014,2014-8-11,,0m,Chrysophyta,Gonyostomum semen,20,2.581136,Gonyostomum,1,21.1731,21.1731,28380.6891,0.02838069,7111
1103,TB,2014,2014-8-11,,0m,Cryptophyta,Cryptomonas erosa,24,5.226801,Cryptomonas,1,63.5193,63.5193,57470.895,0.0574709,3015
1104,TB,2014,2014-8-11,,0m,Cyanophyta,Synechococcus ,9,0.054446,Synechococcus,1,127.0386,127.0386,598.6565,0.00059866,4320
1105,TB,2014,2014-8-11,,0m,Cyanophyta,Synechococcus elongatus,4,0.181486,Synechococcus,1,952.7893,952.7893,1995.5218,0.00199552,4321
1106,TB,2014,2014-8-11,,0m,Cyanophyta,Synechocystis ,1.5,0.013611,Synechocystis,1,84.6924,84.6924,149.6599,0.00014966,4285
1107,TB,2014,2014-8-11,,0m,Euglenophyta,Euglena ,20,1.258304,Euglena,1,21.1731,21.1731,13835.5862,0.01383559,5020
1108,TB,2014,2014-8-11,,0m,Miscellaneous,Miscellaneous,12,36.297222,,1,635.1928,635.1928,399103.4108,0.39910341,7140
1109,TB,2014,2014-11-7,,0m,,Rhodospirillum rubrum,5,0.229733,Rhodospirillum,1,3150.5565,3150.5565,3092.9013,0.0030929,1000986
1110,TB,2014,2014-11-7,,0m,Bacillariophyta,Asterionella formosa,80,0.133089,Asterionella,10,0.5113,5.1126,1791.7817,0.00179178,1021
1111,TB,2014,2014-11-7,,0m,Chlorophyta,Chlorococcaceae,3,0.017787,,1,16.9385,16.9385,239.4626,0.00023946,2683
1112,TB,2014,2014-11-7,,0m,Chlorophyta,Chlamydomonas ,11,59.524086,Chlamydomonas,1,1507.5243,1507.5243,801373.7052,0.80137371,2080
1113,TB,2014,2014-11-7,,0m,Chlorophyta,Monomastix minuta,6,0.017787,Monomastix,1,16.9385,16.9385,239.4626,0.00023946,1000538
1114,TB,2014,2014-11-7,,0m,Chlorophyta,Monoraphidium griffithii,20,0.047431,Monoraphidium,1,33.877,33.877,638.567,0.00063857,1000031
1115,TB,2014,2014-11-7,,0m,Chlorophyta,Oocystis parva,11.3333,6.98291,Oocystis,1,254.0771,254.0771,94011.0299,0.09401103,2363
1116,TB,2014,2014-11-7,,0m,Chrysophyta,Chrysophyceae,2.5,0.097761,,1,152.4463,152.4463,1316.1602,0.00131616,1652
1117,TB,2014,2014-11-7,,0m,Chrysophyta,Chrysophyceae,12.5,5.246934,,1,33.877,33.877,70639.5515,0.07063955,1653
1118,TB,2014,2014-11-7,,0m,Cryptophyta,Cryptomonas erosa,28,1.236927,Cryptomonas,1,6.1351,6.1351,16652.773,0.01665277,3015
1119,TB,2014,2014-11-7,,0m,Cyanophyta,Aphanothece ,13.2,19.20959,Aphanothece,6.4,7622.314,48782.8099,258619.0179,0.25861902,4060
1120,TB,2014,2014-11-7,,0m,Miscellaneous,Miscellaneous,12,6.482249,,1,169.3848,169.3848,87270.6176,0.08727062,7140
1121,TB,2014,2014-11-7,,0m,Pyrrhophyta,Peridinium ,38,0.773716,Peridinium,1,1.0225,1.0225,10416.5492,0.01041655,6040
1122,SP,2014,2014-2-17,,0m,,Rhodospirillum rubrum,4,5.335407,Rhodospirillum,1,4827.4656,4827.4656,3791.4915,0.00379149,1000986
1123,SP,2014,2014-2-17,,0m,Bacillariophyta,Cyclotella atomus,4,2.995308,Cyclotella,1,84.6924,84.6924,2128.5481,0.00212855,9856
1124,SP,2014,2014-2-17,,0m,Chlorophyta,Chlorococcaceae,4.6667,2.146636,,1,25.4077,25.4077,1525.4613,0.00152546,2683
1125,SP,2014,2014-2-17,,0m,Chlorophyta,Chlamydomonas ,16,14.377493,Chlamydomonas,1,8.4692,8.4692,10217.048,0.01021705,2080
1126,SP,2014,2014-2-17,,0m,Chlorophyta,Oocystis parva,8,0.390021,Oocystis,2,8.4692,16.9385,277.155,0.00027716,2363
1127,SP,2014,2014-2-17,,0m,Chlorophyta,Scenedesmus bijuga,6,0.673939,Scenedesmus,2,16.9385,33.877,478.9235,0.00047892,2483
1128,SP,2014,2014-2-17,,0m,Chlorophyta,Scenedesmus serratus,6,0.673939,Scenedesmus,2,16.9385,33.877,478.9235,0.00047892,8308
1129,SP,2014,2014-2-17,,0m,Chrysophyta,Chrysophyceae,6.5,3.811051,,1,16.9385,16.9385,2708.2353,0.00270824,1653
1130,SP,2014,2014-2-17,,0m,Cryptophyta,Cryptomonas erosa,15,30.327511,Cryptomonas,1,50.8154,50.8154,21551.5848,0.02155158,3015
1131,SP,2014,2014-2-17,,0m,Cryptophyta,Rhodomonas minuta,8,0.798744,Rhodomonas,1,16.9385,16.9385,567.6134,0.00056761,3043
1132,SP,2014,2014-2-17,,0m,Cryptophyta,Rhodomonas minuta,12,1.123246,Rhodomonas,1,8.4692,8.4692,798.207,0.00079821,3041
1133,SP,2014,2014-2-17,,0m,Cyanophyta,Aphanocapsa elachista,9.6,4.953491,Aphanocapsa,5.6,355.708,1991.9647,3520.0863,0.00352009,4051
1134,SP,2014,2014-2-17,,0m,Cyanophyta,Aphanocapsa holsatica,12,0.374415,Aphanocapsa,60,8.4692,508.1543,266.0687,0.00026607,1000545
1135,SP,2014,2014-2-17,,0m,Cyanophyta,Aphanothece nidulans,30,0.299524,Aphanothece,24,8.4692,203.2617,212.8548,0.00021285,4062
1136,SP,2014,2014-2-17,,0m,Cyanophyta,Pseudanabaena galeata,32,2.396247,Pseudanabaena,10.6667,16.9385,180.6776,1702.8419,0.00170284,4463
1137,SP,2014,2014-2-17,,0m,Cyanophyta,Synechococcus elongatus,3,0.936031,Synechococcus,1,423.4619,423.4619,665.1739,0.00066517,4321
1138,SP,2014,2014-2-17,,0m,Cyanophyta,Synechocystis ,1.5,2.948434,Synechocystis,1,1185.6933,1185.6933,2095.2386,0.00209524,4285
1139,SP,2014,2014-2-17,,0m,Euglenophyta,Euglena ,18,14.127883,Euglena,1,16.9385,16.9385,10039.6683,0.01003967,5020
1140,SP,2014,2014-2-17,,0m,Euglenophyta,Trachelomonas volvocina,16,1.952822,Trachelomonas,1,1.5338,1.5338,1387.7311,0.00138773,5047
1141,SP,2014,2014-2-17,,0m,Haptophyta,Chrysochromulina parva,4,0.360442,Chrysochromulina,1,8.4692,8.4692,256.136,0.00025614,1731
1142,SP,2014,2014-2-17,,0m,Miscellaneous,Miscellaneous,8,5.253269,,1,16.9385,16.9385,3733.1249,0.00373312,7140
1143,SP,2014,2014-2-17,,0m,Pyrrhophyta,Peridinium inconspicuum,12,3.744139,Peridinium,1,8.4692,8.4692,2660.6898,0.00266069,124851
1144,SP,2014,2014-5-19,,0m,,Rhodospirillum rubrum,4,0.001089,Rhodospirillum,1,10.5865,10.5865,8.3147,0.00000831,1000986
1145,SP,2014,2014-5-19,,0m,Bacillariophyta,Asterionella formosa,80,0.887915,Asterionella,1,21.1731,21.1731,6775.3903,0.00677539,1021
1146,SP,2014,2014-5-19,,0m,Bacillariophyta,Cyclotella atomus,4,0.069737,Cyclotella,1,21.1731,21.1731,532.137,0.00053214,9856
1147,SP,2014,2014-5-19,,0m,Bacillariophyta,Cyclotella ocellata,8,0.278947,Cyclotella,1,10.5865,10.5865,2128.5513,0.00212855,9363
1148,SP,2014,2014-5-19,,0m,Bacillariophyta,Fragilaria filiformis,91,1.882657,Fragilaria,1.25,42.3462,52.9327,14365.9447,0.01436594,1477
1149,SP,2014,2014-5-19,,0m,Bacillariophyta,Lindavia intermedia,20,0.26311,Lindavia,1,0.6391,0.6391,2007.7128,0.00200771,1000936
1150,SP,2014,2014-5-19,,0m,Bacillariophyta,Surirella visurgis,64,0.538852,Surirella,1,0.6391,0.6391,4111.7958,0.0041118,9318
1151,SP,2014,2014-5-19,,0m,Bacillariophyta,Synedra ulna,260,9.017888,Synedra,1,10.5865,10.5865,68812.5574,0.06881256,9776
1152,SP,2014,2014-5-19,,0m,Bacillariophyta,Tabellaria flocculosa,96,2.358422,Tabellaria,1,3.1954,3.1954,17996.347,0.01799635,1332
1153,SP,2014,2014-5-19,,0m,Bacillariophyta,Ulnaria ulna,176,6.104417,Ulnaria,1,10.5865,10.5865,46580.8081,0.04658081,1315
1154,SP,2014,2014-5-19,,0m,Bacillariophyta,Urosolenia longiseta,120,2.789468,Urosolenia,1,21.1731,21.1731,21285.5152,0.02128552,111368
1155,SP,2014,2014-5-19,,0m,Chlorophyta,Chlorococcaceae,4.3333,0.245047,,1,42.3462,42.3462,1869.8722,0.00186987,2683
1156,SP,2014,2014-5-19,,0m,Chlorophyta,Chlorococcaceae,12,1.25526,,1,10.5865,10.5865,9578.4825,0.00957848,2684
1157,SP,2014,2014-5-19,,0m,Chlorophyta,Chlamydomonas ,8.8571,7.33302,Chlamydomonas,1,137.6251,137.6251,55955.8807,0.05595588,2080
1158,SP,2014,2014-5-19,,0m,Chlorophyta,Chlorogonium ,40,0.092983,Chlorogonium,1,10.5865,10.5865,709.5168,0.00070952,2110
1159,SP,2014,2014-5-19,,0m,Chlorophyta,Hegewaldia parvula,20,0.083917,Hegewaldia,2,10.5865,21.1731,640.339,0.00064034,1000905
1160,SP,2014,2014-5-19,,0m,Chlorophyta,Monoraphidium arcuatum,40,0.064503,Monoraphidium,1,10.5865,10.5865,492.2003,0.0004922,2031
1161,SP,2014,2014-5-19,,0m,Chlorophyta,Monoraphidium capricornutum,4,0.021673,Monoraphidium,1,21.1731,21.1731,165.3788,0.00016538,8041
