"sampledate","taxa_name","genus","division","biovolume_conc"
2013-05-13,"Chrysophyceae","NA","Total",0
2013-05-13,"Chrysophyceae","NA","Bacillariophyta",0
2013-05-13,"Chrysophyceae","NA","Chrysophyta",41310.7274
2013-05-13,"Chrysophyceae","NA","Pyrrhophyta",0
2013-05-13,"Chrysophyceae","NA","Haptophyta",0
2013-05-13,"Dinobryon ","Dinobryon","Chlorophyta",0
2013-05-13,"Dinobryon ","Dinobryon","Cryptophyta",0
2013-05-13,"Dinobryon ","Dinobryon","Cyanophyta",0
2013-05-13,"Dinobryon ","Dinobryon","Euglenophyta",0
2013-05-13,"Dinobryon ","Dinobryon","Miscellaneous",0
2013-05-13,"Dinobryon ","Dinobryon","NA",0
2013-05-13,"Dinobryon ","Dinobryon","Total",0
2013-05-13,"Dinobryon ","Dinobryon","Bacillariophyta",0
2013-05-13,"Dinobryon ","Dinobryon","Chrysophyta",793194.1593
2013-05-13,"Dinobryon ","Dinobryon","Pyrrhophyta",0
2013-05-13,"Dinobryon ","Dinobryon","Haptophyta",0
2013-05-13,"Dinobryon cyst","Dinobryon","Chlorophyta",0
2013-05-13,"Dinobryon cyst","Dinobryon","Cryptophyta",0
2013-05-13,"Dinobryon cyst","Dinobryon","Cyanophyta",0
2013-05-13,"Dinobryon cyst","Dinobryon","Euglenophyta",0
2013-05-13,"Dinobryon cyst","Dinobryon","Miscellaneous",0
2013-05-13,"Dinobryon cyst","Dinobryon","NA",0
2013-05-13,"Dinobryon cyst","Dinobryon","Total",0
2013-05-13,"Dinobryon cyst","Dinobryon","Bacillariophyta",0
2013-05-13,"Dinobryon cyst","Dinobryon","Chrysophyta",418946.8478
2013-05-13,"Dinobryon cyst","Dinobryon","Pyrrhophyta",0
2013-05-13,"Dinobryon cyst","Dinobryon","Haptophyta",0
2013-05-13,"Dinobryon sociale","Dinobryon","Chlorophyta",0
2013-05-13,"Dinobryon sociale","Dinobryon","Cryptophyta",0
2013-05-13,"Dinobryon sociale","Dinobryon","Cyanophyta",0
2013-05-13,"Dinobryon sociale","Dinobryon","Euglenophyta",0
2013-05-13,"Dinobryon sociale","Dinobryon","Miscellaneous",0
2013-05-13,"Dinobryon sociale","Dinobryon","NA",0
2013-05-13,"Dinobryon sociale","Dinobryon","Total",0
2013-05-13,"Dinobryon sociale","Dinobryon","Bacillariophyta",0
2013-05-13,"Dinobryon sociale","Dinobryon","Chrysophyta",32205.4329
2013-05-13,"Dinobryon sociale","Dinobryon","Pyrrhophyta",0
2013-05-13,"Dinobryon sociale","Dinobryon","Haptophyta",0
2013-05-13,"Gonyostomum semen","Gonyostomum","Chlorophyta",0
2013-05-13,"Gonyostomum semen","Gonyostomum","Cryptophyta",0
2013-05-13,"Gonyostomum semen","Gonyostomum","Cyanophyta",0
2013-05-13,"Gonyostomum semen","Gonyostomum","Euglenophyta",0
2013-05-13,"Gonyostomum semen","Gonyostomum","Miscellaneous",0
2013-05-13,"Gonyostomum semen","Gonyostomum","NA",0
2013-05-13,"Gonyostomum semen","Gonyostomum","Total",0
2013-05-13,"Gonyostomum semen","Gonyostomum","Bacillariophyta",0
2013-05-13,"Gonyostomum semen","Gonyostomum","Chrysophyta",532137.9065
2013-05-13,"Gonyostomum semen","Gonyostomum","Pyrrhophyta",0
2013-05-13,"Gonyostomum semen","Gonyostomum","Haptophyta",0
2013-05-13,"Mallomonas ","Mallomonas","Chlorophyta",0
2013-05-13,"Mallomonas ","Mallomonas","Cryptophyta",0
2013-05-13,"Mallomonas ","Mallomonas","Cyanophyta",0
2013-05-13,"Mallomonas ","Mallomonas","Euglenophyta",0
2013-05-13,"Mallomonas ","Mallomonas","Miscellaneous",0
2013-05-13,"Mallomonas ","Mallomonas","NA",0
2013-05-13,"Mallomonas ","Mallomonas","Total",0
2013-05-13,"Mallomonas ","Mallomonas","Bacillariophyta",0
2013-05-13,"Mallomonas ","Mallomonas","Chrysophyta",36052.3449
2013-05-13,"Mallomonas ","Mallomonas","Pyrrhophyta",0
2013-05-13,"Mallomonas ","Mallomonas","Haptophyta",0
2013-05-13,"Cryptomonas erosa","Cryptomonas","Chlorophyta",0
2013-05-13,"Cryptomonas erosa","Cryptomonas","Cryptophyta",171703.1682
2013-05-13,"Cryptomonas erosa","Cryptomonas","Cyanophyta",0
2013-05-13,"Cryptomonas erosa","Cryptomonas","Euglenophyta",0
2013-05-13,"Cryptomonas erosa","Cryptomonas","Miscellaneous",0
2013-05-13,"Cryptomonas erosa","Cryptomonas","NA",0
2013-05-13,"Cryptomonas erosa","Cryptomonas","Total",0
2013-05-13,"Cryptomonas erosa","Cryptomonas","Bacillariophyta",0
2013-05-13,"Cryptomonas erosa","Cryptomonas","Chrysophyta",0
2013-05-13,"Cryptomonas erosa","Cryptomonas","Pyrrhophyta",0
2013-05-13,"Cryptomonas erosa","Cryptomonas","Haptophyta",0
2013-05-13,"Rhodomonas minuta","Rhodomonas","Chlorophyta",0
2013-05-13,"Rhodomonas minuta","Rhodomonas","Cryptophyta",22172.4138
2013-05-13,"Rhodomonas minuta","Rhodomonas","Cyanophyta",0
2013-05-13,"Rhodomonas minuta","Rhodomonas","Euglenophyta",0
2013-05-13,"Rhodomonas minuta","Rhodomonas","Miscellaneous",0
2013-05-13,"Rhodomonas minuta","Rhodomonas","NA",0
2013-05-13,"Rhodomonas minuta","Rhodomonas","Total",0
2013-05-13,"Rhodomonas minuta","Rhodomonas","Bacillariophyta",0
2013-05-13,"Rhodomonas minuta","Rhodomonas","Chrysophyta",0
2013-05-13,"Rhodomonas minuta","Rhodomonas","Pyrrhophyta",0
2013-05-13,"Rhodomonas minuta","Rhodomonas","Haptophyta",0
2013-05-13,"Synechococcus elongatus","Synechococcus","Chlorophyta",0
2013-05-13,"Synechococcus elongatus","Synechococcus","Cryptophyta",0
2013-05-13,"Synechococcus elongatus","Synechococcus","Cyanophyta",44.3449
2013-05-13,"Synechococcus elongatus","Synechococcus","Euglenophyta",0
2013-05-13,"Synechococcus elongatus","Synechococcus","Miscellaneous",0
2013-05-13,"Synechococcus elongatus","Synechococcus","NA",0
2013-05-13,"Synechococcus elongatus","Synechococcus","Total",0
2013-05-13,"Synechococcus elongatus","Synechococcus","Bacillariophyta",0
2013-05-13,"Synechococcus elongatus","Synechococcus","Chrysophyta",0
2013-05-13,"Synechococcus elongatus","Synechococcus","Pyrrhophyta",0
2013-05-13,"Synechococcus elongatus","Synechococcus","Haptophyta",0
2013-05-13,"Synechocystis ","Synechocystis","Chlorophyta",0
2013-05-13,"Synechocystis ","Synechocystis","Cryptophyta",0
2013-05-13,"Synechocystis ","Synechocystis","Cyanophyta",37.415
2013-05-13,"Synechocystis ","Synechocystis","Euglenophyta",0
2013-05-13,"Synechocystis ","Synechocystis","Miscellaneous",0
2013-05-13,"Synechocystis ","Synechocystis","NA",0
2013-05-13,"Synechocystis ","Synechocystis","Total",0
2013-05-13,"Synechocystis ","Synechocystis","Bacillariophyta",0
2013-05-13,"Synechocystis ","Synechocystis","Chrysophyta",0
2013-05-13,"Synechocystis ","Synechocystis","Pyrrhophyta",0
2013-05-13,"Synechocystis ","Synechocystis","Haptophyta",0
2013-05-13,"Euglena ","Euglena","Chlorophyta",0
2013-05-13,"Euglena ","Euglena","Cryptophyta",0
2013-05-13,"Euglena ","Euglena","Cyanophyta",0
2013-05-13,"Euglena ","Euglena","Euglenophyta",7716.0008
2013-05-13,"Euglena ","Euglena","Miscellaneous",0
2013-05-13,"Euglena ","Euglena","NA",0
2013-05-13,"Euglena ","Euglena","Total",0
2013-05-13,"Euglena ","Euglena","Bacillariophyta",0
2013-05-13,"Euglena ","Euglena","Chrysophyta",0
2013-05-13,"Euglena ","Euglena","Pyrrhophyta",0
2013-05-13,"Euglena ","Euglena","Haptophyta",0
2013-05-13,"Trachelomonas ","Trachelomonas","Chlorophyta",0
2013-05-13,"Trachelomonas ","Trachelomonas","Cryptophyta",0
2013-05-13,"Trachelomonas ","Trachelomonas","Cyanophyta",0
2013-05-13,"Trachelomonas ","Trachelomonas","Euglenophyta",25542.62
2013-05-13,"Trachelomonas ","Trachelomonas","Miscellaneous",0
2013-05-13,"Trachelomonas ","Trachelomonas","NA",0
2013-05-13,"Trachelomonas ","Trachelomonas","Total",0
2013-05-13,"Trachelomonas ","Trachelomonas","Bacillariophyta",0
2013-05-13,"Trachelomonas ","Trachelomonas","Chrysophyta",0
2013-05-13,"Trachelomonas ","Trachelomonas","Pyrrhophyta",0
2013-05-13,"Trachelomonas ","Trachelomonas","Haptophyta",0
2013-05-13,"Miscellaneous","Miscellaneous","Chlorophyta",0
2013-05-13,"Miscellaneous","Miscellaneous","Cryptophyta",0
2013-05-13,"Miscellaneous","Miscellaneous","Cyanophyta",0
2013-05-13,"Miscellaneous","Miscellaneous","Euglenophyta",0
2013-05-13,"Miscellaneous","Miscellaneous","Miscellaneous",66517.2351
2013-05-13,"Miscellaneous","Miscellaneous","NA",0
2013-05-13,"Miscellaneous","Miscellaneous","Total",0
2013-05-13,"Miscellaneous","Miscellaneous","Bacillariophyta",0
2013-05-13,"Miscellaneous","Miscellaneous","Chrysophyta",0
2013-05-13,"Miscellaneous","Miscellaneous","Pyrrhophyta",0
2013-05-13,"Miscellaneous","Miscellaneous","Haptophyta",0
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","Chlorophyta",0
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","Cryptophyta",0
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","Cyanophyta",0
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","Euglenophyta",0
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","Miscellaneous",0
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","NA",6305.2946
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","Total",0
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","Bacillariophyta",0
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","Chrysophyta",0
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","Pyrrhophyta",0
2013-05-13,"Rhodospirillum rubrum","Rhodospirillum","Haptophyta",0
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","Chlorophyta",0
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","Cryptophyta",0
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","Cyanophyta",0
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","Euglenophyta",0
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","Miscellaneous",0
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","NA",0
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","Total",0
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","Bacillariophyta",0
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","Chrysophyta",0
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","Pyrrhophyta",53213.7902
2013-05-13,"Gymnodinium sp. 1","Gymnodinium","Haptophyta",0
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","Chlorophyta",0
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","Cryptophyta",0
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","Cyanophyta",0
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","Euglenophyta",0
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","Miscellaneous",0
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","NA",0
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","Total",0
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","Bacillariophyta",0
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","Chrysophyta",0
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","Pyrrhophyta",60663.7299
2013-05-13,"Gymnodinium sp. 2","Gymnodinium","Haptophyta",0
2013-05-13,"Peridinium ","Peridinium","Chlorophyta",0
2013-05-13,"Peridinium ","Peridinium","Cryptophyta",0
2013-05-13,"Peridinium ","Peridinium","Cyanophyta",0
2013-05-13,"Peridinium ","Peridinium","Euglenophyta",0
2013-05-13,"Peridinium ","Peridinium","Miscellaneous",0
2013-05-13,"Peridinium ","Peridinium","NA",0
2013-05-13,"Peridinium ","Peridinium","Total",0
2013-05-13,"Peridinium ","Peridinium","Bacillariophyta",0
2013-05-13,"Peridinium ","Peridinium","Chrysophyta",0
2013-05-13,"Peridinium ","Peridinium","Pyrrhophyta",7581.1234
2013-05-13,"Peridinium ","Peridinium","Haptophyta",0
2013-05-13,"Total","Total","Chlorophyta",0
2013-05-13,"Total","Total","Cryptophyta",0
2013-05-13,"Total","Total","Cyanophyta",0
2013-05-13,"Total","Total","Euglenophyta",0
2013-05-13,"Total","Total","Miscellaneous",0
2013-05-13,"Total","Total","NA",0
2013-05-13,"Total","Total","Total",2686187.18
2013-05-13,"Total","Total","Bacillariophyta",0
2013-05-13,"Total","Total","Chrysophyta",0
2013-05-13,"Total","Total","Pyrrhophyta",0
2013-05-13,"Total","Total","Haptophyta",0
2013-07-10,"Asterionella formosa","Asterionella","Chlorophyta",0
2013-07-10,"Asterionella formosa","Asterionella","Cryptophyta",0
2013-07-10,"Asterionella formosa","Asterionella","Cyanophyta",0
2013-07-10,"Asterionella formosa","Asterionella","Euglenophyta",0
2013-07-10,"Asterionella formosa","Asterionella","Miscellaneous",0
2013-07-10,"Asterionella formosa","Asterionella","NA",0
2013-07-10,"Asterionella formosa","Asterionella","Total",0
2013-07-10,"Asterionella formosa","Asterionella","Bacillariophyta",6402.7438
2013-07-10,"Asterionella formosa","Asterionella","Chrysophyta",0
2013-07-10,"Asterionella formosa","Asterionella","Pyrrhophyta",0
2013-07-10,"Asterionella formosa","Asterionella","Haptophyta",0
2013-07-10,"Fragilaria filiformis","Fragilaria","Chlorophyta",0
2013-07-10,"Fragilaria filiformis","Fragilaria","Cryptophyta",0
2013-07-10,"Fragilaria filiformis","Fragilaria","Cyanophyta",0
2013-07-10,"Fragilaria filiformis","Fragilaria","Euglenophyta",0
2013-07-10,"Fragilaria filiformis","Fragilaria","Miscellaneous",0
2013-07-10,"Fragilaria filiformis","Fragilaria","NA",0
2013-07-10,"Fragilaria filiformis","Fragilaria","Total",0
2013-07-10,"Fragilaria filiformis","Fragilaria","Bacillariophyta",11077.7631
2013-07-10,"Fragilaria filiformis","Fragilaria","Chrysophyta",0
2013-07-10,"Fragilaria filiformis","Fragilaria","Pyrrhophyta",0
2013-07-10,"Fragilaria filiformis","Fragilaria","Haptophyta",0
2013-07-10,"Tabellaria flocculosa","Tabellaria","Chlorophyta",0
2013-07-10,"Tabellaria flocculosa","Tabellaria","Cryptophyta",0
2013-07-10,"Tabellaria flocculosa","Tabellaria","Cyanophyta",0
2013-07-10,"Tabellaria flocculosa","Tabellaria","Euglenophyta",0
2013-07-10,"Tabellaria flocculosa","Tabellaria","Miscellaneous",0
2013-07-10,"Tabellaria flocculosa","Tabellaria","NA",0
2013-07-10,"Tabellaria flocculosa","Tabellaria","Total",0
2013-07-10,"Tabellaria flocculosa","Tabellaria","Bacillariophyta",13415.2727
2013-07-10,"Tabellaria flocculosa","Tabellaria","Chrysophyta",0
2013-07-10,"Tabellaria flocculosa","Tabellaria","Pyrrhophyta",0
2013-07-10,"Tabellaria flocculosa","Tabellaria","Haptophyta",0
2013-07-10,"Chlamydomonas ","Chlamydomonas","Chlorophyta",22935.1619
2013-07-10,"Chlamydomonas ","Chlamydomonas","Cryptophyta",0
2013-07-10,"Chlamydomonas ","Chlamydomonas","Cyanophyta",0
2013-07-10,"Chlamydomonas ","Chlamydomonas","Euglenophyta",0
2013-07-10,"Chlamydomonas ","Chlamydomonas","Miscellaneous",0
2013-07-10,"Chlamydomonas ","Chlamydomonas","NA",0
2013-07-10,"Chlamydomonas ","Chlamydomonas","Total",0
2013-07-10,"Chlamydomonas ","Chlamydomonas","Bacillariophyta",0
2013-07-10,"Chlamydomonas ","Chlamydomonas","Chrysophyta",0
2013-07-10,"Chlamydomonas ","Chlamydomonas","Pyrrhophyta",0
2013-07-10,"Chlamydomonas ","Chlamydomonas","Haptophyta",0
2013-07-10,"Chlorococcaceae","NA","Chlorophyta",15160.6065
2013-07-10,"Chlorococcaceae","NA","Cryptophyta",0
2013-07-10,"Chlorococcaceae","NA","Cyanophyta",0
2013-07-10,"Chlorococcaceae","NA","Euglenophyta",0
2013-07-10,"Chlorococcaceae","NA","Miscellaneous",0
2013-07-10,"Chlorococcaceae","NA","NA",0
2013-07-10,"Chlorococcaceae","NA","Total",0
2013-07-10,"Chlorococcaceae","NA","Bacillariophyta",0
2013-07-10,"Chlorococcaceae","NA","Chrysophyta",0
2013-07-10,"Chlorococcaceae","NA","Pyrrhophyta",0
2013-07-10,"Chlorococcaceae","NA","Haptophyta",0
2013-07-10,"Cosmarium ","Cosmarium","Chlorophyta",567.6134
2013-07-10,"Cosmarium ","Cosmarium","Cryptophyta",0
2013-07-10,"Cosmarium ","Cosmarium","Cyanophyta",0
2013-07-10,"Cosmarium ","Cosmarium","Euglenophyta",0
2013-07-10,"Cosmarium ","Cosmarium","Miscellaneous",0
2013-07-10,"Cosmarium ","Cosmarium","NA",0
2013-07-10,"Cosmarium ","Cosmarium","Total",0
2013-07-10,"Cosmarium ","Cosmarium","Bacillariophyta",0
2013-07-10,"Cosmarium ","Cosmarium","Chrysophyta",0
2013-07-10,"Cosmarium ","Cosmarium","Pyrrhophyta",0
2013-07-10,"Cosmarium ","Cosmarium","Haptophyta",0
2013-07-10,"Monomastix astigmata","Monomastix","Chlorophyta",177.3797
2013-07-10,"Monomastix astigmata","Monomastix","Cryptophyta",0
2013-07-10,"Monomastix astigmata","Monomastix","Cyanophyta",0
2013-07-10,"Monomastix astigmata","Monomastix","Euglenophyta",0
2013-07-10,"Monomastix astigmata","Monomastix","Miscellaneous",0
2013-07-10,"Monomastix astigmata","Monomastix","NA",0
2013-07-10,"Monomastix astigmata","Monomastix","Total",0
2013-07-10,"Monomastix astigmata","Monomastix","Bacillariophyta",0
2013-07-10,"Monomastix astigmata","Monomastix","Chrysophyta",0
2013-07-10,"Monomastix astigmata","Monomastix","Pyrrhophyta",0
2013-07-10,"Monomastix astigmata","Monomastix","Haptophyta",0
2013-07-10,"Monomastix minuta","Monomastix","Chlorophyta",1117.4922
2013-07-10,"Monomastix minuta","Monomastix","Cryptophyta",0
2013-07-10,"Monomastix minuta","Monomastix","Cyanophyta",0
2013-07-10,"Monomastix minuta","Monomastix","Euglenophyta",0
2013-07-10,"Monomastix minuta","Monomastix","Miscellaneous",0
2013-07-10,"Monomastix minuta","Monomastix","NA",0
2013-07-10,"Monomastix minuta","Monomastix","Total",0
2013-07-10,"Monomastix minuta","Monomastix","Bacillariophyta",0
2013-07-10,"Monomastix minuta","Monomastix","Chrysophyta",0
2013-07-10,"Monomastix minuta","Monomastix","Pyrrhophyta",0
2013-07-10,"Monomastix minuta","Monomastix","Haptophyta",0
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","Chlorophyta",12966.6767
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","Cryptophyta",0
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","Cyanophyta",0
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","Euglenophyta",0
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","Miscellaneous",0
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","NA",0
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","Total",0
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","Bacillariophyta",0
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","Chrysophyta",0
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","Pyrrhophyta",0
2013-07-10,"Monoraphidium arcuatum","Monoraphidium","Haptophyta",0
2013-07-10,"Monoraphidium griffithii","Monoraphidium","Chlorophyta",478.9252
2013-07-10,"Monoraphidium griffithii","Monoraphidium","Cryptophyta",0
2013-07-10,"Monoraphidium griffithii","Monoraphidium","Cyanophyta",0
2013-07-10,"Monoraphidium griffithii","Monoraphidium","Euglenophyta",0
2013-07-10,"Monoraphidium griffithii","Monoraphidium","Miscellaneous",0
2013-07-10,"Monoraphidium griffithii","Monoraphidium","NA",0
2013-07-10,"Monoraphidium griffithii","Monoraphidium","Total",0
2013-07-10,"Monoraphidium griffithii","Monoraphidium","Bacillariophyta",0
2013-07-10,"Monoraphidium griffithii","Monoraphidium","Chrysophyta",0
2013-07-10,"Monoraphidium griffithii","Monoraphidium","Pyrrhophyta",0
2013-07-10,"Monoraphidium griffithii","Monoraphidium","Haptophyta",0
2013-07-10,"Oocystis parva","Oocystis","Chlorophyta",199.5513
2013-07-10,"Oocystis parva","Oocystis","Cryptophyta",0
2013-07-10,"Oocystis parva","Oocystis","Cyanophyta",0
2013-07-10,"Oocystis parva","Oocystis","Euglenophyta",0
2013-07-10,"Oocystis parva","Oocystis","Miscellaneous",0
2013-07-10,"Oocystis parva","Oocystis","NA",0
2013-07-10,"Oocystis parva","Oocystis","Total",0
2013-07-10,"Oocystis parva","Oocystis","Bacillariophyta",0
2013-07-10,"Oocystis parva","Oocystis","Chrysophyta",0
2013-07-10,"Oocystis parva","Oocystis","Pyrrhophyta",0
2013-07-10,"Oocystis parva","Oocystis","Haptophyta",0
2013-07-10,"Oocystis pusilla","Oocystis","Chlorophyta",70.9519
2013-07-10,"Oocystis pusilla","Oocystis","Cryptophyta",0
2013-07-10,"Oocystis pusilla","Oocystis","Cyanophyta",0
2013-07-10,"Oocystis pusilla","Oocystis","Euglenophyta",0
2013-07-10,"Oocystis pusilla","Oocystis","Miscellaneous",0
2013-07-10,"Oocystis pusilla","Oocystis","NA",0
2013-07-10,"Oocystis pusilla","Oocystis","Total",0
2013-07-10,"Oocystis pusilla","Oocystis","Bacillariophyta",0
2013-07-10,"Oocystis pusilla","Oocystis","Chrysophyta",0
2013-07-10,"Oocystis pusilla","Oocystis","Pyrrhophyta",0
2013-07-10,"Oocystis pusilla","Oocystis","Haptophyta",0
2013-07-10,"Staurastrum ","Staurastrum","Chlorophyta",13644.9026
2013-07-10,"Staurastrum ","Staurastrum","Cryptophyta",0
2013-07-10,"Staurastrum ","Staurastrum","Cyanophyta",0
2013-07-10,"Staurastrum ","Staurastrum","Euglenophyta",0
2013-07-10,"Staurastrum ","Staurastrum","Miscellaneous",0
2013-07-10,"Staurastrum ","Staurastrum","NA",0
2013-07-10,"Staurastrum ","Staurastrum","Total",0
2013-07-10,"Staurastrum ","Staurastrum","Bacillariophyta",0
2013-07-10,"Staurastrum ","Staurastrum","Chrysophyta",0
2013-07-10,"Staurastrum ","Staurastrum","Pyrrhophyta",0
2013-07-10,"Staurastrum ","Staurastrum","Haptophyta",0
2013-07-10,"Staurastrum hexacerum","Staurastrum","Chlorophyta",1181.346
2013-07-10,"Staurastrum hexacerum","Staurastrum","Cryptophyta",0
2013-07-10,"Staurastrum hexacerum","Staurastrum","Cyanophyta",0
2013-07-10,"Staurastrum hexacerum","Staurastrum","Euglenophyta",0
2013-07-10,"Staurastrum hexacerum","Staurastrum","Miscellaneous",0
2013-07-10,"Staurastrum hexacerum","Staurastrum","NA",0
2013-07-10,"Staurastrum hexacerum","Staurastrum","Total",0
2013-07-10,"Staurastrum hexacerum","Staurastrum","Bacillariophyta",0
2013-07-10,"Staurastrum hexacerum","Staurastrum","Chrysophyta",0
2013-07-10,"Staurastrum hexacerum","Staurastrum","Pyrrhophyta",0
2013-07-10,"Staurastrum hexacerum","Staurastrum","Haptophyta",0
2013-07-10,"Teilingia granulata","Teilingia","Chlorophyta",1219.5702
2013-07-10,"Teilingia granulata","Teilingia","Cryptophyta",0
2013-07-10,"Teilingia granulata","Teilingia","Cyanophyta",0
2013-07-10,"Teilingia granulata","Teilingia","Euglenophyta",0
2013-07-10,"Teilingia granulata","Teilingia","Miscellaneous",0
2013-07-10,"Teilingia granulata","Teilingia","NA",0
2013-07-10,"Teilingia granulata","Teilingia","Total",0
2013-07-10,"Teilingia granulata","Teilingia","Bacillariophyta",0
