"sampledate","Aphanothece bacilloidea","Genus","CellBioVol"
2008-08-25,0,"Diatoma mesodon",0
2008-08-25,0,"Dinobryon",7238.609
2008-08-25,0,"Elakatothrix",485.752883
2008-08-25,0,"Navicula",186.6048309
2008-08-25,0,"Sellaphora",0
2008-08-25,0,"Asterionella",545.5867498
2008-08-25,0,"Asterocapsa",0
2008-08-25,0,"Cyanobacteria",0
2008-08-25,0,"Fragilaria",8712.34
2008-08-25,0,"Nostoc",0
2008-08-25,0,"Cf. Cavinula",0
2008-08-25,0,"Merismopedia",0
2008-08-25,0,"Diploneis",0
2008-08-25,0,"Encyonema",0
2008-08-25,0,"Planothidium",126.6690158
2008-08-25,0,"Cf. Coelosphaerium",0
2008-08-25,0,"Hippodonta",0
2008-08-25,0,"Epithemia",0
2008-08-25,0,"Euglena",0
2008-08-25,0,"Placoneis",0
2008-08-25,0,"Tetraedron victoriae",0
2008-08-25,0,"Flagellated Green",2181.73925
2008-08-25,0,"Aulacoseira",0
2008-08-25,0,"Pseudostaurosira",0
2008-08-25,0,"Stauroforma",0
2008-08-25,0,"Stephanodiscus",0
2008-08-25,0,"Tabellaria",0
2008-08-25,0,"Achnanthidium",0
2008-08-25,0,"Segmented Green",0
2008-08-25,0,"Gomphoneis",0
2008-08-25,0,"Gloeocapsa",0
2008-08-25,0,"Mallomonas",0
2008-08-25,0,"Cyclotella",0
2008-08-25,0,"Nitzschia",51.1875
2008-08-25,0,"Synura",0
2008-08-25,0,"Discostella",0
2008-08-25,0,"Anabaena",0
2008-08-25,0,"Chroococcus",0
2008-08-25,0,"Planktolyngabia",12880.52988
2008-08-25,0,"Staurosira",0
2008-08-25,0,"Chroococcus cf. kidneys",0
2008-08-25,0,"Cosmarium",0
2008-08-25,0,"Planktothrix",0
2008-08-25,0,"Small Chroococcus",0
2008-08-25,0,"Long thin rod",6351.810414
2008-11-12,0,"Cf. Komvophoron / Trichormus",557.5086495
2008-11-12,0,"Cryptomonad",12885.5364
2008-11-12,0,"Cyclostephanos",0
2008-11-12,0,"Limnothrix",62.070481
2008-11-12,0,"Lindavia",1688.065406
2008-11-12,0,"Microcystis",0
2008-11-12,0,"Naked Dinoflagellate",7003.540037
2008-11-12,0,"Peanut",0
2008-11-12,0,"TotalBiovolume",77010.33942
2008-11-12,0,"NA",4636.068117
2008-11-12,0,"Armored Dinoflagellate",874.8631698
2008-11-12,0,"Cf. Planktolyngabia",0
2008-11-12,0,"Cocconeis",0
2008-11-12,0,"Rhoicosphenia",0
2008-11-12,0,"Diatoma mesodon",0
2008-11-12,0,"Dinobryon",10340.87
2008-11-12,0,"Elakatothrix",2.597609
2008-11-12,0,"Navicula",0
2008-11-12,0,"Sellaphora",0
2008-11-12,0,"Asterionella",4910.280748
2008-11-12,0,"Asterocapsa",0
2008-11-12,0,"Cyanobacteria",0
2008-11-12,0,"Fragilaria",6845.41
2008-11-12,0,"Nostoc",0
2008-11-12,0,"Cf. Cavinula",0
2008-11-12,0,"Merismopedia",0
2008-11-12,0,"Diploneis",0
2008-11-12,0,"Encyonema",0
2008-11-12,0,"Planothidium",0
2008-11-12,0,"Cf. Coelosphaerium",0
2008-11-12,0,"Hippodonta",0
2008-11-12,0,"Epithemia",0
2008-11-12,0,"Euglena",14785.576
2008-11-12,0,"Placoneis",0
2008-11-12,0,"Tetraedron victoriae",0
2008-11-12,0,"Flagellated Green",4101.66979
2008-11-12,0,"Aulacoseira",0
2008-11-12,0,"Pseudostaurosira",0
2008-11-12,0,"Stauroforma",0
2008-11-12,0,"Stephanodiscus",308.907465
2008-11-12,0,"Tabellaria",0
2008-11-12,0,"Achnanthidium",0
2008-11-12,0,"Segmented Green",2878.4523
2008-11-12,0,"Gomphoneis",0
2008-11-12,0,"Gloeocapsa",0
2008-11-12,0,"Mallomonas",0
2008-11-12,0,"Cyclotella",0
2008-11-12,0,"Nitzschia",102.375
2008-11-12,0,"Synura",0
2008-11-12,0,"Discostella",0
2008-11-12,0,"Anabaena",0
2008-11-12,0,"Chroococcus",0
2008-11-12,0,"Planktolyngabia",5026.548246
2008-11-12,0,"Staurosira",0
2008-11-12,0,"Chroococcus cf. kidneys",0
2008-11-12,0,"Cosmarium",0
2008-11-12,0,"Planktothrix",0
2008-11-12,0,"Small Chroococcus",0
2008-11-12,0,"Long thin rod",0
2009-02-24,0,"Cf. Komvophoron / Trichormus",3511.326407
2009-02-24,0,"Cryptomonad",3319.0018
2009-02-24,0,"Cyclostephanos",0
2009-02-24,0,"Limnothrix",282.13855
2009-02-24,0,"Lindavia",488.6505124
2009-02-24,0,"Microcystis",12.62583092
2009-02-24,0,"Naked Dinoflagellate",0
2009-02-24,0,"Peanut",0
2009-02-24,0,"TotalBiovolume",56387.25094
2009-02-24,0,"NA",0
2009-02-24,0,"Armored Dinoflagellate",0
2009-02-24,0,"Cf. Planktolyngabia",0
2009-02-24,0,"Cocconeis",0
2009-02-24,0,"Rhoicosphenia",0
2009-02-24,0,"Diatoma mesodon",0
2009-02-24,0,"Dinobryon",31968.697
2009-02-24,0,"Elakatothrix",0
2009-02-24,0,"Navicula",0
2009-02-24,0,"Sellaphora",0
2009-02-24,0,"Asterionella",8183.801247
2009-02-24,0,"Asterocapsa",0
2009-02-24,0,"Cyanobacteria",0
2009-02-24,0,"Fragilaria",6845.41
2009-02-24,0,"Nostoc",0
2009-02-24,0,"Cf. Cavinula",0
2009-02-24,0,"Merismopedia",0
2009-02-24,0,"Diploneis",0
2009-02-24,0,"Encyonema",0
2009-02-24,0,"Planothidium",0
2009-02-24,0,"Cf. Coelosphaerium",0
2009-02-24,0,"Hippodonta",0
2009-02-24,0,"Epithemia",0
2009-02-24,0,"Euglena",0
2009-02-24,0,"Placoneis",0
2009-02-24,0,"Tetraedron victoriae",0
2009-02-24,0,"Flagellated Green",1483.58269
2009-02-24,0,"Aulacoseira",0
2009-02-24,0,"Pseudostaurosira",0
2009-02-24,0,"Stauroforma",0
2009-02-24,0,"Stephanodiscus",0
2009-02-24,0,"Tabellaria",0
2009-02-24,0,"Achnanthidium",0
2009-02-24,0,"Segmented Green",292.0169
2009-02-24,0,"Gomphoneis",0
2009-02-24,0,"Gloeocapsa",0
2009-02-24,0,"Mallomonas",0
2009-02-24,0,"Cyclotella",0
2009-02-24,0,"Nitzschia",0
2009-02-24,0,"Synura",0
2009-02-24,0,"Discostella",0
2009-02-24,0,"Anabaena",0
2009-02-24,0,"Chroococcus",0
2009-02-24,0,"Planktolyngabia",0
2009-02-24,0,"Staurosira",0
2009-02-24,0,"Chroococcus cf. kidneys",0
2009-02-24,0,"Cosmarium",0
2009-02-24,0,"Planktothrix",0
2009-02-24,0,"Small Chroococcus",0
2009-02-24,0,"Long thin rod",0
2009-04-29,0,"Cf. Komvophoron / Trichormus",586.85121
2009-04-29,0,"Cryptomonad",1366.6478
2009-04-29,0,"Cyclostephanos",0
2009-04-29,0,"Limnothrix",0
2009-04-29,0,"Lindavia",177.6910954
2009-04-29,0,"Microcystis",0
2009-04-29,0,"Naked Dinoflagellate",14007.08007
2009-04-29,0,"Peanut",0
2009-04-29,0,"TotalBiovolume",324208.1319
2009-04-29,0,"NA",94.4944
2009-04-29,0,"Armored Dinoflagellate",874.8631698
2009-04-29,0,"Cf. Planktolyngabia",0
2009-04-29,0,"Cocconeis",0
2009-04-29,0,"Rhoicosphenia",0
2009-04-29,0,"Diatoma mesodon",0
2009-04-29,0,"Dinobryon",258521.75
2009-04-29,0,"Elakatothrix",0
2009-04-29,0,"Navicula",0
2009-04-29,0,"Sellaphora",0
2009-04-29,0,"Asterionella",0
2009-04-29,0,"Asterocapsa",0
2009-04-29,0,"Cyanobacteria",0
2009-04-29,0,"Fragilaria",32360.12
2009-04-29,0,"Nostoc",0
2009-04-29,0,"Cf. Cavinula",0
2009-04-29,0,"Merismopedia",0
2009-04-29,0,"Diploneis",0
2009-04-29,0,"Encyonema",0
2009-04-29,0,"Planothidium",0
2009-04-29,0,"Cf. Coelosphaerium",0
2009-04-29,0,"Hippodonta",0
2009-04-29,0,"Epithemia",0
2009-04-29,0,"Euglena",0
2009-04-29,0,"Placoneis",0
2009-04-29,0,"Tetraedron victoriae",0
2009-04-29,0,"Flagellated Green",2094.46968
2009-04-29,0,"Aulacoseira",0
2009-04-29,0,"Pseudostaurosira",0
2009-04-29,0,"Stauroforma",0
2009-04-29,0,"Stephanodiscus",0
2009-04-29,0,"Tabellaria",431.1835917
2009-04-29,0,"Achnanthidium",0
2009-04-29,0,"Segmented Green",1042.9175
2009-04-29,0,"Gomphoneis",0
2009-04-29,0,"Gloeocapsa",0
2009-04-29,0,"Mallomonas",0
2009-04-29,0,"Cyclotella",0
2009-04-29,0,"Nitzschia",51.1875
2009-04-29,0,"Synura",0
2009-04-29,0,"Discostella",0
2009-04-29,0,"Anabaena",0
2009-04-29,0,"Chroococcus",0
2009-04-29,0,"Planktolyngabia",0
2009-04-29,0,"Staurosira",0
2009-04-29,0,"Chroococcus cf. kidneys",0
2009-04-29,0,"Cosmarium",0
2009-04-29,0,"Planktothrix",3071.1603
2009-04-29,0,"Small Chroococcus",0
2009-04-29,0,"Long thin rod",9527.715621
