"lakeid","year4","sampledate","taxa_name","relative_total_biovolume","genus","cells_per_nu","nu_per_ml","cells_per_ml","biomass_conc","division","biovolume_conc"
"TB",2013,2013-07-10,"Gymnodinium sp. 3",0.13692,"Gymnodinium",1,8.4692,8.4692,0.00086916,"Pyrrhophyta",869.1589
"TB",2013,2013-07-10,"Gymnodinium sp. 3",0.13692,"Gymnodinium",1,8.4692,8.4692,0.00086916,"Haptophyta",NA
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"NA",NA
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"Chlorophyta",NA
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"Cryptophyta",NA
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"Cyanophyta",NA
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"Euglenophyta",NA
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"Miscellaneous",NA
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"Total",NA
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"Bacillariophyta",NA
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"Chrysophyta",NA
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"Pyrrhophyta",340568.2609
"TB",2013,2013-07-10,"Peridinium cinctum",53.650318,"Peridinium",1,16.9385,16.9385,0.34056826,"Haptophyta",NA
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"NA",NA
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"Chlorophyta",NA
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"Cryptophyta",NA
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"Cyanophyta",NA
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"Euglenophyta",NA
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"Miscellaneous",NA
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"Total",634792.6211
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"Bacillariophyta",NA
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"Chrysophyta",NA
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"Pyrrhophyta",NA
"TB",2013,2013-07-10,"Total",99.999997,"Total",30.075,5809.8967,5895.2244,0.6347926,"Haptophyta",NA
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"NA",6095.7869
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"Chlorophyta",NA
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"Cryptophyta",NA
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"Cyanophyta",NA
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"Euglenophyta",NA
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"Miscellaneous",NA
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"Total",NA
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"Chrysophyta",NA
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Rhodospirillum rubrum",0.523743,"Rhodospirillum",1,7304.7176,7304.7176,0.00609579,"Haptophyta",NA
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"NA",NA
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"Chlorophyta",NA
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"Cryptophyta",NA
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"Cyanophyta",NA
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"Euglenophyta",NA
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"Miscellaneous",NA
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"Total",NA
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"Bacillariophyta",21681.2489
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"Chrysophyta",NA
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Asterionella formosa",1.862828,"Asterionella",4,21.1731,84.6924,0.02168125,"Haptophyta",NA
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"NA",NA
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"Chlorophyta",NA
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"Cryptophyta",NA
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"Cyanophyta",NA
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"Euglenophyta",NA
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"Miscellaneous",NA
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"Total",NA
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"Bacillariophyta",1795.9654
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"Chrysophyta",NA
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Cyclotella sp. 1",0.154308,"Cyclotella",1,21.1731,21.1731,0.00179597,"Haptophyta",NA
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"NA",NA
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"Chlorophyta",6208.2732
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"Cryptophyta",NA
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"Cyanophyta",NA
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"Euglenophyta",NA
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"Miscellaneous",NA
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"Total",NA
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"Chrysophyta",NA
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Chlorococcaceae",0.533408,"",1,84.6924,84.6924,0.00620827,"Haptophyta",NA
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"NA",NA
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"Chlorophyta",144683.854
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"Cryptophyta",NA
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"Cyanophyta",NA
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"Euglenophyta",NA
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"Miscellaneous",NA
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"Total",NA
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"Chrysophyta",NA
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Chlamydomonas ",12.431073,"Chlamydomonas",1,741.0583,741.0583,0.14468385,"Haptophyta",NA
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"NA",NA
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"Chlorophyta",1596.4175
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"Cryptophyta",NA
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"Cyanophyta",NA
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"Euglenophyta",NA
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"Miscellaneous",NA
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"Total",NA
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"Chrysophyta",NA
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Monomastix minuta",0.137163,"Monomastix",1,169.3848,169.3848,0.00159642,"Haptophyta",NA
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"NA",NA
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"Chlorophyta",3059.798
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"Cryptophyta",NA
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"Cyanophyta",NA
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"Euglenophyta",NA
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"Miscellaneous",NA
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"Total",NA
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"Chrysophyta",NA
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Monoraphidium griffithii",0.262895,"Monoraphidium",1,105.8655,105.8655,0.0030598,"Haptophyta",NA
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"NA",NA
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"Chlorophyta",71151.2527
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"Cryptophyta",NA
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"Cyanophyta",NA
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"Euglenophyta",NA
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"Miscellaneous",NA
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"Total",NA
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"Chrysophyta",NA
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Oocystis parva",6.113235,"Oocystis",1,423.4619,423.4619,0.07115125,"Haptophyta",NA
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"NA",NA
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"Chlorophyta",NA
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"Cryptophyta",NA
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"Cyanophyta",NA
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"Euglenophyta",NA
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"Miscellaneous",NA
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"Total",NA
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"Chrysophyta",7646.7055
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Chrysophyceae",0.656997,"NA",1,1164.5202,1164.5202,0.00764671,"Haptophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"NA",NA
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"Chlorophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"Cryptophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"Cyanophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"Euglenophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"Miscellaneous",NA
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"Total",NA
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"Chrysophyta",3325.8612
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",0.285754,"Dinobryon",1,21.1731,21.1731,0.00332586,"Haptophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"NA",NA
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"Chlorophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"Cryptophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"Cyanophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"Euglenophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"Miscellaneous",NA
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"Total",NA
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"Chrysophyta",38225.2401
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Dinobryon sociale",3.284269,"Dinobryon",15.5,21.1731,328.183,0.03822524,"Haptophyta",NA
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"NA",NA
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"Chlorophyta",NA
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"Cryptophyta",NA
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"Cyanophyta",NA
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"Euglenophyta",NA
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"Miscellaneous",NA
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"Total",NA
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"Chrysophyta",25542.6221
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Mallomonas ",2.194593,"Mallomonas",1,63.5193,63.5193,0.02554262,"Haptophyta",NA
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"NA",NA
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"Chlorophyta",NA
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"Cryptophyta",510816.8882
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"Cyanophyta",NA
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"Euglenophyta",NA
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"Miscellaneous",NA
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"Total",NA
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"Chrysophyta",NA
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Cryptomonas erosa",43.88881,"Cryptomonas",1,592.8466,592.8466,0.51081689,"Haptophyta",NA
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"NA",NA
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"Chlorophyta",NA
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"Cryptophyta",NA
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"Cyanophyta",NA
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"Euglenophyta",16602.7043
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"Miscellaneous",NA
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"Total",NA
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"Chrysophyta",NA
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Euglena ",1.426485,"Euglena",1,42.3462,42.3462,0.0166027,"Haptophyta",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"NA",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"Chlorophyta",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"Cryptophyta",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"Cyanophyta",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"Euglenophyta",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"Miscellaneous",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"Total",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"Chrysophyta",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Chrysochromulina parva",0.275086,"Chrysochromulina",1,105.8655,105.8655,0.0032017,"Haptophyta",3201.7001
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"NA",NA
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"Chlorophyta",NA
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"Cryptophyta",NA
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"Cyanophyta",NA
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"Euglenophyta",NA
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"Miscellaneous",297997.2579
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"Total",NA
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"Bacillariophyta",NA
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"Chrysophyta",NA
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"Pyrrhophyta",NA
"TB",2013,2013-08-06,"Miscellaneous",25.603588,"Miscellaneous",1,741.0583,741.0583,0.29799726,"Haptophyta",NA
"TB",2013,2013-08-06,"Peridinium ",0.365765,"Peridinium",1,21.1731,21.1731,0.0042571,"NA",NA
"TB",2013,2013-08-06,"Peridinium ",0.365765,"Peridinium",1,21.1731,21.1731,0.0042571,"Chlorophyta",NA
"TB",2013,2013-08-06,"Peridinium ",0.365765,"Peridinium",1,21.1731,21.1731,0.0042571,"Cryptophyta",NA
"TB",2013,2013-08-06,"Peridinium ",0.365765,"Peridinium",1,21.1731,21.1731,0.0042571,"Cyanophyta",NA
"TB",2013,2013-08-06,"Peridinium ",0.365765,"Peridinium",1,21.1731,21.1731,0.0042571,"Euglenophyta",NA
"TB",2013,2013-08-06,"Peridinium ",0.365765,"Peridinium",1,21.1731,21.1731,0.0042571,"Miscellaneous",NA
"TB",2013,2013-08-06,"Peridinium ",0.365765,"Peridinium",1,21.1731,21.1731,0.0042571,"Total",NA
"TB",2013,2013-08-06,"Peridinium ",0.365765,"Peridinium",1,21.1731,21.1731,0.0042571,"Bacillariophyta",NA
