"sampledate","species_code","density"
2003-09-19,"63602",0.3
2003-09-19,"50900",0
2003-09-19,"61502",0.3
2003-09-19,"20302",0
2003-09-19,"62007",0
2003-09-19,"60800",0
2003-09-19,"60900",0
2003-09-19,"51105",0
2003-09-19,"61701",0
2003-09-19,"51103",0
2003-09-19,"61805",0
2003-09-19,"20101",0
2003-09-19,"20701",0
2003-09-19,"61402",0
2003-09-19,"61806",0
2003-09-19,"63600",0
2003-09-19,"51100",0
2003-09-19,"61702",0
2003-09-19,"63004",0
2003-09-19,"61801",0
2003-09-19,"62400",0
2003-09-19,"61900",0
2003-09-19,"63612",0
2003-09-19,"30000",0
2003-09-19,"30801",0
2003-09-19,"51202",0
2003-09-19,"20601",0.9
2003-09-19,"51200",0
2003-09-19,"60202",0
2003-09-19,"61500",0
2003-09-19,"80000",0
2003-09-19,"63000",0
2003-09-19,"80001",0
2003-09-19,"88888",0
2003-09-19,"61904",0
2003-09-19,"63603",0
2003-09-19,"61911",0
2003-09-19,"62201",0
2003-09-19,"61803",0
2003-09-19,"60400",0
2003-09-19,"62407",0
2003-09-19,"61800",0
2003-09-19,"60203",0
2003-09-19,"30201",0
2003-09-19,"51101",0
2003-09-19,"61919",0
2003-09-19,"62000",0
2003-09-19,"60500",0
2003-09-19,"62700",0
2003-09-19,"61804",0
2003-09-19,"61809",0
2003-09-19,"62001",0
2003-09-19,"61300",0
2003-09-19,"62902",0
2003-09-19,"63700",0
2003-09-19,"63003",0
2003-09-19,"50000",0
2003-09-19,"61200",0
2003-09-19,"53200",0
2003-09-19,"51800",0
2003-09-19,"62005",0
2003-09-19,"63616",0
2003-09-19,"62607",0
2003-10-14,"20901",0
2003-10-14,"50700",41.2
2003-10-14,"51000",0
2003-10-14,"60200",0
2003-10-14,"60201",0
2003-10-14,"61808",127.7
2003-10-14,"61810",52.1
2003-10-14,"10000",0
2003-10-14,"20000",0
2003-10-14,"60300",0
2003-10-14,"61918",0
2003-10-14,"62406",0
2003-10-14,"63400",0
2003-10-14,"51130",0
2003-10-14,"51801",0
2003-10-14,"61501",0
2003-10-14,"63005",2.2
2003-10-14,"63602",0
2003-10-14,"50900",0
2003-10-14,"61502",0
2003-10-14,"20302",0
2003-10-14,"62007",0
2003-10-14,"60800",0
2003-10-14,"60900",0
2003-10-14,"51105",0
2003-10-14,"61701",0
2003-10-14,"51103",0
2003-10-14,"61805",0
2003-10-14,"20101",0
2003-10-14,"20701",0
2003-10-14,"61402",0
2003-10-14,"61806",0
2003-10-14,"63600",0
2003-10-14,"51100",0
2003-10-14,"61702",0
2003-10-14,"63004",0
2003-10-14,"61801",0
2003-10-14,"62400",0
2003-10-14,"61900",0
2003-10-14,"63612",0
2003-10-14,"30000",0
2003-10-14,"30801",0
2003-10-14,"51202",0
2003-10-14,"20601",0.8
2003-10-14,"51200",0
2003-10-14,"60202",0
2003-10-14,"61500",0
2003-10-14,"80000",0
2003-10-14,"63000",0
2003-10-14,"80001",0
2003-10-14,"88888",0
2003-10-14,"61904",0
2003-10-14,"63603",0
2003-10-14,"61911",0
2003-10-14,"62201",0
2003-10-14,"61803",0
2003-10-14,"60400",0
2003-10-14,"62407",0
2003-10-14,"61800",0
2003-10-14,"60203",0
2003-10-14,"30201",0
2003-10-14,"51101",0
2003-10-14,"61919",0
2003-10-14,"62000",0
2003-10-14,"60500",0
2003-10-14,"62700",0
2003-10-14,"61804",0
2003-10-14,"61809",0
2003-10-14,"62001",0
2003-10-14,"61300",0
2003-10-14,"62902",0
2003-10-14,"63700",0
2003-10-14,"63003",0
2003-10-14,"50000",0
2003-10-14,"61200",0
2003-10-14,"53200",0
2003-10-14,"51800",0
2003-10-14,"62005",0
2003-10-14,"63616",0
2003-10-14,"62607",0
2003-11-07,"20901",0
2003-11-07,"50700",222.9
2003-11-07,"51000",1.7
2003-11-07,"60200",0
2003-11-07,"60201",0
2003-11-07,"61808",203.3
2003-11-07,"61810",231.8
2003-11-07,"10000",1.1
2003-11-07,"20000",0
2003-11-07,"60300",0
2003-11-07,"61918",0
2003-11-07,"62406",0
2003-11-07,"63400",0.6
2003-11-07,"51130",0
2003-11-07,"51801",0
2003-11-07,"61501",0
2003-11-07,"63005",2.2
2003-11-07,"63602",0
2003-11-07,"50900",0
2003-11-07,"61502",0
2003-11-07,"20302",0
2003-11-07,"62007",0
2003-11-07,"60800",0
2003-11-07,"60900",0
2003-11-07,"51105",0
2003-11-07,"61701",0
2003-11-07,"51103",0
2003-11-07,"61805",0
2003-11-07,"20101",0
2003-11-07,"20701",0
2003-11-07,"61402",0
2003-11-07,"61806",0
2003-11-07,"63600",0
2003-11-07,"51100",0
2003-11-07,"61702",0
2003-11-07,"63004",0
2003-11-07,"61801",0
2003-11-07,"62400",0.6
2003-11-07,"61900",1.7
2003-11-07,"63612",0
2003-11-07,"30000",0
2003-11-07,"30801",0
2003-11-07,"51202",0
2003-11-07,"20601",0
2003-11-07,"51200",0
2003-11-07,"60202",0
2003-11-07,"61500",0
2003-11-07,"80000",0
2003-11-07,"63000",0
2003-11-07,"80001",0
2003-11-07,"88888",0
2003-11-07,"61904",0
2003-11-07,"63603",0
2003-11-07,"61911",0
2003-11-07,"62201",0
2003-11-07,"61803",0
2003-11-07,"60400",0
2003-11-07,"62407",0
2003-11-07,"61800",0
2003-11-07,"60203",0
2003-11-07,"30201",0
2003-11-07,"51101",0
2003-11-07,"61919",0
2003-11-07,"62000",0
2003-11-07,"60500",1.1
2003-11-07,"62700",0.6
2003-11-07,"61804",0
2003-11-07,"61809",0
2003-11-07,"62001",0
2003-11-07,"61300",0
2003-11-07,"62902",0
2003-11-07,"63700",0
2003-11-07,"63003",0
2003-11-07,"50000",0
2003-11-07,"61200",0
2003-11-07,"53200",0
2003-11-07,"51800",0
2003-11-07,"62005",0
2003-11-07,"63616",0
2003-11-07,"62607",0
2004-02-19,"20901",0
2004-02-19,"50700",0
2004-02-19,"51000",0
2004-02-19,"60200",0
2004-02-19,"60201",0
2004-02-19,"61808",0
2004-02-19,"61810",0
2004-02-19,"10000",0.3
2004-02-19,"20000",0
2004-02-19,"60300",0
2004-02-19,"61918",0
2004-02-19,"62406",0
2004-02-19,"63400",0
2004-02-19,"51130",0
2004-02-19,"51801",0
2004-02-19,"61501",0
2004-02-19,"63005",0
2004-02-19,"63602",0.3
2004-02-19,"50900",0
2004-02-19,"61502",0
2004-02-19,"20302",0
2004-02-19,"62007",0
2004-02-19,"60800",0
2004-02-19,"60900",0
2004-02-19,"51105",0
2004-02-19,"61701",0
2004-02-19,"51103",0
2004-02-19,"61805",0
2004-02-19,"20101",0
2004-02-19,"20701",0
2004-02-19,"61402",0
2004-02-19,"61806",0
2004-02-19,"63600",0
2004-02-19,"51100",0
2004-02-19,"61702",0
2004-02-19,"63004",0
2004-02-19,"61801",0
2004-02-19,"62400",0
2004-02-19,"61900",0
2004-02-19,"63612",0
2004-02-19,"30000",0
2004-02-19,"30801",0
2004-02-19,"51202",0
2004-02-19,"20601",0
2004-02-19,"51200",0
2004-02-19,"60202",0
2004-02-19,"61500",0
2004-02-19,"80000",0
2004-02-19,"63000",0
2004-02-19,"80001",0
2004-02-19,"88888",0
2004-02-19,"61904",0
2004-02-19,"63603",0
2004-02-19,"61911",0
2004-02-19,"62201",0
2004-02-19,"61803",0
2004-02-19,"60400",0
2004-02-19,"62407",0
2004-02-19,"61800",0
2004-02-19,"60203",0
2004-02-19,"30201",0
2004-02-19,"51101",0
2004-02-19,"61919",0
2004-02-19,"62000",0
2004-02-19,"60500",0
2004-02-19,"62700",0
2004-02-19,"61804",0.6
2004-02-19,"61809",0
2004-02-19,"62001",0
2004-02-19,"61300",0
2004-02-19,"62902",0
2004-02-19,"63700",0
2004-02-19,"63003",0
2004-02-19,"50000",0
2004-02-19,"61200",0
2004-02-19,"53200",0
2004-02-19,"51800",0
2004-02-19,"62005",0
2004-02-19,"63616",0
2004-02-19,"62607",0
2004-04-26,"20901",0
2004-04-26,"50700",0
2004-04-26,"51000",0
2004-04-26,"60200",0
2004-04-26,"60201",0
2004-04-26,"61808",0
2004-04-26,"61810",0
2004-04-26,"10000",3.9
2004-04-26,"20000",0
2004-04-26,"60300",0
2004-04-26,"61918",0
2004-04-26,"62406",0
2004-04-26,"63400",0
2004-04-26,"51130",0
2004-04-26,"51801",0
2004-04-26,"61501",0
2004-04-26,"63005",0
2004-04-26,"63602",0
2004-04-26,"50900",0
2004-04-26,"61502",0
2004-04-26,"20302",0
2004-04-26,"62007",0
2004-04-26,"60800",0
2004-04-26,"60900",0
2004-04-26,"51105",0
2004-04-26,"61701",0.3
2004-04-26,"51103",0
2004-04-26,"61805",0
2004-04-26,"20101",0
2004-04-26,"20701",0
2004-04-26,"61402",0
2004-04-26,"61806",0
2004-04-26,"63600",0
2004-04-26,"51100",0
2004-04-26,"61702",0
2004-04-26,"63004",0
2004-04-26,"61801",0.6
2004-04-26,"62400",0
2004-04-26,"61900",0
2004-04-26,"63612",0
2004-04-26,"30000",0
2004-04-26,"30801",0
2004-04-26,"51202",0
2004-04-26,"20601",5.9
2004-04-26,"51200",0
2004-04-26,"60202",0
2004-04-26,"61500",0
2004-04-26,"80000",0
2004-04-26,"63000",0
2004-04-26,"80001",0
2004-04-26,"88888",0.3
2004-04-26,"61904",0
2004-04-26,"63603",0
2004-04-26,"61911",0
2004-04-26,"62201",0
2004-04-26,"61803",0
2004-04-26,"60400",0
2004-04-26,"62407",0
2004-04-26,"61800",0
2004-04-26,"60203",0
2004-04-26,"30201",0
2004-04-26,"51101",0
2004-04-26,"61919",0
2004-04-26,"62000",0
2004-04-26,"60500",0
2004-04-26,"62700",0
2004-04-26,"61804",0
2004-04-26,"61809",0
2004-04-26,"62001",0
2004-04-26,"61300",0
2004-04-26,"62902",0
2004-04-26,"63700",0
2004-04-26,"63003",0
2004-04-26,"50000",0
2004-04-26,"61200",0
2004-04-26,"53200",0
2004-04-26,"51800",0
2004-04-26,"62005",0
2004-04-26,"63616",0
2004-04-26,"62607",0
2004-05-25,"20901",0
2004-05-25,"50700",1.7
2004-05-25,"51000",0.8
2004-05-25,"60200",7.6
2004-05-25,"60201",0
2004-05-25,"61808",2.8
2004-05-25,"61810",0
2004-05-25,"10000",28.8
2004-05-25,"20000",0.6
2004-05-25,"60300",0
2004-05-25,"61918",0.3
2004-05-25,"62406",0.3
2004-05-25,"63400",0
2004-05-25,"51130",0
2004-05-25,"51801",0
2004-05-25,"61501",0
2004-05-25,"63005",0.8
2004-05-25,"63602",2
2004-05-25,"50900",0
2004-05-25,"61502",0
2004-05-25,"20302",1.1
2004-05-25,"62007",0
2004-05-25,"60800",0
2004-05-25,"60900",0
2004-05-25,"51105",0
2004-05-25,"61701",0
2004-05-25,"51103",0
2004-05-25,"61805",0
2004-05-25,"20101",0
2004-05-25,"20701",0
2004-05-25,"61402",0
2004-05-25,"61806",0.6
2004-05-25,"63600",0
2004-05-25,"51100",0
2004-05-25,"61702",0.6
2004-05-25,"63004",0
2004-05-25,"61801",0
2004-05-25,"62400",0
2004-05-25,"61900",0
2004-05-25,"63612",0
2004-05-25,"30000",0
2004-05-25,"30801",0
2004-05-25,"51202",0
2004-05-25,"20601",3
2004-05-25,"51200",0
2004-05-25,"60202",0
2004-05-25,"61500",0
2004-05-25,"80000",0
2004-05-25,"63000",0
2004-05-25,"80001",0
2004-05-25,"88888",0
2004-05-25,"61904",0
2004-05-25,"63603",0
2004-05-25,"61911",0
2004-05-25,"62201",0
2004-05-25,"61803",0
2004-05-25,"60400",0
2004-05-25,"62407",0
2004-05-25,"61800",0
2004-05-25,"60203",0
2004-05-25,"30201",0
2004-05-25,"51101",0
2004-05-25,"61919",0
2004-05-25,"62000",0
2004-05-25,"60500",0
2004-05-25,"62700",0
2004-05-25,"61804",0
2004-05-25,"61809",0
2004-05-25,"62001",0
2004-05-25,"61300",0
2004-05-25,"62902",0
2004-05-25,"63700",0
2004-05-25,"63003",0
2004-05-25,"50000",0
2004-05-25,"61200",0
2004-05-25,"53200",0
2004-05-25,"51800",0
2004-05-25,"62005",0
2004-05-25,"63616",0
2004-05-25,"62607",0
2004-06-21,"20901",0
2004-06-21,"50700",15.4
2004-06-21,"51000",0.6
2004-06-21,"60200",0
2004-06-21,"60201",0
2004-06-21,"61808",8.7
2004-06-21,"61810",0
2004-06-21,"10000",8.7
2004-06-21,"20000",0
2004-06-21,"60300",0
2004-06-21,"61918",0
2004-06-21,"62406",0
2004-06-21,"63400",0
2004-06-21,"51130",0
2004-06-21,"51801",0
2004-06-21,"61501",0
2004-06-21,"63005",0
2004-06-21,"63602",0
2004-06-21,"50900",0
2004-06-21,"61502",0
2004-06-21,"20302",0
2004-06-21,"62007",0
2004-06-21,"60800",0
2004-06-21,"60900",0
2004-06-21,"51105",0
2004-06-21,"61701",0
2004-06-21,"51103",0
2004-06-21,"61805",0
2004-06-21,"20101",0
2004-06-21,"20701",0
2004-06-21,"61402",0
2004-06-21,"61806",0
2004-06-21,"63600",0
2004-06-21,"51100",0
2004-06-21,"61702",0
2004-06-21,"63004",0.3
2004-06-21,"61801",0
2004-06-21,"62400",0
2004-06-21,"61900",0
2004-06-21,"63612",0
2004-06-21,"30000",0
2004-06-21,"30801",0
2004-06-21,"51202",0
2004-06-21,"20601",10.7
2004-06-21,"51200",0
2004-06-21,"60202",0
2004-06-21,"61500",0
2004-06-21,"80000",0
2004-06-21,"63000",0
2004-06-21,"80001",0
2004-06-21,"88888",0
2004-06-21,"61904",0
2004-06-21,"63603",0
2004-06-21,"61911",0
2004-06-21,"62201",0
2004-06-21,"61803",0
2004-06-21,"60400",0
2004-06-21,"62407",0
2004-06-21,"61800",0
2004-06-21,"60203",0
2004-06-21,"30201",0
2004-06-21,"51101",0
2004-06-21,"61919",0
2004-06-21,"62000",0
2004-06-21,"60500",0
2004-06-21,"62700",0
2004-06-21,"61804",0
2004-06-21,"61809",0
2004-06-21,"62001",0
2004-06-21,"61300",0
2004-06-21,"62902",0
2004-06-21,"63700",0
2004-06-21,"63003",0
2004-06-21,"50000",0
2004-06-21,"61200",0
2004-06-21,"53200",0
2004-06-21,"51800",0
2004-06-21,"62005",0
2004-06-21,"63616",0
2004-06-21,"62607",0
2004-07-19,"20901",0
2004-07-19,"50700",19.6
2004-07-19,"51000",0
2004-07-19,"60200",0
2004-07-19,"60201",0
2004-07-19,"61808",2.2
2004-07-19,"61810",0
2004-07-19,"10000",4.5
2004-07-19,"20000",0
2004-07-19,"60300",0
2004-07-19,"61918",0
2004-07-19,"62406",0
2004-07-19,"63400",0
2004-07-19,"51130",2.5
2004-07-19,"51801",0
2004-07-19,"61501",0
2004-07-19,"63005",0
2004-07-19,"63602",0
2004-07-19,"50900",0
2004-07-19,"61502",0
2004-07-19,"20302",0
2004-07-19,"62007",0
2004-07-19,"60800",0
2004-07-19,"60900",0
2004-07-19,"51105",0
2004-07-19,"61701",0
2004-07-19,"51103",0
2004-07-19,"61805",0
2004-07-19,"20101",0
2004-07-19,"20701",0
2004-07-19,"61402",0
2004-07-19,"61806",0
2004-07-19,"63600",0
2004-07-19,"51100",0
2004-07-19,"61702",0
2004-07-19,"63004",0
2004-07-19,"61801",0
2004-07-19,"62400",0
2004-07-19,"61900",0
2004-07-19,"63612",0
2004-07-19,"30000",0
2004-07-19,"30801",0
2004-07-19,"51202",0
2004-07-19,"20601",7.4
2004-07-19,"51200",0
2004-07-19,"60202",0
2004-07-19,"61500",0
2004-07-19,"80000",0
2004-07-19,"63000",0
2004-07-19,"80001",0
2004-07-19,"88888",0
2004-07-19,"61904",0
2004-07-19,"63603",0
2004-07-19,"61911",0
2004-07-19,"62201",0
2004-07-19,"61803",0
2004-07-19,"60400",0
2004-07-19,"62407",0
2004-07-19,"61800",0
2004-07-19,"60203",0
2004-07-19,"30201",0
2004-07-19,"51101",0
2004-07-19,"61919",0
2004-07-19,"62000",0
2004-07-19,"60500",0
2004-07-19,"62700",0
2004-07-19,"61804",0
2004-07-19,"61809",0
2004-07-19,"62001",0
2004-07-19,"61300",0
2004-07-19,"62902",0
2004-07-19,"63700",0
2004-07-19,"63003",0
2004-07-19,"50000",0
2004-07-19,"61200",0
2004-07-19,"53200",0
2004-07-19,"51800",0
2004-07-19,"62005",0
2004-07-19,"63616",0
2004-07-19,"62607",0
2004-08-17,"20901",0
2004-08-17,"50700",12
2004-08-17,"51000",0
2004-08-17,"60200",0
2004-08-17,"60201",0
2004-08-17,"61808",0
2004-08-17,"61810",0
2004-08-17,"10000",5.9
2004-08-17,"20000",0
2004-08-17,"60300",0
2004-08-17,"61918",0
2004-08-17,"62406",0
2004-08-17,"63400",0
2004-08-17,"51130",4.5
2004-08-17,"51801",0
2004-08-17,"61501",0
2004-08-17,"63005",2.2
2004-08-17,"63602",0
2004-08-17,"50900",0
2004-08-17,"61502",0
2004-08-17,"20302",0
2004-08-17,"62007",0
2004-08-17,"60800",0
2004-08-17,"60900",0
2004-08-17,"51105",0
2004-08-17,"61701",0
2004-08-17,"51103",0
2004-08-17,"61805",0
2004-08-17,"20101",0
2004-08-17,"20701",0
2004-08-17,"61402",0
2004-08-17,"61806",0
2004-08-17,"63600",0
2004-08-17,"51100",0
2004-08-17,"61702",0
2004-08-17,"63004",0
2004-08-17,"61801",0
2004-08-17,"62400",0
2004-08-17,"61900",0
2004-08-17,"63612",0
2004-08-17,"30000",0
2004-08-17,"30801",0
2004-08-17,"51202",0
2004-08-17,"20601",5.3
2004-08-17,"51200",0
2004-08-17,"60202",0
2004-08-17,"61500",0
2004-08-17,"80000",0
2004-08-17,"63000",0
2004-08-17,"80001",0
2004-08-17,"88888",0
2004-08-17,"61904",0
2004-08-17,"63603",0
2004-08-17,"61911",0
2004-08-17,"62201",0
2004-08-17,"61803",0
2004-08-17,"60400",0
2004-08-17,"62407",0
2004-08-17,"61800",0
2004-08-17,"60203",0
2004-08-17,"30201",0
2004-08-17,"51101",0
2004-08-17,"61919",0
2004-08-17,"62000",0
2004-08-17,"60500",0
2004-08-17,"62700",0
2004-08-17,"61804",0
2004-08-17,"61809",0
2004-08-17,"62001",0
2004-08-17,"61300",0
2004-08-17,"62902",0
2004-08-17,"63700",0
2004-08-17,"63003",0
2004-08-17,"50000",0
2004-08-17,"61200",0
2004-08-17,"53200",0
2004-08-17,"51800",0
2004-08-17,"62005",0
2004-08-17,"63616",0
2004-08-17,"62607",0
2004-08-31,"20901",0
2004-08-31,"50700",5.6
2004-08-31,"51000",0.3
2004-08-31,"60200",0
2004-08-31,"60201",0
2004-08-31,"61808",0.3
2004-08-31,"61810",0.3
2004-08-31,"10000",11.8
2004-08-31,"20000",0
2004-08-31,"60300",0
2004-08-31,"61918",0
2004-08-31,"62406",0
2004-08-31,"63400",0
2004-08-31,"51130",5.6
2004-08-31,"51801",0
2004-08-31,"61501",0
2004-08-31,"63005",14.8
2004-08-31,"63602",0
2004-08-31,"50900",0
2004-08-31,"61502",0
2004-08-31,"20302",0
2004-08-31,"62007",0
2004-08-31,"60800",0
2004-08-31,"60900",0
2004-08-31,"51105",0
2004-08-31,"61701",0
2004-08-31,"51103",0
2004-08-31,"61805",0
2004-08-31,"20101",0
2004-08-31,"20701",0
2004-08-31,"61402",0
2004-08-31,"61806",0
2004-08-31,"63600",0
2004-08-31,"51100",0
2004-08-31,"61702",0
2004-08-31,"63004",0
2004-08-31,"61801",0
2004-08-31,"62400",0
2004-08-31,"61900",0
2004-08-31,"63612",0
2004-08-31,"30000",0
2004-08-31,"30801",0
2004-08-31,"51202",0
2004-08-31,"20601",10.5
2004-08-31,"51200",0
2004-08-31,"60202",0
2004-08-31,"61500",0
2004-08-31,"80000",0
2004-08-31,"63000",0
2004-08-31,"80001",0
2004-08-31,"88888",0
2004-08-31,"61904",0
2004-08-31,"63603",0
2004-08-31,"61911",0
2004-08-31,"62201",0
2004-08-31,"61803",0
2004-08-31,"60400",0
2004-08-31,"62407",0
2004-08-31,"61800",0
2004-08-31,"60203",0
2004-08-31,"30201",0
2004-08-31,"51101",0
2004-08-31,"61919",0
2004-08-31,"62000",0
2004-08-31,"60500",0
2004-08-31,"62700",0
2004-08-31,"61804",0
2004-08-31,"61809",0
2004-08-31,"62001",0
2004-08-31,"61300",0
2004-08-31,"62902",0
2004-08-31,"63700",0
2004-08-31,"63003",0
2004-08-31,"50000",0
2004-08-31,"61200",0
2004-08-31,"53200",0
2004-08-31,"51800",0
2004-08-31,"62005",0
2004-08-31,"63616",0
2004-08-31,"62607",0
2004-09-10,"20901",0
2004-09-10,"50700",2.2
2004-09-10,"51000",0
2004-09-10,"60200",0
2004-09-10,"60201",0
2004-09-10,"61808",0
2004-09-10,"61810",0
2004-09-10,"10000",6.4
2004-09-10,"20000",0
2004-09-10,"60300",0
2004-09-10,"61918",0
2004-09-10,"62406",0
2004-09-10,"63400",0
2004-09-10,"51130",7.9
2004-09-10,"51801",0
2004-09-10,"61501",0
2004-09-10,"63005",4.2
2004-09-10,"63602",0
2004-09-10,"50900",0
2004-09-10,"61502",0
2004-09-10,"20302",0
2004-09-10,"62007",0
2004-09-10,"60800",0
2004-09-10,"60900",0
2004-09-10,"51105",0
2004-09-10,"61701",0
2004-09-10,"51103",0
2004-09-10,"61805",0
2004-09-10,"20101",0
2004-09-10,"20701",0
2004-09-10,"61402",0
2004-09-10,"61806",0
2004-09-10,"63600",0
2004-09-10,"51100",0
2004-09-10,"61702",0
2004-09-10,"63004",0
2004-09-10,"61801",0
2004-09-10,"62400",0
2004-09-10,"61900",0
2004-09-10,"63612",0
2004-09-10,"30000",0
2004-09-10,"30801",0
2004-09-10,"51202",0
2004-09-10,"20601",8.1
2004-09-10,"51200",0
2004-09-10,"60202",0
2004-09-10,"61500",0
2004-09-10,"80000",0
2004-09-10,"63000",0
2004-09-10,"80001",0
2004-09-10,"88888",0
2004-09-10,"61904",0
2004-09-10,"63603",0
2004-09-10,"61911",0
2004-09-10,"62201",0
2004-09-10,"61803",0.3
2004-09-10,"60400",0
2004-09-10,"62407",0
2004-09-10,"61800",0.6
2004-09-10,"60203",0
2004-09-10,"30201",0
2004-09-10,"51101",0
2004-09-10,"61919",0
2004-09-10,"62000",0
2004-09-10,"60500",0
2004-09-10,"62700",0
2004-09-10,"61804",0
2004-09-10,"61809",0
2004-09-10,"62001",0
2004-09-10,"61300",0
2004-09-10,"62902",0
2004-09-10,"63700",0
2004-09-10,"63003",0
2004-09-10,"50000",0
2004-09-10,"61200",0
2004-09-10,"53200",0
2004-09-10,"51800",0
2004-09-10,"62005",0
2004-09-10,"63616",0
2004-09-10,"62607",0
2004-10-12,"20901",0
2004-10-12,"50700",7.3
2004-10-12,"51000",0.3
2004-10-12,"60200",0
2004-10-12,"60201",0
2004-10-12,"61808",0
2004-10-12,"61810",0
2004-10-12,"10000",0
2004-10-12,"20000",0
2004-10-12,"60300",0
2004-10-12,"61918",0
2004-10-12,"62406",0.3
2004-10-12,"63400",0
2004-10-12,"51130",9
2004-10-12,"51801",0
2004-10-12,"61501",0
2004-10-12,"63005",40.9
2004-10-12,"63602",0
2004-10-12,"50900",0
2004-10-12,"61502",0
2004-10-12,"20302",0
2004-10-12,"62007",0
2004-10-12,"60800",0
2004-10-12,"60900",0
2004-10-12,"51105",0
2004-10-12,"61701",0
2004-10-12,"51103",0
2004-10-12,"61805",0
2004-10-12,"20101",0
2004-10-12,"20701",0
2004-10-12,"61402",0
2004-10-12,"61806",0
2004-10-12,"63600",0
2004-10-12,"51100",0
2004-10-12,"61702",0
2004-10-12,"63004",0.3
2004-10-12,"61801",0
2004-10-12,"62400",0
2004-10-12,"61900",0
2004-10-12,"63612",0
2004-10-12,"30000",0
2004-10-12,"30801",0
2004-10-12,"51202",0
2004-10-12,"20601",3.4
2004-10-12,"51200",0
2004-10-12,"60202",0
2004-10-12,"61500",0
2004-10-12,"80000",0
2004-10-12,"63000",0
2004-10-12,"80001",0
2004-10-12,"88888",0
2004-10-12,"61904",0
2004-10-12,"63603",0
2004-10-12,"61911",0
2004-10-12,"62201",0
2004-10-12,"61803",0
2004-10-12,"60400",0
2004-10-12,"62407",0
2004-10-12,"61800",0
2004-10-12,"60203",0
2004-10-12,"30201",0
2004-10-12,"51101",0
2004-10-12,"61919",0
2004-10-12,"62000",0
2004-10-12,"60500",0
2004-10-12,"62700",0
2004-10-12,"61804",0
2004-10-12,"61809",0
2004-10-12,"62001",0
2004-10-12,"61300",0
2004-10-12,"62902",0
2004-10-12,"63700",0
2004-10-12,"63003",0
2004-10-12,"50000",0
2004-10-12,"61200",0
2004-10-12,"53200",0
2004-10-12,"51800",0
2004-10-12,"62005",0
2004-10-12,"63616",0
2004-10-12,"62607",0
2004-11-11,"20901",0
2004-11-11,"50700",5.9
2004-11-11,"51000",0.3
2004-11-11,"60200",0.8
2004-11-11,"60201",0
2004-11-11,"61808",0.3
2004-11-11,"61810",0
2004-11-11,"10000",0.6
2004-11-11,"20000",0
2004-11-11,"60300",0
2004-11-11,"61918",0
2004-11-11,"62406",0
2004-11-11,"63400",0
2004-11-11,"51130",0.6
2004-11-11,"51801",0
2004-11-11,"61501",0
2004-11-11,"63005",9.8
2004-11-11,"63602",0
2004-11-11,"50900",0
2004-11-11,"61502",0
2004-11-11,"20302",0
2004-11-11,"62007",0
2004-11-11,"60800",0
2004-11-11,"60900",0
2004-11-11,"51105",0
2004-11-11,"61701",0
2004-11-11,"51103",0
2004-11-11,"61805",0
2004-11-11,"20101",0
2004-11-11,"20701",0
2004-11-11,"61402",0
2004-11-11,"61806",0
2004-11-11,"63600",0
2004-11-11,"51100",0
2004-11-11,"61702",0
2004-11-11,"63004",1.4
2004-11-11,"61801",0
2004-11-11,"62400",0
2004-11-11,"61900",0.3
2004-11-11,"63612",0
2004-11-11,"30000",0
2004-11-11,"30801",0
2004-11-11,"51202",0
2004-11-11,"20601",0.3
2004-11-11,"51200",0
2004-11-11,"60202",0
2004-11-11,"61500",0
2004-11-11,"80000",0
2004-11-11,"63000",0
2004-11-11,"80001",0
2004-11-11,"88888",0
2004-11-11,"61904",0
2004-11-11,"63603",0
2004-11-11,"61911",0
2004-11-11,"62201",0.3
2004-11-11,"61803",0
2004-11-11,"60400",1.1
2004-11-11,"62407",0
2004-11-11,"61800",0
2004-11-11,"60203",0
2004-11-11,"30201",0
2004-11-11,"51101",0
2004-11-11,"61919",0
2004-11-11,"62000",0
2004-11-11,"60500",0
2004-11-11,"62700",0
2004-11-11,"61804",0
2004-11-11,"61809",0
2004-11-11,"62001",0
2004-11-11,"61300",0
2004-11-11,"62902",0
2004-11-11,"63700",0
2004-11-11,"63003",0
2004-11-11,"50000",0
2004-11-11,"61200",0
2004-11-11,"53200",0
2004-11-11,"51800",0
2004-11-11,"62005",0
2004-11-11,"63616",0
2004-11-11,"62607",0
2005-02-15,"20901",0
2005-02-15,"50700",0
2005-02-15,"51000",0
2005-02-15,"60200",0
2005-02-15,"60201",0
2005-02-15,"61808",0
2005-02-15,"61810",0
2005-02-15,"10000",0.3
2005-02-15,"20000",0
2005-02-15,"60300",0
2005-02-15,"61918",0
2005-02-15,"62406",0
2005-02-15,"63400",0
2005-02-15,"51130",0
2005-02-15,"51801",0
2005-02-15,"61501",0
2005-02-15,"63005",0
2005-02-15,"63602",0
2005-02-15,"50900",0
2005-02-15,"61502",0
2005-02-15,"20302",0
2005-02-15,"62007",0
2005-02-15,"60800",0
2005-02-15,"60900",0
2005-02-15,"51105",0
2005-02-15,"61701",0
2005-02-15,"51103",0
2005-02-15,"61805",0
2005-02-15,"20101",0
2005-02-15,"20701",0
2005-02-15,"61402",0
2005-02-15,"61806",0
2005-02-15,"63600",0
2005-02-15,"51100",0
2005-02-15,"61702",0
2005-02-15,"63004",0
2005-02-15,"61801",0
2005-02-15,"62400",0
2005-02-15,"61900",0
