lakeid,sampledate,species_code,species_name,density,individuals_measured,avg_length
SP,7/6/04,30801,SKISTODIAPTOMUS OREGONENSIS,2,,
SP,7/6/04,51000,CHYDORUS,2,,
SP,7/6/04,51103,DAPHNIA MENDOTAE,6.2,,
SP,7/6/04,51104,DAPHNIA LONGIREMIS,2,,
SP,7/6/04,51801,HOLOPEDIUM GIBBERUM,0.3,,
SP,7/6/04,60300,ASPLANCHNA,0.3,,
SP,7/6/04,60600,COLLOTHECA,0.3,,
SP,7/6/04,60900,CONOCHILUS,3.9,,
SP,7/6/04,61402,FILINIA TERMINALIS,2,,
SP,7/6/04,61502,GASTROPUS STYLIFER,5.6,,
SP,7/6/04,61702,KELLICOTTIA LONGISPINA,13.4,,
SP,7/6/04,61801,KERATELLA COCHLEARIS,52.1,,
SP,7/6/04,61803,KERATELLA CRASSA,1.1,,
SP,7/6/04,61804,KERATELLA EARLINAE,2.2,,
SP,7/6/04,61806,KERATELLA QUADRATA,3.9,,
SP,7/6/04,62901,PLOESOMA HUDSONI,0.6,,
SP,7/6/04,63001,POLYARTHRA DOLICHOPTERA,0.3,,
SP,7/6/04,63004,POLYARTHRA REMATA,4.5,,
SP,7/6/04,63005,POLYARTHRA VULGARIS,5.9,,
SP,7/6/04,88888,UNKNOWN ROTIFER,1.4,,
SP,7/21/04,10000,COPEPOD NAUPLII,9,,
SP,7/21/04,20302,DIACYCLOPS THOMASI,4.2,,
SP,7/21/04,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.3,,
SP,7/21/04,30402,LEPTODIAPTOMUS MINUTUS,2,,
SP,7/21/04,50000,CLADOCERAN,0.3,,
SP,7/21/04,50700,BOSMINIDAE,0.6,,
SP,7/21/04,51000,CHYDORUS,2,,
SP,7/21/04,51103,DAPHNIA MENDOTAE,6.7,,
SP,7/21/04,51104,DAPHNIA LONGIREMIS,1.1,,
SP,7/21/04,51801,HOLOPEDIUM GIBBERUM,1.1,,
SP,7/21/04,60200,ASCOMORPHA,0.8,,
SP,7/21/04,60202,ASCOMORPHA OVALIS,3.9,,
SP,7/21/04,60300,ASPLANCHNA,0.3,,
SP,7/21/04,60600,COLLOTHECA,1.7,,
SP,7/21/04,60900,CONOCHILUS,2.2,,
SP,7/21/04,61402,FILINIA TERMINALIS,0.3,,
SP,7/21/04,61502,GASTROPUS STYLIFER,5,,
SP,7/21/04,61702,KELLICOTTIA LONGISPINA,8.1,,
SP,7/21/04,61801,KERATELLA COCHLEARIS,37,,
SP,7/21/04,61803,KERATELLA CRASSA,0.6,,
SP,7/21/04,61804,KERATELLA EARLINAE,1.7,,
SP,7/21/04,61806,KERATELLA QUADRATA,1.4,,
SP,7/21/04,63004,POLYARTHRA REMATA,4.5,,
SP,7/21/04,63005,POLYARTHRA VULGARIS,3.6,,
SP,7/21/04,63602,TRICHOCERCA BIROSTRIS,1.4,,
SP,8/2/04,10000,COPEPOD NAUPLII,7,,
SP,8/2/04,20302,DIACYCLOPS THOMASI,3.3,,
SP,8/2/04,30000,CALANOID,1.2,,
SP,8/2/04,30402,LEPTODIAPTOMUS MINUTUS,0.3,,
SP,8/2/04,30801,SKISTODIAPTOMUS OREGONENSIS,0.3,,
SP,8/2/04,51000,CHYDORUS,2.8,,
SP,8/2/04,51103,DAPHNIA MENDOTAE,0.8,,
SP,8/2/04,51104,DAPHNIA LONGIREMIS,0.3,,
SP,8/2/04,51801,HOLOPEDIUM GIBBERUM,2.5,,
SP,8/2/04,60200,ASCOMORPHA,0.3,,
SP,8/2/04,60202,ASCOMORPHA OVALIS,2,,
SP,8/2/04,60300,ASPLANCHNA,0.3,,
SP,8/2/04,60600,COLLOTHECA,1.1,,
SP,8/2/04,60900,CONOCHILUS,3.4,,
SP,8/2/04,61402,FILINIA TERMINALIS,0.8,,
SP,8/2/04,61502,GASTROPUS STYLIFER,12,,
SP,8/2/04,61702,KELLICOTTIA LONGISPINA,4.8,,
SP,8/2/04,61801,KERATELLA COCHLEARIS,17.4,,
SP,8/2/04,61803,KERATELLA CRASSA,0.6,,
SP,8/2/04,61804,KERATELLA EARLINAE,3.1,,
SP,8/2/04,61806,KERATELLA QUADRATA,1.1,,
SP,8/2/04,63004,POLYARTHRA REMATA,7.8,,
SP,8/2/04,63005,POLYARTHRA VULGARIS,10.9,,
SP,8/2/04,63602,TRICHOCERCA BIROSTRIS,0.6,,
SP,8/16/04,10000,COPEPOD NAUPLII,6.4,,
SP,8/16/04,20302,DIACYCLOPS THOMASI,0.9,,
SP,8/16/04,51000,CHYDORUS,2.5,,
SP,8/16/04,51104,DAPHNIA LONGIREMIS,0.6,,
SP,8/16/04,51801,HOLOPEDIUM GIBBERUM,0.8,,
SP,8/16/04,60200,ASCOMORPHA,0.3,,
SP,8/16/04,60600,COLLOTHECA,0.8,,
SP,8/16/04,60900,CONOCHILUS,2,,
SP,8/16/04,61402,FILINIA TERMINALIS,0.8,,
SP,8/16/04,61502,GASTROPUS STYLIFER,4.8,,
SP,8/16/04,61702,KELLICOTTIA LONGISPINA,1.4,,
SP,8/16/04,61801,KERATELLA COCHLEARIS,3.4,,
SP,8/16/04,61803,KERATELLA CRASSA,0.6,,
SP,8/16/04,61804,KERATELLA EARLINAE,0.6,,
SP,8/16/04,61806,KERATELLA QUADRATA,0.3,,
SP,8/16/04,62900,PLOESOMA,0.3,,
SP,8/16/04,63004,POLYARTHRA REMATA,2.5,,
SP,8/16/04,63005,POLYARTHRA VULGARIS,7.6,,
SP,9/13/04,10000,COPEPOD NAUPLII,10.1,,
SP,9/13/04,20302,DIACYCLOPS THOMASI,3.9,,
SP,9/13/04,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.3,,
SP,9/13/04,30801,SKISTODIAPTOMUS OREGONENSIS,1.8,,
SP,9/13/04,51000,CHYDORUS,6.7,,
SP,9/13/04,51801,HOLOPEDIUM GIBBERUM,0.3,,
SP,9/13/04,60200,ASCOMORPHA,0.8,,
SP,9/13/04,60300,ASPLANCHNA,0.3,,
SP,9/13/04,60600,COLLOTHECA,4.5,,
SP,9/13/04,60800,CONOCHILOIDES,0.6,,
SP,9/13/04,60900,CONOCHILUS,8.1,,
SP,9/13/04,61402,FILINIA TERMINALIS,3.1,,
SP,9/13/04,61502,GASTROPUS STYLIFER,0.6,,
SP,9/13/04,61702,KELLICOTTIA LONGISPINA,2.5,,
SP,9/13/04,61801,KERATELLA COCHLEARIS,3.9,,
SP,9/13/04,61804,KERATELLA EARLINAE,1.4,,
SP,9/13/04,61805,KERATELLA HIEMALIS,0.6,,
SP,9/13/04,61806,KERATELLA QUADRATA,0.8,,
SP,9/13/04,62900,PLOESOMA,0.3,,
SP,9/13/04,63004,POLYARTHRA REMATA,2.2,,
SP,9/13/04,63005,POLYARTHRA VULGARIS,1.7,,
SP,9/13/04,63400,SYNCHAETA,0.6,,
SP,9/13/04,63603,TRICHOCERCA CYLINDRICA,0.3,,
SP,10/11/04,10000,COPEPOD NAUPLII,12.3,,
SP,10/11/04,20302,DIACYCLOPS THOMASI,2.8,,
SP,10/11/04,60600,COLLOTHECA,2.2,,
SP,10/11/04,60900,CONOCHILUS,7.3,,
SP,10/11/04,61402,FILINIA TERMINALIS,4.5,,
SP,10/11/04,61702,KELLICOTTIA LONGISPINA,15.7,,
SP,10/11/04,61801,KERATELLA COCHLEARIS,66.6,,
SP,10/11/04,61803,KERATELLA CRASSA,0.6,,
SP,10/11/04,61804,KERATELLA EARLINAE,21.8,,
SP,10/11/04,63004,POLYARTHRA REMATA,8.4,,
SP,10/11/04,63005,POLYARTHRA VULGARIS,9,,
SP,10/11/04,63400,SYNCHAETA,11.2,,
SP,10/11/04,63603,TRICHOCERCA CYLINDRICA,0.6,,
SP,11/10/04,10000,COPEPOD NAUPLII,2.2,,
SP,11/10/04,20000,CYCLOPOID,0.9,,
SP,11/10/04,50300,ALONA,0.3,,
SP,11/10/04,60200,ASCOMORPHA,0.3,,
SP,11/10/04,60600,COLLOTHECA,1.4,,
SP,11/10/04,60900,CONOCHILUS,4.2,,
SP,11/10/04,61402,FILINIA TERMINALIS,2,,
SP,11/10/04,61502,GASTROPUS STYLIFER,0.6,,
SP,11/10/04,61702,KELLICOTTIA LONGISPINA,3.9,,
SP,11/10/04,61801,KERATELLA COCHLEARIS,19.9,,
SP,11/10/04,61803,KERATELLA CRASSA,0.8,,
SP,11/10/04,61804,KERATELLA EARLINAE,24.1,,
SP,11/10/04,63004,POLYARTHRA REMATA,29.1,,
SP,11/10/04,63005,POLYARTHRA VULGARIS,7,,
SP,11/10/04,63400,SYNCHAETA,11.5,,
SP,2/25/05,10000,COPEPOD NAUPLII,49.3,,
SP,2/25/05,20302,DIACYCLOPS THOMASI,6.5,,
SP,2/25/05,51000,CHYDORUS,0.3,,
SP,2/25/05,60200,ASCOMORPHA,29.7,,
SP,2/25/05,60300,ASPLANCHNA,6.2,,
SP,2/25/05,60900,CONOCHILUS,8.4,,
SP,2/25/05,61402,FILINIA TERMINALIS,16.8,,
SP,2/25/05,61502,GASTROPUS STYLIFER,0.6,,
SP,2/25/05,61701,KELLICOTTIA BOSTONIENSIS,0.6,,
SP,2/25/05,61702,KELLICOTTIA LONGISPINA,56,,
SP,2/25/05,61801,KERATELLA COCHLEARIS,34.2,,
SP,2/25/05,61804,KERATELLA EARLINAE,129.4,,
SP,2/25/05,61805,KERATELLA HIEMALIS,1.1,,
SP,2/25/05,61806,KERATELLA QUADRATA,0.6,,
SP,2/25/05,63001,POLYARTHRA DOLICHOPTERA,2.8,,
SP,2/25/05,63004,POLYARTHRA REMATA,112.6,,
SP,2/25/05,63005,POLYARTHRA VULGARIS,34.7,,
SP,4/20/05,10000,COPEPOD NAUPLII,53.2,,
SP,4/20/05,20302,DIACYCLOPS THOMASI,10.1,,
SP,4/20/05,51000,CHYDORUS,0.3,,
SP,4/20/05,60200,ASCOMORPHA,17.6,,
SP,4/20/05,60300,ASPLANCHNA,2.5,,
SP,4/20/05,60500,CEPHALODELLA,0.3,,
SP,4/20/05,60900,CONOCHILUS,6.7,,
SP,4/20/05,61402,FILINIA TERMINALIS,37.5,,
SP,4/20/05,61702,KELLICOTTIA LONGISPINA,34.2,,
SP,4/20/05,61801,KERATELLA COCHLEARIS,12.6,,
SP,4/20/05,61803,KERATELLA CRASSA,1.1,,
SP,4/20/05,61804,KERATELLA EARLINAE,31.9,,
SP,4/20/05,61805,KERATELLA HIEMALIS,1.1,,
SP,4/20/05,61806,KERATELLA QUADRATA,0.8,,
SP,4/20/05,63001,POLYARTHRA DOLICHOPTERA,5.3,,
SP,4/20/05,63004,POLYARTHRA REMATA,9.5,,
SP,4/20/05,63005,POLYARTHRA VULGARIS,14,,
SP,4/20/05,63400,SYNCHAETA,4.8,,
SP,5/19/05,10000,COPEPOD NAUPLII,10.1,,
SP,5/19/05,20302,DIACYCLOPS THOMASI,19.1,,
SP,5/19/05,30000,CALANOID,0.9,,
SP,5/19/05,60300,ASPLANCHNA,17.4,,
SP,5/19/05,60900,CONOCHILUS,3.4,,
SP,5/19/05,61402,FILINIA TERMINALIS,31.4,,
SP,5/19/05,61502,GASTROPUS STYLIFER,1.1,,
SP,5/19/05,61702,KELLICOTTIA LONGISPINA,107.5,,
SP,5/19/05,61801,KERATELLA COCHLEARIS,11.8,,
SP,5/19/05,61803,KERATELLA CRASSA,0.6,,
SP,5/19/05,61804,KERATELLA EARLINAE,71.1,,
SP,5/19/05,61805,KERATELLA HIEMALIS,0.6,,
SP,5/19/05,61806,KERATELLA QUADRATA,2.2,,
SP,5/19/05,63001,POLYARTHRA DOLICHOPTERA,10.6,,
SP,5/19/05,63004,POLYARTHRA REMATA,55.4,,
SP,5/19/05,63005,POLYARTHRA VULGARIS,59.9,,
SP,5/19/05,63400,SYNCHAETA,4.5,,
SP,6/13/05,10000,COPEPOD NAUPLII,34.2,,
SP,6/13/05,20000,CYCLOPOID,1.4,,
SP,6/13/05,30000,CALANOID,0.3,,
SP,6/13/05,50700,BOSMINIDAE,0.3,,
SP,6/13/05,51801,HOLOPEDIUM GIBBERUM,0.3,,
SP,6/13/05,60300,ASPLANCHNA,9.5,,
SP,6/13/05,60900,CONOCHILUS,14.6,,
SP,6/13/05,61402,FILINIA TERMINALIS,1.1,,
SP,6/13/05,61702,KELLICOTTIA LONGISPINA,62.7,,
SP,6/13/05,61801,KERATELLA COCHLEARIS,37,,
SP,6/13/05,61803,KERATELLA CRASSA,1.1,,
SP,6/13/05,61804,KERATELLA EARLINAE,266,,
SP,6/13/05,61806,KERATELLA QUADRATA,6.7,,
SP,6/13/05,63001,POLYARTHRA DOLICHOPTERA,10.6,,
SP,6/13/05,63004,POLYARTHRA REMATA,110.3,,
SP,6/13/05,63005,POLYARTHRA VULGARIS,48.2,,
SP,6/13/05,63400,SYNCHAETA,26.3,,
SP,6/13/05,88888,UNKNOWN ROTIFER,0.6,,
SP,7/12/05,10000,COPEPOD NAUPLII,12.9,,
SP,7/12/05,20302,DIACYCLOPS THOMASI,7.9,,
SP,7/12/05,30402,LEPTODIAPTOMUS MINUTUS,8.7,,
SP,7/12/05,30801,SKISTODIAPTOMUS OREGONENSIS,0.3,,
SP,7/12/05,50700,BOSMINIDAE,5.3,,
SP,7/12/05,51000,CHYDORUS,0.3,,
SP,7/12/05,51202,DIAPHANOSOMA BIRGEI,0.6,,
SP,7/12/05,51801,HOLOPEDIUM GIBBERUM,1.7,,
SP,7/12/05,60200,ASCOMORPHA,0.6,,
SP,7/12/05,60300,ASPLANCHNA,9,,
SP,7/12/05,60600,COLLOTHECA,4.5,,
SP,7/12/05,60900,CONOCHILUS,19.6,,
SP,7/12/05,61402,FILINIA TERMINALIS,0.8,,
SP,7/12/05,61501,GASTROPUS HYPTOPUS,0.3,,
SP,7/12/05,61702,KELLICOTTIA LONGISPINA,18.2,,
SP,7/12/05,61801,KERATELLA COCHLEARIS,15.1,,
SP,7/12/05,61804,KERATELLA EARLINAE,19,,
SP,7/12/05,61806,KERATELLA QUADRATA,10.1,,
SP,7/12/05,62900,PLOESOMA,0.3,,
SP,7/12/05,63004,POLYARTHRA REMATA,14.8,,
SP,7/12/05,63005,POLYARTHRA VULGARIS,11.8,,
SP,7/12/05,63400,SYNCHAETA,3.6,,
SP,7/12/05,63603,TRICHOCERCA CYLINDRICA,0.3,,
SP,7/12/05,88888,UNKNOWN ROTIFER,1.1,,
SP,8/9/05,10000,COPEPOD NAUPLII,9.5,,
SP,8/9/05,20302,DIACYCLOPS THOMASI,18.2,,
SP,8/9/05,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.9,,
SP,8/9/05,30201,EPISCHURA LACUSTRIS,0.3,,
SP,8/9/05,30402,LEPTODIAPTOMUS MINUTUS,13.6,,
SP,8/9/05,50700,BOSMINIDAE,3.9,,
SP,8/9/05,51104,DAPHNIA LONGIREMIS,0.6,,
SP,8/9/05,51202,DIAPHANOSOMA BIRGEI,4.5,,
SP,8/9/05,51801,HOLOPEDIUM GIBBERUM,0.3,,
SP,8/9/05,60600,COLLOTHECA,3.4,,
SP,8/9/05,60900,CONOCHILUS,3.9,,
SP,8/9/05,61501,GASTROPUS HYPTOPUS,0.6,,
SP,8/9/05,61702,KELLICOTTIA LONGISPINA,11.8,,
SP,8/9/05,61801,KERATELLA COCHLEARIS,103,,
SP,8/9/05,61803,KERATELLA CRASSA,1.1,,
SP,8/9/05,61804,KERATELLA EARLINAE,26.9,,
SP,8/9/05,61806,KERATELLA QUADRATA,17.4,,
SP,8/9/05,63004,POLYARTHRA REMATA,13.4,,
SP,8/9/05,63005,POLYARTHRA VULGARIS,55.4,,
SP,9/8/05,10000,COPEPOD NAUPLII,18.5,,
SP,9/8/05,20000,CYCLOPOID,1.1,,
SP,9/8/05,20101,ACANTHOCYCLOPS VERNALIS,0.3,,
SP,9/8/05,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.4,,
SP,9/8/05,30201,EPISCHURA LACUSTRIS,0.3,,
SP,9/8/05,30402,LEPTODIAPTOMUS MINUTUS,10.9,,
SP,9/8/05,50700,BOSMINIDAE,3.6,,
SP,9/8/05,51104,DAPHNIA LONGIREMIS,1.1,,
SP,9/8/05,51202,DIAPHANOSOMA BIRGEI,0.3,,
SP,9/8/05,60300,ASPLANCHNA,0.6,,
SP,9/8/05,60600,COLLOTHECA,9,,
SP,9/8/05,60900,CONOCHILUS,2.2,,
SP,9/8/05,61402,FILINIA TERMINALIS,0.6,,
SP,9/8/05,61501,GASTROPUS HYPTOPUS,1.1,,
SP,9/8/05,61701,KELLICOTTIA BOSTONIENSIS,1.1,,
SP,9/8/05,61702,KELLICOTTIA LONGISPINA,6.7,,
SP,9/8/05,61801,KERATELLA COCHLEARIS,108.6,,
SP,9/8/05,61803,KERATELLA CRASSA,2.2,,
SP,9/8/05,61804,KERATELLA EARLINAE,12.9,,
SP,9/8/05,61806,KERATELLA QUADRATA,0.6,,
SP,9/8/05,61808,KERATELLA TAUROCEPHALA,1.1,,
SP,9/8/05,63003,POLYARTHRA MAJOR,1.7,,
SP,9/8/05,63004,POLYARTHRA REMATA,4.5,,
SP,9/8/05,63005,POLYARTHRA VULGARIS,11.8,,
SP,9/8/05,63400,SYNCHAETA,1.7,,
SP,10/3/05,10000,COPEPOD NAUPLII,6.4,,
SP,10/3/05,20302,DIACYCLOPS THOMASI,12.8,,
SP,10/3/05,20901,TROPOCYCLOPS PRASINUS MEXICANUS,3.1,,
SP,10/3/05,30402,LEPTODIAPTOMUS MINUTUS,4.8,,
SP,10/3/05,50700,BOSMINIDAE,2,,
SP,10/3/05,51104,DAPHNIA LONGIREMIS,1.7,,
SP,10/3/05,60300,ASPLANCHNA,0.8,,
SP,10/3/05,60600,COLLOTHECA,0.3,,
SP,10/3/05,60800,CONOCHILOIDES,3.4,,
SP,10/3/05,60900,CONOCHILUS,23,,
SP,10/3/05,61402,FILINIA TERMINALIS,1.1,,
SP,10/3/05,61701,KELLICOTTIA BOSTONIENSIS,2.8,,
SP,10/3/05,61702,KELLICOTTIA LONGISPINA,5,,
SP,10/3/05,61801,KERATELLA COCHLEARIS,46.5,,
SP,10/3/05,61803,KERATELLA CRASSA,1.7,,
SP,10/3/05,61804,KERATELLA EARLINAE,9.2,,
SP,10/3/05,63003,POLYARTHRA MAJOR,2.2,,
SP,10/3/05,63004,POLYARTHRA REMATA,4.2,,
SP,10/3/05,63005,POLYARTHRA VULGARIS,6.7,,
SP,10/3/05,63400,SYNCHAETA,0.3,,
SP,11/15/05,10000,COPEPOD NAUPLII,12.9,,
SP,11/15/05,20302,DIACYCLOPS THOMASI,12.1,,
SP,11/15/05,20901,TROPOCYCLOPS PRASINUS MEXICANUS,3.9,,
SP,11/15/05,30402,LEPTODIAPTOMUS MINUTUS,1.4,,
SP,11/15/05,50700,BOSMINIDAE,20.2,,
SP,11/15/05,51104,DAPHNIA LONGIREMIS,11.5,,
SP,11/15/05,60300,ASPLANCHNA,0.6,,
SP,11/15/05,60600,COLLOTHECA,0.6,,
SP,11/15/05,60900,CONOCHILUS,5.6,,
SP,11/15/05,61402,FILINIA TERMINALIS,1.1,,
SP,11/15/05,61501,GASTROPUS HYPTOPUS,5.6,,
SP,11/15/05,61502,GASTROPUS STYLIFER,5,,
SP,11/15/05,61701,KELLICOTTIA BOSTONIENSIS,21.3,,
SP,11/15/05,61702,KELLICOTTIA LONGISPINA,21.3,,
SP,11/15/05,61801,KERATELLA COCHLEARIS,126,,
SP,11/15/05,61803,KERATELLA CRASSA,2.8,,
SP,11/15/05,61804,KERATELLA EARLINAE,10.1,,
SP,11/15/05,61806,KERATELLA QUADRATA,0.6,,
SP,11/15/05,63003,POLYARTHRA MAJOR,2.2,,
SP,11/15/05,63004,POLYARTHRA REMATA,43.7,,
SP,11/15/05,63005,POLYARTHRA VULGARIS,8.4,,
SP,11/15/05,63400,SYNCHAETA,1.1,,
SP,2/13/06,10000,COPEPOD NAUPLII,30.2,,
SP,2/13/06,20302,DIACYCLOPS THOMASI,4.5,,
SP,2/13/06,20901,TROPOCYCLOPS PRASINUS MEXICANUS,4.8,,
SP,2/13/06,50700,BOSMINIDAE,17.6,,
SP,2/13/06,51104,DAPHNIA LONGIREMIS,3.9,,
SP,2/13/06,60300,ASPLANCHNA,4.5,,
SP,2/13/06,60800,CONOCHILOIDES,1.1,,
SP,2/13/06,60900,CONOCHILUS,4.5,,
SP,2/13/06,61402,FILINIA TERMINALIS,3.9,,
SP,2/13/06,61502,GASTROPUS STYLIFER,2.2,,
SP,2/13/06,61702,KELLICOTTIA LONGISPINA,29.1,,
SP,2/13/06,61801,KERATELLA COCHLEARIS,74.5,,
SP,2/13/06,61803,KERATELLA CRASSA,0.6,,
SP,2/13/06,61804,KERATELLA EARLINAE,5.6,,
SP,2/13/06,61805,KERATELLA HIEMALIS,0.6,,
SP,2/13/06,61806,KERATELLA QUADRATA,0.6,,
SP,2/13/06,63001,POLYARTHRA DOLICHOPTERA,2.8,,
SP,2/13/06,63003,POLYARTHRA MAJOR,1.7,,
SP,2/13/06,63004,POLYARTHRA REMATA,1.7,,
SP,2/13/06,63005,POLYARTHRA VULGARIS,11.2,,
SP,2/13/06,63400,SYNCHAETA,0.6,,
SP,4/20/06,10000,COPEPOD NAUPLII,19.3,24,0.2
SP,4/20/06,20302,DIACYCLOPS THOMASI,13.5,,
SP,4/20/06,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2,,
SP,4/20/06,30000,CALANOID,0.3,,
SP,4/20/06,51104,DAPHNIA LONGIREMIS,4.8,,
SP,4/20/06,60300,ASPLANCHNA,2.2,,
SP,4/20/06,60800,CONOCHILOIDES,3.4,1,0.08
SP,4/20/06,60900,CONOCHILUS,14.6,15,0.07
SP,4/20/06,61402,FILINIA TERMINALIS,1.4,1,0.15
SP,4/20/06,61502,GASTROPUS STYLIFER,0.6,,
SP,4/20/06,61702,KELLICOTTIA LONGISPINA,10.6,17,0.13
SP,4/20/06,61801,KERATELLA COCHLEARIS,10.1,,
SP,4/20/06,61804,KERATELLA EARLINAE,3.1,1,0.12
SP,4/20/06,61805,KERATELLA HIEMALIS,2.8,11,0.12
SP,4/20/06,61806,KERATELLA QUADRATA,1.7,4,0.15
SP,4/20/06,63001,POLYARTHRA DOLICHOPTERA,17.9,12,0.12
SP,4/20/06,63004,POLYARTHRA REMATA,7.3,1,0.1
SP,4/20/06,63005,POLYARTHRA VULGARIS,13.4,9,0.13
SP,4/20/06,63400,SYNCHAETA,2,,
SP,5/2/06,10000,COPEPOD NAUPLII,,17,0.18
SP,5/2/06,20302,DIACYCLOPS THOMASI,,57,0.69
SP,5/2/06,20901,TROPOCYCLOPS PRASINUS MEXICANUS,,14,0.51
SP,5/2/06,30000,CALANOID,,1,0.49
SP,5/2/06,51104,DAPHNIA LONGIREMIS,,4,0.69
SP,5/2/06,60300,ASPLANCHNA,,10,0.5
SP,5/18/06,10000,COPEPOD NAUPLII,39.2,,
SP,5/18/06,20302,DIACYCLOPS THOMASI,12,29,0.61
SP,5/18/06,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.8,,
SP,5/18/06,30000,CALANOID,6.9,,
SP,5/18/06,30201,EPISCHURA LACUSTRIS,,1,0.48
SP,5/18/06,50700,BOSMINIDAE,0.3,,
SP,5/18/06,51104,DAPHNIA LONGIREMIS,3.6,3,0.73
SP,5/18/06,51202,DIAPHANOSOMA BIRGEI,0.3,,
SP,5/18/06,60300,ASPLANCHNA,30.8,,
SP,5/18/06,60900,CONOCHILUS,14,,
SP,5/18/06,61402,FILINIA TERMINALIS,2.8,,
SP,5/18/06,61501,GASTROPUS HYPTOPUS,2.8,,
SP,5/18/06,61502,GASTROPUS STYLIFER,2.8,,
SP,5/18/06,61702,KELLICOTTIA LONGISPINA,70,,
SP,5/18/06,61801,KERATELLA COCHLEARIS,145.6,1,0.09
SP,5/18/06,61804,KERATELLA EARLINAE,25.2,,
SP,5/18/06,61805,KERATELLA HIEMALIS,14,,
SP,5/18/06,61806,KERATELLA QUADRATA,2.8,,
SP,5/18/06,63000,POLYARTHRA,632.8,,
SP,5/18/06,63400,SYNCHAETA,92.4,,
SP,5/31/06,10000,COPEPOD NAUPLII,,50,0.19
SP,5/31/06,20302,DIACYCLOPS THOMASI,,137,0.68
SP,5/31/06,20901,TROPOCYCLOPS PRASINUS MEXICANUS,,4,0.51
SP,5/31/06,30000,CALANOID,,35,0.74
SP,5/31/06,30201,EPISCHURA LACUSTRIS,,1,0.86
SP,5/31/06,30402,LEPTODIAPTOMUS MINUTUS,,61,0.89
SP,5/31/06,30801,SKISTODIAPTOMUS OREGONENSIS,,10,1.21
SP,5/31/06,50700,BOSMINIDAE,,18,0.35
SP,5/31/06,51000,CHYDORUS,,2,0.28
SP,5/31/06,51104,DAPHNIA LONGIREMIS,,126,0.74
SP,5/31/06,51202,DIAPHANOSOMA BIRGEI,,1,0.91
SP,5/31/06,60300,ASPLANCHNA,,56,0.47
SP,6/15/06,10000,COPEPOD NAUPLII,65.5,53,0.21
SP,6/15/06,20000,CYCLOPOID,4.2,,
SP,6/15/06,20101,ACANTHOCYCLOPS VERNALIS,0.9,,
SP,6/15/06,20302,DIACYCLOPS THOMASI,12,203,0.7
SP,6/15/06,20601,MESOCYCLOPS EDAX,0.3,,
SP,6/15/06,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.2,17,0.46
SP,6/15/06,30000,CALANOID,4.5,12,0.47
SP,6/15/06,30402,LEPTODIAPTOMUS MINUTUS,5.6,30,0.85
SP,6/15/06,30801,SKISTODIAPTOMUS OREGONENSIS,0.6,3,1.22
SP,6/15/06,50700,BOSMINIDAE,3.4,17,0.3
SP,6/15/06,51104,DAPHNIA LONGIREMIS,5.3,40,0.73
SP,6/15/06,60300,ASPLANCHNA,1.7,4,0.5
SP,6/15/06,60900,CONOCHILUS,66.6,17,0.07
SP,6/15/06,61402,FILINIA TERMINALIS,0.6,2,0.16
SP,6/15/06,61502,GASTROPUS STYLIFER,9,8,0.1
SP,6/15/06,61702,KELLICOTTIA LONGISPINA,59.4,8,0.14
SP,6/15/06,61801,KERATELLA COCHLEARIS,558.9,11,0.09
SP,6/15/06,61803,KERATELLA CRASSA,6.7,4,0.13
SP,6/15/06,61804,KERATELLA EARLINAE,33.6,7,0.11
SP,6/15/06,61806,KERATELLA QUADRATA,13.4,13,0.15
SP,6/15/06,63000,POLYARTHRA,195.4,,
SP,6/15/06,63004,POLYARTHRA REMATA,48.2,17,0.09
SP,6/15/06,63400,SYNCHAETA,2.8,,
SP,7/12/06,10000,COPEPOD NAUPLII,62.2,6,0.17
SP,7/12/06,20302,DIACYCLOPS THOMASI,33.7,,
SP,7/12/06,30000,CALANOID,17.4,,
SP,7/12/06,30402,LEPTODIAPTOMUS MINUTUS,1.7,,
SP,7/12/06,30801,SKISTODIAPTOMUS OREGONENSIS,0.6,,
SP,7/12/06,50700,BOSMINIDAE,5.9,,
SP,7/12/06,51000,CHYDORUS,0.3,,
SP,7/12/06,51104,DAPHNIA LONGIREMIS,10.1,,
SP,7/12/06,60900,CONOCHILUS,6.2,4,0.06
SP,7/12/06,61402,FILINIA TERMINALIS,2.2,1,0.18
SP,7/12/06,61501,GASTROPUS HYPTOPUS,1.1,1,0.09
SP,7/12/06,61502,GASTROPUS STYLIFER,14,9,0.1
SP,7/12/06,61702,KELLICOTTIA LONGISPINA,38.6,28,0.13
SP,7/12/06,61801,KERATELLA COCHLEARIS,67.8,24,0.09
SP,7/12/06,61803,KERATELLA CRASSA,7.8,5,0.13
SP,7/12/06,61804,KERATELLA EARLINAE,10.6,8,0.11
SP,7/12/06,61806,KERATELLA QUADRATA,1.1,5,0.15
SP,7/12/06,63000,POLYARTHRA,52.1,,
SP,7/12/06,63003,POLYARTHRA MAJOR,1.1,,
